epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score,consistency
0,0.9777687269449234,0.6931050640344619,0.863903289437294,0.7229493135213851,0.0476246458850801,0.600647656917572,1.5392271101474762,29.258211729999857,5.1e-05,,,,,,,,
1,0.9674518209695816,0.509224828183651,0.7841610527038574,0.6899106776714325,0.04574348308146,0.49313440918922424,1.3485736954212189,26.245561585999894,0.00010099999999999999,,,,,,,,
2,0.9622579497098923,0.4441005626320839,0.7549950248003006,0.680839546918869,0.03776812743395567,0.46635844349861144,1.291325830221176,25.339722847000075,0.00015099999999999998,,,,,,,,
3,0.961939389705658,0.3988116231560707,0.7366883164644241,0.6824103760719299,0.026434840485453606,0.4510221442580223,1.2572732412815093,25.087077006000072,0.00020099999999999998,,,,,,,,
4,0.9574972492456436,0.3497409904003143,0.7143947756290436,0.678948375582695,0.01884455838240683,0.43287334591150284,1.2161051833629608,24.627330681000103,0.000251,,,,,,,,
5,0.9509703987836837,0.2991735339164734,0.6902516800165176,0.6727020794153213,0.015711058154702185,0.4158905386924744,1.1741979801654816,25.527103837999903,0.0003,,,,,,,,
6,0.9406776106357575,0.24883015111088752,0.6639386504888535,0.6934261327981949,0.016193415778689088,0.3964784154295921,1.1305693447589875,25.008662433999916,0.0002999430460537427,,,,,,,,
7,0.9271250426769256,0.20302232936024667,0.6374839806556701,0.6853000658750534,0.01901850669644773,0.3794401270151138,1.0864050394296647,25.211576364999928,0.0002997722274649974,,,,,,,,
8,0.9294443690776825,0.16278030946850777,0.6227787685394287,0.6921567797660828,0.029038476198911665,0.37882317587733266,1.0722695523500443,24.447117985999967,0.00029948767395100045,,,,,,,,
9,0.9115888565778733,0.1350980693846941,0.6009925645589829,0.6795073640346527,0.027876493111252783,0.36943814098834993,1.0397752672433853,24.774297458999854,0.0002990896015976924,0.4364345977104347,0.40432999013002263,0.33644039664922776,0.4364345977104347,0.37765577664677713,0.3988995960328563,0.4168037953301904,
10,0.890145178437233,0.11245973594486713,0.5790710166096688,0.6928328490257263,0.023022605124861,0.353189310580492,1.0026947420835495,24.629753277999953,0.00029857831269562544,,,,,,,,
11,0.8833999353647232,0.09471383802592755,0.5679255142807961,0.7177012795209885,0.019651856310665607,0.3543823553621769,0.9950605869293213,23.548204439999836,0.00029795419551040833,,,,,,,,
12,0.8667382210493088,0.08011725749820471,0.5520898598432541,0.701135715842247,0.016904943343251943,0.34443075343966484,0.9674794286489486,24.20754063000004,0.00029721772398786267,,,,,,,,
13,0.8467539423704147,0.06900963559746742,0.5356562384963035,0.712926874756813,0.01547576311044395,0.3367232030630112,0.9444459164142609,25.551229597999964,0.0002963694573941153,,,,,,,,
14,0.8512785142660141,0.05953196760267019,0.5345799186825753,0.7170773857831955,0.01455336575396359,0.3435231213271618,0.9505384457111359,24.221591425000042,0.0002954100398908995,,,,,,,,
15,0.8073124197125435,0.05277380306273699,0.5054969921708107,0.7187874391674995,0.01272243876941502,0.3219186842441559,0.8999305444955826,24.08450323299985,0.0002943402000463875,,,,,,,,
16,0.8161907809972763,0.044577388167381285,0.5075454431772232,0.7279871863126754,0.01138095204718411,0.3291669037938118,0.9100801122188568,23.599546962999966,0.0002931607502819261,,,,,,,,
17,0.7849906980991364,0.041233253479003903,0.48748773962259295,0.7265110611915588,0.009379518227651715,0.31529398694634436,0.8759018051624298,24.99518778300012,0.00029187258625509513,,,,,,,,
18,0.7998323965072632,0.04640494357794523,0.4984614360332489,0.7888572543859482,0.008471671058796346,0.33445017859339715,0.9175061458349227,26.05444739299992,0.0002904766861795582,,,,,,,,0.0264261418877868
19,0.8205942124128341,0.04345447316765785,0.5097383385896683,0.7878475570678711,0.00748981807846576,0.3458717864751816,0.9388221681118012,22.51403656599996,0.0002889741100822202,0.4747921887174804,0.4398260394205687,0.37482959099864827,0.4747921887174804,0.424255081747925,0.4204308477963005,0.4543060841565237,0.020264015931170432
20,0.7939810144901276,0.04306052913889289,0.4936128401756287,0.7910886043310166,0.0063783066580072045,0.33610718563199043,0.911678701043129,25.581973206000157,0.00028736599899825856,,,,,,,,0.012654482745565474
21,0.79142902135849,0.03732654036954045,0.4897880506515503,0.7875325864553452,0.005771350804716349,0.33247292518615723,0.9028606849908829,24.468525856000042,0.00028565357410463663,,,,,,,,0.007789395251311362
