epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score,consistency,model
27,0.7634237116575241,0.0290215632179752,0.469662871658802,0.8128187429904937,0.0024022935132961,0.3257904934883118,0.8777646046876907,25.419135015999927,0.0002732666722837,,,,,,,,0.0045462519093416,qmmf
28,0.7614070793986321,0.0273542460752651,0.4677859638631343,0.8007259786128997,0.0021434678253717,0.3288085896521807,0.8775775808095932,23.511363458999767,0.0002708647658491,,,,,,,,0.0040162310865707,qmmf
29,0.7690645027160644,0.0257678446313366,0.4717458587884903,0.7888538417220116,0.0020208936952985,0.334587070941925,0.885989042520523,22.59030062900001,0.0002683710764094,0.5360590785928648,0.4552910469730712,0.3478436559380168,0.5360590785928648,0.3589600789437663,0.4708539833825824,0.493007126841442,0.0033484084927476,qmmf
30,0.7638776603341103,0.0265683989459648,0.4689539760351181,0.8380154329538345,0.0017700138420332,0.3311185038089752,0.8845467978715896,25.005040087,0.0002657874976374,,,,,,,,0.0029213510476984,qmmf
31,0.7413180144131184,0.0259522711345925,0.4551717366278172,0.7874725615978241,0.0015121948567684,0.3215926367789506,0.8561103704571724,25.268225315999643,0.0002631159914665,,,,,,,,0.0026156443159561,qmmf
32,0.7381918931007385,0.026198196853511,0.4533944311738014,0.7801960149407386,0.0013395269401371,0.3221685953438282,0.854148025214672,25.24676277399976,0.0002603585866009,,,,,,,,0.0024921094044111,qmmf
33,0.7364282870292663,0.0226609271019697,0.4509213607013225,0.7770061627030372,0.0010850893461611,0.3215202976763248,0.850582270026207,25.04002631200001,0.0002575173769752,,,,,,,,0.0019286781467963,qmmf
34,0.7344845277070999,0.0245487342798151,0.4505102309584617,0.7957585990428925,0.0010206643264973,0.3223196794092655,0.8528501757979393,25.35502632199996,0.000254594520164,,,,,,,,0.0019668221712345,qmmf
35,0.7258720596134662,0.0225482979230582,0.4445425696671009,0.8081407746672631,0.0008452131709782,0.3151852910220623,0.8409625220298768,23.94827962699992,0.0002515922357438,,,,,,,,0.001891584706027,qmmf
36,0.7580783811211586,0.0208643342508003,0.4631927821040154,0.7966026055812836,0.0006922631681663,0.3315410459041595,0.8747471767663956,25.06970831099989,0.0002485128036071,,,,,,,,0.0015923482051584,qmmf
37,0.7399941855669021,0.0195099389180541,0.4518005076050758,0.7925450840592384,0.0007334939838619,0.3233279597759246,0.8546967506408691,23.30846528400025,0.0002453585622314,,,,,,,,0.0013854840217391,qmmf
38,0.731283153295517,0.0217838317109271,0.4474834437668323,0.7965205577015877,0.0006196609104517,0.3219649060070514,0.8494498908519745,23.369845010000063,0.0002421319069034,,,,,,,,0.0015925015020184,qmmf
39,0.761000517308712,0.0221449199900962,0.4654582992196083,0.8296982270479202,0.0005899516545468,0.3348093722760677,0.8836181035637856,22.96411783600024,0.0002388352878997,0.6132591187727757,0.5476503055041155,0.4302443045122062,0.6132591187727757,0.4663858904346358,0.5633059073049349,0.5752749933661206,0.0017555614261073,qmmf
40,0.7233010220527649,0.0223017914360389,0.442901347130537,0.778631802201271,0.0004809753701556,0.3188804817199707,0.8400289836525917,25.38413450400003,0.0002354712086265,,,,,,,,0.0017996407064492,qmmf
41,0.7149310305714607,0.0200206864485517,0.4369669117033481,0.7819362869858741,0.0004087110626278,0.3132678984105587,0.8286938932538033,24.87666566000007,0.0002320422237183,,,,,,,,0.0012250900026992,qmmf
42,0.6966682639718056,0.0194496989087201,0.4257808551192283,0.7698383116722107,0.0004354274724028,0.3052237924933433,0.8082821172475815,24.97032106300003,0.0002285509370981,,,,,,,,0.0013593346757988,qmmf
43,0.7240688407421112,0.0213584286160767,0.4429846942424774,0.7994808107614517,0.0003230751914088,0.320158651471138,0.8434506380558013,25.73261182499982,0.000225,,,,,,,,0.0017152704743784,qmmf
44,0.7450547099113465,0.0219226601975969,0.4558019089698791,0.8011041051149368,0.0002850959468923,0.329695051908493,0.8659245228767395,24.972023631999942,0.0002213921089555,,,,,,,,0.0015144848667841,qmmf
45,0.7097028657793999,0.0186950428131967,0.4332997544109821,0.7814361691474915,0.0002687631978187,0.3120027956366539,0.823690901696682,25.07663905399977,0.0002177300037466,,,,,,,,0.0011564751620608,qmmf
46,0.7026627072691918,0.0198664023354649,0.4295442019402981,0.8021346414089203,0.0002964619765407,0.3089402216672897,0.8190127453207969,22.62166240900024,0.0002140164653244,,,,,,,,0.0015001791140093,qmmf
47,0.7081078550219536,0.02115792671917,0.4333279038965702,0.7936988347768783,0.0002647861963487,0.3127612216770649,0.8258090192079544,23.166886856999557,0.0002102543136979,,,,,,,,0.0016838177525642,qmmf
48,0.7111503821611405,0.0207940297038294,0.4350078576803207,0.8256060460209846,0.0002661967961466,0.3136062377691269,0.8315100267529487,24.16003576499997,0.0002064464057921,,,,,,,,0.0016100891731912,qmmf
49,0.7223201090097428,0.0203776273899711,0.441543133109808,0.793811004459858,0.000253901083488,0.3186855560541153,0.8399481999874115,24.279458471999988,0.0002025956332789,0.6344231231556329,0.5392782133831542,0.4064395508481095,0.6344231231556329,0.4180416410451967,0.565369875948633,0.583081292993137,0.0016285658180277,qmmf
50,0.7223372060060501,0.0178613680694252,0.4405468852818012,0.7686472415924073,0.0001893435011879,0.3189048278331756,0.8366006889939308,25.474786945999767,0.0001987049203807,,,,,,,,0.0013739619237458,qmmf
51,0.7173772752285004,0.0169215054647065,0.4371949832141399,0.7629555654525757,0.0002019711703178,0.3162627974152565,0.8300212660431862,24.948612148999928,0.0001947772216502,,,,,,,,0.001289138578868,qmmf
52,0.7296501180529594,0.019974006395787,0.4457796868681907,0.8108702039718628,0.0002001605393161,0.3232918165624142,0.8504959574341774,25.20639352099988,0.0001908155197268,,,,,,,,0.0016370794796239,qmmf
53,0.7097646090388298,0.0218642244022339,0.4346044734120369,0.7760664260387421,0.0001586219396631,0.315247281640768,0.827859148979187,26.125512334000177,0.0001868228230711,,,,,,,,0.0019640750910912,qmmf
54,0.6970748853683472,0.0197392585827037,0.4261406528949737,0.7805447489023208,0.0001332533308595,0.3073174023628235,0.8118056473135948,24.07460122199973,0.0001828021636809,,,,,,,,0.0014322998969146,qmmf
55,0.7186032381653785,0.0175013224838767,0.4381624887883663,0.7623556184768677,0.000165634101213,0.3195008970797062,0.834183843433857,22.87620672499997,0.0001787565947885,,,,,,,,0.0013830670591414,qmmf
56,0.6760700318217278,0.0187083746329881,0.413125384002924,0.7662111023068428,0.0001583978657072,0.2987993644177913,0.7888980519771576,22.375370998000108,0.0001746891885421,,,,,,,,0.0017213619408357,qmmf
57,0.7142484565079212,0.0155518426606431,0.4347698281705379,0.7731955885887146,0.0001211076214895,0.3155607917904854,0.8278754918277264,22.80255523899996,0.0001706030336727,,,,,,,,0.0010962829049094,qmmf
58,0.749307162463665,0.0201265270682051,0.4576349258422851,0.810221297442913,0.0001824007144023,0.3321593676507473,0.8712206628918647,23.252721530000144,0.0001665012331491,,,,,,,,0.0019755874300608,qmmf
59,0.6812441493570804,0.0188996959920041,0.4163063850998878,0.7803823843598365,0.0001353422897591,0.3005011549592018,0.7951612669229507,24.349604995999925,0.0001623869018208,0.6910846120613692,0.6075193790475565,0.4891924856841184,0.6910846120613692,0.4977601979235373,0.6337133271577635,0.6458258295195003,0.0015436200998738,qmmf
60,0.6932872101664543,0.0159188867197372,0.4223398974537849,0.7742974397540092,0.0001240434512146,0.3088622085005045,0.8088956105709076,24.34004372900017,0.0001582631640533,,,,,,,,0.0012878127650037,qmmf
61,0.726725947856903,0.0168830148328561,0.4427887949347496,0.7905591875314713,0.0001305151002452,0.321116175353527,0.8432821106910705,24.604119689000072,0.0001541331513552,,,,,,,,0.0015734669653102,qmmf
62,0.6943421536684036,0.0190060606005135,0.4242077329754829,0.7859919208288193,0.0001296165906751,0.3070971782505512,0.8103075644373894,24.582687250000163,0.00015,,,,,,,,0.0019849190577951,qmmf
63,0.6861182679235935,0.0151409670116845,0.417727364897728,0.7769052118062973,0.0001180299464613,0.3030003799498081,0.7986531892418861,24.943243264000102,0.0001458668486447,,,,,,,,0.001145116945936,qmmf
64,0.6967966195940971,0.0170454862527549,0.4248961825668811,0.7926476383209229,0.000121567684655,0.308899630755186,0.8133902925252915,23.27748353599964,0.0001417368359466,,,,,,,,0.0016181722183318,qmmf
65,0.7098969578742981,0.0150480075320228,0.4319573952257633,0.7581733065843582,9.60393411696714e-05,0.3153290247917175,0.823350899219513,22.441015634999985,0.0001376130981791,,,,,,,,0.0012117367439532,qmmf
66,0.6926064358651638,0.017710227780044,0.4226479681581259,0.7905048513412476,9.963545940991024e-05,0.3079495269805193,0.8099789968132973,22.882466142999878,0.0001334987668508,,,,,,,,0.0016301415686029,qmmf
67,0.7087513987720012,0.0174983203224837,0.4322501838207245,0.7645527392625808,8.34636362742458e-05,0.3145904096961021,0.8236473393440247,22.886773543000345,0.0001293969663272,,,,,,,,0.0017365251574483,qmmf
68,0.7307431414723397,0.0160332755814306,0.4448592127859592,0.7974274742603302,7.853113007513457e-05,0.3222744335979223,0.8472098305821418,25.460507377999875,0.0001253108114578,,,,,,,,0.0016475209309191,qmmf
69,0.7141781035065651,0.0170615245401859,0.4353314884006977,0.7655991423130035,8.441352632871712e-05,0.3175724293291568,0.8298175826668739,24.62744242000008,0.0001212434052114,0.7156963027322076,0.6182292770840688,0.4813149035500095,0.7156963027322076,0.5201485835296061,0.6188429449903932,0.6630180551195461,0.0017476596165215,qmmf
70,0.6824930962920189,0.0170951462117955,0.4163339324295521,0.7999366739392281,7.174573778684134e-05,0.3023918239772319,0.7990421369671822,25.55240575499965,0.000117197836319,,,,,,,,0.0015955910660704,qmmf
71,0.7126518212258816,0.0153625987959094,0.4337361468374729,0.7762015807628632,8.63112347360584e-05,0.3156536719202995,0.8273115438222886,25.33238736900012,0.0001131771769288,,,,,,,,0.0014862839866782,qmmf
72,0.7156519427895546,0.0207272220985032,0.4376820713281631,0.8108347696065903,0.0001192590722166,0.3181382966041565,0.8374110525846481,23.41811941800006,0.0001091844802731,,,,,,,,0.0025062035476366,qmmf
73,0.7089364892244339,0.0190212875296128,0.4329704266786575,0.8223305815458297,9.14795463268092e-05,0.3140238866209984,0.8296821478009224,22.407106352000028,0.0001052227783497,,,,,,,,0.0022510021527705,qmmf
74,0.7209016549587249,0.0215423670993186,0.4411579601466656,0.7898186355829239,0.0001645316552367,0.3202461487054824,0.8409818607568741,22.1902981850003,0.0001012950796192,,,,,,,,0.0029382690009333,qmmf
75,0.7034635439515113,0.0188629073090851,0.4296233077347278,0.8170699542760849,6.436264659896551e-05,0.313232654184103,0.8250032538175582,22.765492579999773,9.740436672108684e-05,,,,,,,,0.0021854046362204,qmmf
76,0.6944014555215836,0.0203474917542189,0.4247798880934715,0.8095551747083664,8.03422613262228e-05,0.3099250543117523,0.8161749190092087,23.944835337999848,9.355359420782469e-05,,,,,,,,0.0025521949836729,qmmf
77,0.7292934183776378,0.0180465873098,0.444794704914093,0.7873392045497895,0.0001113645461282,0.3246152494847774,0.8486024188995361,25.09127708999995,8.97456863020546e-05,,,,,,,,0.0022648608971212,qmmf
78,0.6995253729820251,0.0203402879741042,0.4278513537347316,0.7996908336877823,0.0001460597177538,0.3109072763472795,0.8192332136631012,25.40592242100001,8.598353467553945e-05,,,,,,,,0.00249097316002,qmmf
79,0.7359025579690933,0.019206819422543,0.449224279075861,0.8206752163171768,0.0001419472186444,0.3265391351282596,0.8583869788050652,25.1434889760003,8.226999625336662e-05,0.7164564015263567,0.6268633843883575,0.5057526855867355,0.7164564015263567,0.5132935244715647,0.6508402271671511,0.6685081247909948,0.0027447221354668,qmmf
80,0.7057725875079632,0.0188597416481934,0.4310074667632579,0.8152098372578621,8.158779581208365e-05,0.3137514407932758,0.8267414912581443,24.7993452009996,7.860789104443896e-05,,,,,,,,0.0022876019616523,qmmf
81,0.6975929675996304,0.0181523207447025,0.4258167228102684,0.7845001628994942,0.0001038863633039,0.3104295374453067,0.8151163756847382,24.335219040000084,7.500000000000002e-05,,,,,,,,0.002074499514656,qmmf
82,0.7239879181981087,0.0182317617652006,0.441685472279787,0.8292028492689133,0.0001039803080493,0.3217602418363094,0.8468421325087547,22.96353563799994,7.144906290181832e-05,,,,,,,,0.0023546885858013,qmmf
83,0.6879400569200516,0.0199144514370709,0.4207298338413238,0.8165485325455666,0.0001059480529511,0.3055134382843971,0.8083953407406806,22.68526564700005,6.795777628163599e-05,,,,,,,,0.002459571645927,qmmf
84,0.7161682242155075,0.0185996502661146,0.4371408092975616,0.7985472127795219,0.0001395746256184,0.3177543064951896,0.835213252902031,23.40298382599985,6.452879137346007e-05,,,,,,,,0.002282165386714,qmmf
85,0.716117689460516,0.0181529649440199,0.4369318157434463,0.7990277895331382,5.971193960249365e-05,0.320347143560648,0.8376389652490616,23.879086081000423,6.1164712100253e-05,,,,,,,,0.0022711816323862,qmmf
86,0.7227615162730217,0.0211830702424049,0.4421301564574241,0.8212924355268478,7.996440064744092e-05,0.3218490955233574,0.8467060396075249,24.905180222000126,5.786809309654982e-05,,,,,,,,0.0029677260234711,qmmf
87,0.696315671056509,0.0173911576578393,0.4247458834946155,0.7947043955326081,8.0705131549621e-05,0.3090333081781864,0.8137032130360603,24.98333993899996,5.464143776850482e-05,,,,,,,,0.0022477202467871,qmmf
88,0.7077807761728764,0.0174455146072432,0.4316466890275478,0.7603690174221992,8.735489683203923e-05,0.3141107580065727,0.8222123363614082,25.562889122000342,5.148719639283984e-05,,,,,,,,0.002068091007859,qmmf
89,0.690610162615776,0.0179085782798938,0.4215295454859734,0.8061812937259674,0.0001086367477046,0.3070145808160305,0.8096253833174706,25.12337897099951,4.840776425613886e-05,0.7421586654236315,0.6489186162277008,0.5214115010695457,0.7421586654236315,0.5217517238524304,0.6828454594070407,0.6921119342294436,0.002288466504342,qmmf
90,0.7050413343310357,0.0204166970448568,0.4311914975941181,0.7707412251830101,0.0001161681979738,0.313426441475749,0.8222485992312432,22.87328697199973,4.5405479835900685e-05,,,,,,,,0.0027536203213821,qmmf
91,0.6837786251306534,0.0162575183843728,0.4167701980471611,0.7489636406302452,7.52531933312639e-05,0.3041815464943647,0.7962540090084076,23.289884564000204,4.2482623024732334e-05,,,,,,,,0.0020106804289662,qmmf
92,0.6962345817685127,0.0193488928023725,0.4254803247749805,0.8169611746072769,0.000112178339632,0.3088417834043502,0.8164923658967018,22.815203668999857,3.964141339903026e-05,,,,,,,,0.0023426326535263,qmmf
93,0.7056306624412536,0.0181005974370054,0.4306186518073082,0.7841025292873383,7.606017423768208e-05,0.3129234139621257,0.8224220332503319,22.74833807699997,3.6884008533465575e-05,,,,,,,,0.0023295806054647,qmmf
94,0.7093995979428291,0.018631033047568,0.4330921900272369,0.8137940445542335,9.301735013650614e-05,0.3160378461331129,0.8310094571113587,23.7922775320003,3.4212502362551864e-05,,,,,,,,0.0024767953593982,qmmf
95,0.7021542915701866,0.019574490445666,0.4291223891079426,0.8054180687665939,0.0001203408893616,0.3128856217861175,0.8230956807732582,24.489860010000484,3.162892359054098e-05,,,,,,,,0.0026992098820392,qmmf
96,0.7228465712070465,0.0159464708983432,0.4400865459442138,0.7539738368988037,7.567785929495586e-05,0.3199140654504299,0.8357753410935402,24.826288100000056,2.913523415085328e-05,,,,,,,,0.0018677943708826,qmmf
97,0.6937779489159585,0.0182034055667463,0.4235481479763984,0.8276878613233566,7.805485233802756e-05,0.3079536890238523,0.8147329786419868,24.74429657500059,2.673332771621324e-05,,,,,,,,0.0022922547016742,qmmf
98,0.7252413588762283,0.0171375238429754,0.4419998422265053,0.8077389252185821,9.27316576553494e-05,0.3234499543905258,0.8466853642463684,25.39934459799952,2.4425028260620715e-05,,,,,,,,0.0022851996275858,qmmf
99,0.6942862460017204,0.0182163334917277,0.4238582962751389,0.7775084114074707,0.0001217309024696,0.308536082804203,0.8105866038799285,24.79031835600017,2.221208867425096e-05,0.7054551182048249,0.6160512936666116,0.4899351274990811,0.7054551182048249,0.4976478998232274,0.645050862971782,0.6570819717727865,0.0021764552637159,qmmf
100,0.7026779955625534,0.0184741224395111,0.4289964635670185,0.7927768298983574,9.368590122903698e-05,0.3131025858968496,0.8218809661269187,22.50360075199933,2.009618943233419e-05,,,,,,,,0.0024977378269863,qmmf
101,0.713846735060215,0.0176175072405021,0.4353550633788108,0.7828853952884675,0.0001198961360523,0.3178113479912281,0.8319155743718147,22.655657479000183,1.807893731902665e-05,,,,,,,,0.0022731391312026,qmmf
102,0.7092762044072152,0.0160132345347665,0.4319710360467434,0.7536506876349449,0.0001207795118079,0.3156923295557499,0.8234215885400772,22.885068489999867,1.616186420724089e-05,,,,,,,,0.0019355792928308,qmmf
103,0.6906918621063233,0.0175891465821769,0.4214507927000522,0.7924147576093674,9.861004644790228e-05,0.3060514667630196,0.8071724778413772,23.31413886700011,1.4346425895363384e-05,,,,,,,,0.0021190492760115,qmmf
104,0.6911829805374146,0.0176867331098765,0.4217844988405704,0.779747262597084,0.0001289393589786,0.3080851916968822,0.808304659128189,24.693441749999693,1.2634001001741372e-05,,,,,,,,0.0022689833750882,qmmf
105,0.6491483364999294,0.0178546208934858,0.3966308669745922,0.7813582769036294,0.0001093588929416,0.2871024044603109,0.7623453992605209,25.37012381099976,1.1025889917779737e-05,,,,,,,,0.0023541397771941,qmmf
106,0.7145979300141334,0.015725034258794,0.4350487886369228,0.7732544225454331,8.828824799479662e-05,0.3173599904775619,0.8301450380682945,25.214631102000567,9.523313820441804e-06,,,,,,,,0.0020320110078137,qmmf
107,0.7173282514512539,0.0160758341313339,0.4368273007869721,0.7787869593501091,9.725129321395798e-05,0.3204365207999944,0.8355652341246604,25.26306322400069,8.127413744904804e-06,,,,,,,,0.0020892417720006,qmmf
108,0.7166090473532677,0.0156770014530047,0.4362362472712993,0.7822408878803253,9.67120183941006e-05,0.3192999367415905,0.8341441103816032,24.83584532400073,6.839249718073875e-06,,,,,,,,0.0018950097736626,qmmf
109,0.7200261117517948,0.0153570258850231,0.4381584915518761,0.7937500575184822,9.31847917399864e-05,0.3188123969733715,0.8367167797684669,25.52628560399989,5.659799953612438e-06,0.7343011583414784,0.6450321738296448,0.5233092767311728,0.7343011583414784,0.5233092767311728,0.6774860864162832,0.6864212748268977,0.0018311356869116,qmmf
110,0.6932733744382858,0.0152529368386603,0.4220652194321155,0.755592530965805,9.297110494571824e-05,0.3079294721782207,0.8059381458163262,22.386186231000465,4.589960109100444e-06,,,,,,,,0.0018977479016371,qmmf
111,0.6945392678678036,0.0165260789101012,0.4233340117335319,0.7638149303197861,8.109950800644583e-05,0.3074742162972688,0.807595753967762,22.45650584300074,3.630542605884657e-06,,,,,,,,0.0020098763883197,qmmf
112,0.6882340887188911,0.0146032772539183,0.418781780153513,0.7698777061700821,6.615623804918869e-05,0.3062044182419777,0.8022882500290871,21.883218115999625,2.7822760121373187e-06,,,,,,,,0.0015548763220806,qmmf
113,0.7013658717274666,0.0160054999217391,0.4272217404842376,0.7768968194723129,8.510596184805763e-05,0.3112921822071075,0.8165813168883324,22.24530708200018,2.0458044895916517e-06,,,,,,,,0.0018672796553119,qmmf
114,0.68529759734869,0.0149784847482806,0.4171699704229831,0.7629104173183441,8.05522474774989e-05,0.3038241281360387,0.7976636826992035,23.088623716000257,1.4216873043745137e-06,,,,,,,,0.0018725689673806,qmmf
115,0.6705290082097054,0.0176487093628384,0.4093769066035747,0.7782837799191475,8.654646220747964e-05,0.2994320513308048,0.7870734918117523,22.00050985399957,9.103984023075772e-07,,,,,,,,0.0021591189490709,qmmf
116,0.669963535964489,0.0151891049556434,0.4080537784099579,0.7492141622304916,8.472146962276383e-05,0.2977194383740425,0.7810202997922897,24.223416871000158,5.123260489995229e-07,,,,,,,,0.0016071845814008,qmmf
117,0.667552305161953,0.0160689894505776,0.4069589938223362,0.7786526888608932,9.859132288511318e-05,0.2961707589775323,0.7813728520274162,23.000811274000625,2.2777253500257386e-07,,,,,,,,0.0018645023545104,qmmf
118,0.6875715315341949,0.0166847399965627,0.4192168335616588,0.7681630745530128,9.7593315595077e-05,0.305845118612051,0.8022949978709221,23.053953895999257,5.695394625728767e-08,,,,,,,,0.0020593040884182,qmmf
119,0.6893720409274101,0.016145269065164,0.4200813516974449,0.789800965487957,6.664874416856037e-05,0.3071561141312122,0.8066087093949318,23.6546844100003,0.0,0.7338597069515153,0.6435741781257474,0.5202447372476978,0.7338597069515153,0.5202447372476978,0.6766180901780291,0.6854125513334032,0.0019390800661221,qmmf
0,0.9726416635513304,0.6649562668800354,0.8495675390958786,0.7264560049772263,0.0596155180223286,,0.92519391477108,29.24564348300009,5.1e-05,,,,,,,,,hemis
1,0.969213439822197,0.5368385323882103,0.7962635135650635,0.6925443303585053,0.0127433788031339,,0.8661551171541214,26.23856369300006,0.0001009999999999,,,,,,,,,hemis
2,0.9654057776927948,0.4754103627800941,0.7694076424837113,0.6859414917230606,0.0054297916521318,,0.8382732778787613,25.37954640500016,0.0001509999999999,,,,,,,,,hemis
3,0.96786983191967,0.4329696518182754,0.7539097940921784,0.6874457561969757,0.0011281610638252,,0.8227107799053193,25.13993980700002,0.0002009999999999,,,,,,,,,hemis
4,0.9636379706859588,0.3859426516294479,0.7325598710775375,0.6826967132091523,0.0007512223909725,,0.8008671033382416,24.590239866000047,0.000251,,,,,,,,,hemis
5,0.9578343188762664,0.3322316393256187,0.7075932747125626,0.6718256741762161,0.0011073983786627,,0.7748312097787857,25.58203116599998,0.0003,,,,,,,,,hemis
6,0.94787846326828,0.2758785659074783,0.6790785270929337,0.695814898610115,0.000668587416294,,0.7486934494972229,25.039509047000134,0.0002999430460537,,,,,,,,,hemis
7,0.9396603852510452,0.2310752175748348,0.6562263411283493,0.6883910417556762,0.0006818925653351,,0.7250995355844497,25.249686505,0.0002997722274649,,,,,,,,,hemis
8,0.9425146931409836,0.1922578807175159,0.6424119907617569,0.6855283278226852,0.0004549189514364,,0.710987564921379,24.508286910999917,0.000299487673951,,,,,,,,,hemis
