model,case_id,t1,t1ce,t2,flair,efficiency_gap,full_value
qmmf,BRATS_021,0.12309158854224354,0.14297089326958348,0.1842174916382661,0.2612781415417426,0.0,0.7115581149918357
qmmf,BRATS_111,0.13151193704335673,0.3942661761519177,0.14416918978326032,0.24218377161915555,0.0,0.9121310745976903
qmmf,BRATS_172,0.16034621109456218,0.37482807658869793,0.19659128156622718,0.19875211727675085,0.0,0.9305176865262381
qmmf,BRATS_219,0.1765186977681128,0.3749810750155002,0.16083411030572115,0.18033245646918555,0.0,0.8926663395585197
qmmf,BRATS_230,0.10437463603357597,0.20719339678938836,0.22596860133713495,0.12053553592050095,0.0,0.6580721700806003
qmmf,BRATS_258,0.022434738437749114,0.46477939569818183,0.17845293117418695,0.2363546272809559,0.0,0.9020216925910738
qmmf,BRATS_324,0.04942759835317723,0.4378365886704214,0.12913503090620057,0.16855753476964253,0.0,0.7849567526994418
qmmf,BRATS_335,0.1131822657445763,0.3199572482060656,0.18314784860356317,0.2174103800668214,0.0,0.8336977426210265
qmmf,BRATS_338,0.047148619676236084,0.32204252373559156,0.12715659513951405,0.23914837494378482,0.0,0.7354961134951266
qmmf,BRATS_367,0.10524753956931102,0.36179075328378596,0.16148638113267044,0.22472247176144386,0.0,0.8532471457472113
qmmf,BRATS_369,0.15042546559107123,0.3059066997039257,0.20921936687583828,0.1848636587049915,0.0,0.8504151908758267
qmmf,BRATS_404,0.02387901168965393,0.2813641237710277,0.29441884299640975,0.22310820963149894,1.1102230246251565e-16,0.8227701880885903
qmmf,BRATS_413,0.08178546108954671,0.30909750018658294,0.17121315208203908,0.22584962871070766,0.0,0.7879457420688764
qmmf,BRATS_430,0.08386143089254276,0.44829649118357734,0.16568963025322328,0.1082525506242054,1.1102230246251565e-16,0.8061001029535487
qmmf,BRATS_441,0.11213711089221179,0.4089877764207118,0.1549370130013947,0.1674150079245054,0.0,0.8434769082388237
qmmf,BRATS_484,0.16134190255362188,0.32455230683623454,0.19357525209231172,0.2006751867845132,0.0,0.8801446482666814
hemis,BRATS_021,0.025953816341344825,0.1864639144292797,0.2665470583344457,0.17979454874628342,0.0,0.6587593378513537
hemis,BRATS_111,0.09220582376379391,0.3097436977590282,0.20013779904791318,0.2173868649261318,0.0,0.8194741854968671
hemis,BRATS_172,0.1151596972031166,0.38228088998174903,0.19967819318829105,0.17822392782069382,0.0,0.8753427081938505
hemis,BRATS_219,0.06654799469427138,0.3401842529424626,0.1581780460834017,0.24536453519786275,0.0,0.8102748289179984
hemis,BRATS_230,0.041379926912843173,0.08144551253514726,0.3059150206850748,0.07793022026524994,0.0,0.5066706803983152
hemis,BRATS_258,0.08142923321466314,0.3148396238884105,0.07044714888253151,0.2921254035806973,0.0,0.7588414095663024
hemis,BRATS_324,0.012287504906909635,0.33373372658557865,0.07310759987647347,0.23445683123301975,0.0,0.6535856626019815
hemis,BRATS_335,0.13728981978439656,0.21665679357925174,0.20445452231110164,0.2673000604643889,0.0,0.8257011961391388
hemis,BRATS_338,0.0516434907500148,0.2269801208379938,0.13239607574067752,0.21836436225295403,0.0,0.6293840495816402
hemis,BRATS_367,0.09482762756388365,0.3600930443330484,0.08980620445246007,0.24119732238344133,0.0,0.7859241987328335
hemis,BRATS_369,0.04070416372479276,0.20983843382272832,0.2300501197619133,0.2828413757347229,0.0,0.7634340930441573
hemis,BRATS_404,0.1609557075828206,0.24461307914063715,0.20001710806990855,0.15611168397435296,0.0,0.7616975787677193
hemis,BRATS_413,0.09645251106052335,0.2816685333318255,0.09701288753178097,0.09549916256699204,0.0,0.5706330944911219
hemis,BRATS_430,0.05050705941350677,0.45880185634132625,0.09545327809463394,0.07299819799001403,0.0,0.677760391839481
hemis,BRATS_441,0.10457053754635967,0.30462791640118325,0.15677560835067414,0.2110327041402918,0.0,0.7770067664385089
hemis,BRATS_484,0.16874915797538417,0.3209113763050717,0.17647572298814945,0.16083696522496463,0.0,0.82697322249357
unet25d,BRATS_021,0.11667871278992073,0.10860251327550186,0.22457848893243676,0.29461401219816497,0.0,0.7444737271960243
unet25d,BRATS_111,0.08965409500170583,0.371591447593563,0.19519943341197754,0.25055177637500614,0.0,0.9069967523822525
unet25d,BRATS_172,0.15839086500743438,0.3867448084634104,0.176620031777335,0.2096397992238622,0.0,0.931395504472042
unet25d,BRATS_219,0.14475928117879291,0.3872227168857763,0.15161761182331845,0.2178049632337455,-1.1102230246251565e-16,0.9014045731216332
unet25d,BRATS_230,0.08904142605896614,0.18970504429891377,0.25297576699611546,0.22770676380901392,0.0,0.7594290011630093
unet25d,BRATS_258,0.02780200448997562,0.44351430458264784,0.18363517547235209,0.2634910564806888,-1.1102230246251565e-16,0.9184425410256645
unet25d,BRATS_324,0.06615005538401461,0.3880717812847156,0.10747196063835703,0.21286328910623445,0.0,0.7745570864133217
unet25d,BRATS_335,0.08876227584780808,0.35454808295983453,0.17448393782263083,0.19674971065032434,1.1102230246251565e-16,0.8145440072805977
unet25d,BRATS_338,0.03293372210940755,0.2328092943577305,0.07436153717419215,0.26640391624112103,-1.1102230246251565e-16,0.6065084698824513
unet25d,BRATS_367,0.04487040621535999,0.37533589436781156,0.13877365971882244,0.2524726976014817,0.0,0.8114526579034758
unet25d,BRATS_369,0.1325600686000674,0.3035840449588216,0.21464977601517987,0.18816465211304856,0.0,0.8389585416871174
unet25d,BRATS_404,0.005067772318746102,0.27921338205670376,0.2503393259629975,0.23595666529735754,0.0,0.7705771456358049
