epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score,consistency
0,0.9753311198949813,0.7643947649002075,0.8909566080570221,0.7422999233007431,0.06650695554912091,0.5927803450822831,1.5612922966480256,23.81279226800325,5.1e-05,,,,,,,,
1,0.9734567028284072,0.693481073975563,0.8614664775133133,0.6942208927869796,0.04385114433243871,0.49377053081989286,1.4268516564369202,22.221818253001402,0.00010099999999999999,,,,,,,,
2,0.9664727205038071,0.607812961935997,0.8230088466405868,0.6884881860017776,0.015097941290587186,0.46978537321090696,1.362397938966751,22.38038336700265,0.00015099999999999998,,,,,,,,
3,0.9683742368221283,0.5337148195505143,0.7945104998350143,0.684816199541092,0.007488681781105697,0.4540043640136719,1.3173709225654602,22.469101603997842,0.00020099999999999998,,,,,,,,
4,0.964350134730339,0.46723313570022584,0.7655033642053604,0.6886722099781036,0.004264049476478249,0.43445089399814607,1.269034686088562,22.529738844998064,0.000251,,,,,,,,
5,0.955328865647316,0.396122927069664,0.7316465187072754,0.6774364095926285,0.00123984795587603,0.4131220531463623,1.2125742137432098,22.238041560001875,0.0003,,,,,,,,
6,0.9543408441543579,0.32526121407747266,0.7027090239524841,0.6759961253404617,0.0013832046804600395,0.3988245648145676,1.1692023539543153,22.171371330998227,0.0002999430460537427,,,,,,,,
7,0.9495127153396606,0.2676474380493164,0.6767666298151016,0.6774270820617676,0.0019236119717243128,0.3873435899615288,1.1319491094350815,22.01853454599768,0.0002997722274649974,,,,,,,,
8,0.9318656778335571,0.22200753554701805,0.6479224449396134,0.6778151369094849,0.003284948982181959,0.36924760043621063,1.0851158100366591,22.4261749340003,0.00029948767395100045,,,,,,,,
9,0.9252028012275696,0.18337674662470818,0.6284724020957947,0.6785897046327591,0.003895773951080628,0.36473982855677606,1.0612659865617753,21.780062810001255,0.0002990896015976924,0.44132693083316554,0.4166057705845014,0.33045090108070624,0.44132693083316554,0.3490612154725538,0.4594291654477846,0.42282297978332034,
