epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score,consistency
0,0.9706435191631317,0.6149632322788239,0.828371428847313,0.7320572596788406,0.05847668904811144,0.5990546673536301,1.5035556602478026,24.681113085000106,5.1e-05,,,,,,,,
1,0.9692825645208358,0.48695151418447497,0.7763501757383346,0.6888897943496705,0.02236963490024209,0.4967310261726379,1.3430886566638947,23.574276085999372,0.00010099999999999999,,,,,,,,
2,0.9599691933393478,0.4336575996875763,0.749444591999054,0.6895967590808868,0.005567529394757003,0.46576761156320573,1.2844502532482147,23.005517544000213,0.00015099999999999998,,,,,,,,
3,0.9523971229791641,0.3918349361419678,0.7281722795963287,0.675467135310173,0.002427653318736702,0.44379330307245257,1.2396336829662322,24.03598178500033,0.00020099999999999998,,,,,,,,
4,0.9619050121307373,0.3451787304878235,0.7152145302295685,0.6760114759206772,0.0011643520463258028,0.43586435228586196,1.2187382447719575,23.439283089000128,0.000251,,,,,,,,
5,0.9476437538862228,0.2975462260842323,0.6876047676801682,0.6814436542987824,0.0009248939898679965,0.4100638449192047,1.1658592224121094,21.747256530999948,0.0003,,,,,,,,
6,0.9442950588464737,0.2506511358916759,0.6668375146389007,0.6766236257553101,0.0007502289561671204,0.3959030330181122,1.1304404312372207,21.522412861999328,0.0002999430460537427,,,,,,,,
7,0.9360086232423782,0.20953091830015183,0.6454175639152527,0.6763548576831817,0.001208022818318568,0.3796097525954247,1.0927231973409652,21.650374322999596,0.0002997722274649974,,,,,,,,
8,0.9311886876821518,0.17843546375632285,0.630087422132492,0.6893435943126679,0.0009678625616652425,0.3773819962143898,1.0764521729946137,22.152529775000403,0.00029948767395100045,,,,,,,,
9,0.9015768319368362,0.15188673213124276,0.6017008143663406,0.6852435946464539,0.0015899974846979603,0.35174731686711314,1.022051995396614,23.80984404999981,0.0002990896015976924,0.47822908836650607,0.461131895694898,0.37208263380271117,0.47822908836650607,0.4126502043311621,0.49251639438702527,0.4624852851086441,
10,0.904943773150444,0.12505935221910477,0.5929900255799293,0.6716789838671684,0.0019497025856981055,0.3536607067286968,1.013916112780571,24.403093891000026,0.00029857831269562544,,,,,,,,
11,0.885585508942604,0.10670525714755058,0.5740334317088127,0.6945512861013412,0.0016750071599381045,0.34291326329112054,0.9864855766296386,24.684822991000146,0.00029795419551040833,,,,,,,,
12,0.8692934203147888,0.09196747049689293,0.558363065123558,0.693623888194561,0.0015196781686972827,0.3290218569338322,0.9568232959508896,24.5643295029995,0.00029721772398786267,,,,,,,,
13,0.8685779863595963,0.08001001790165901,0.5531508192420006,0.6918703436851501,0.0018599543336313218,0.3369338646531105,0.9593647205829621,24.5050759249998,0.0002963694573941153,,,,,,,,
14,0.8517937499284745,0.0691351406276226,0.538730326294899,0.7085275572538375,0.001554647532175295,0.3343745696544647,0.9440353840589524,21.362911017999977,0.0002954100398908995,,,,,,,,
15,0.8323531383275986,0.06193463623523712,0.5241857567429542,0.7074464872479439,0.0014574451354565099,0.324693900346756,0.9196971833705903,22.619641878999573,0.0002943402000463875,,,,,,,,
16,0.8371622255444526,0.050834851413965224,0.5226312929391861,0.7214062467217446,0.001164593562716618,0.3294994699954987,0.9243296158313751,22.508474629000375,0.0002931607502819261,,,,,,,,
17,0.8196285715699196,0.04659690024331212,0.5104159227013588,0.7076787775754929,0.0011758470542554279,0.32143174186348916,0.90267433822155,22.4747105739998,0.00029187258625509513,,,,,,,,
18,0.8488316410779952,0.04880493000149727,0.5288209754228592,0.7869274842739106,0.0006856972611421952,0.35229008555412294,0.9674651199579238,24.647812157999397,0.0002904766861795582,,,,,,,,0.03813513483910356
19,0.8307722461223602,0.04914684724062681,0.5181221050024033,0.7691387063264847,0.0006648645759378269,0.34232069373130797,0.942681856751442,24.83387175400003,0.0002889741100822202,0.6309184694803059,0.5277199145435716,0.365588756510004,0.6309184694803059,0.4203670783512538,0.5318741957991552,0.5734259317022554,0.026459754077368416
20,0.8164180040359497,0.04696169342845678,0.5086355003714561,0.7920683187246322,0.00047607329721358836,0.34155682265758514,0.9330569404363632,24.875066638000135,0.00028736599899825856,,,,,,,,0.018169923811219634
21,0.8157695841789245,0.04169696008786559,0.5061405536532402,0.7934305781126022,0.0003106465452492557,0.33899290025234224,0.9280568951368332,25.340572062999854,0.00028565357410463663,,,,,,,,0.017824257587781177
22,0.7792681476473808,0.03965714240446687,0.4834237676858902,0.7671100622415543,0.0002872143917193171,0.3224138939380646,0.884601674079895,24.700910016999842,0.0002838381357927591,,,,,,,,0.010193227047566325
23,0.7837507051229476,0.03558170125819743,0.48448312252759934,0.7722658860683441,0.00022790019922013015,0.32776767030358317,0.8914170861244202,22.39770587000021,0.00028192106268097334,,,,,,,,0.009641567128710449
24,0.7842662146687508,0.03237179477699101,0.483508463203907,0.7643453681468964,0.00021370465197833254,0.32989704951643944,0.8913786152005195,23.069796685000256,0.0002799038105676658,,,,,,,,0.007639410956762731
25,0.7941700977087021,0.028033118033781647,0.4877153271436691,0.7715288752317429,0.00018100221264830908,0.3349563817679882,0.9012029719352722,23.032854254000085,0.000277787911325749,,,,,,,,0.0068466315558180215
26,0.755593575835228,0.030739921992644668,0.4656521333754063,0.7849971225857735,0.0001315669904670358,0.31916224911808966,0.8645273631811142,24.329585278000195,0.00027557497173937923,,,,,,,,0.006033435938879847
27,0.7818639206886292,0.028035835227929056,0.4803327038884163,0.7995134964585304,0.0001402967289686785,0.3327901937067509,0.8941653543710708,25.25526034199993,0.00027326667228378673,,,,,,,,0.005420468645170331
28,0.7696017971634865,0.028134757978841664,0.4730150006711483,0.7890613514184952,0.0001276989642974513,0.3278238321840763,0.8807106247544289,25.114011816999664,0.0002708647658491467,,,,,,,,0.0047963617974892256
29,0.749425727725029,0.029323375867679715,0.46138480573892593,0.8116176763176918,0.00012427244658283598,0.3220183427631855,0.8653974050283432,24.713577714000166,0.00026837107640945905,0.6755248394800532,0.5882727140972682,0.44265850606678453,0.6755248394800532,0.4747741402188858,0.6145191625928658,0.6260625685238908,0.004131356575526297
30,0.7468193385004998,0.02660836063325405,0.4587349671125412,0.7834916889667511,0.00011986952122697403,0.32024466782808303,0.8580373314023018,24.975622479000776,0.0002657874976374481,,,,,,,,0.0035126982931979
31,0.7558334341645241,0.02300767398905009,0.46270314902067183,0.7809391492605209,6.518270148816896e-05,0.3264696335792541,0.8678867030143738,24.01055863700003,0.00026311599146653443,,,,,,,,0.0030837362608872355
32,0.7717006300389767,0.024081204049289227,0.47265287935733796,0.7922577738761902,6.869998964475598e-05,0.3323784001171589,0.8847953400015831,23.866606790999867,0.0002603585866009697,,,,,,,,0.0026742240239400416
