group_id,qmmf,hemis,no_quality,unet25d
sg_01ac2338604cf8bc,0.5869763572881881,0.541394715488093,0.5852591642635363,0.573926332440413
sg_09e69c148337e6f2,0.6953775092314167,0.6047223653530464,0.7010344415087799,0.6754077498465991
sg_155b562e5b5b19e2,0.46141036933082297,0.26894952280079815,0.44026331151395454,0.41491734161297844
sg_208587454a785b38,0.5927218432490977,0.481987228031963,0.58938943747498,0.5840731144473745
sg_2765272d3a548d1a,0.6573703115569753,0.5806657193623472,0.6644006318098384,0.6584816742909212
sg_307d026dc8f7f6a2,0.6387171644201401,0.5626676725746171,0.6334505666628274,0.6091985441666669
sg_310e9599bf94bf9b,0.7246945039282531,0.6184723985776494,0.7259292520763722,0.6991686974594733
sg_33055ac40922cca6,0.761841622543047,0.662730090892255,0.7459182319577385,0.7472541608365671
sg_332e12d666debe62,0.793252364031321,0.6335788757453689,0.7871784072531892,0.7842826277343455
sg_3e3be46d07dde9ba,0.5150788175261808,0.4457669932720333,0.5208194732913648,0.48746671044067114
sg_3ffd0110fd8c70a1,0.712629131486592,0.4549597720672496,0.7142579633441007,0.6900122909952187
sg_4151cfd07ac3e1b0,0.6650196938611966,0.6291097629572175,0.6544249233180665,0.6629731805986815
sg_4267e6ff34e2e7aa,0.7303849307578221,0.6396036572327686,0.7410120849613802,0.6858746228652496
sg_444c950e61a18f08,0.4542951836320689,0.29729539788770387,0.4298991253493916,0.38969111369853854
sg_455084cc52da07da,0.6058417077401995,0.5047384308267104,0.6219002747022595,0.5780920429431046
sg_47ad4a78768d946f,0.7602770706312769,0.603499980791303,0.7723430589967006,0.7295838815749419
sg_4c38c49cc72ad103,0.6939508967537996,0.5835080776446492,0.6922644267718633,0.6908263454012571
sg_4f51bee88ad1bdc1,0.7118287096820881,0.6116170900738891,0.7228449128136909,0.7087539158604239
sg_56143f5cb2b81628,0.4967481607200233,0.4560578349985118,0.48611977895897523,0.49656331711782986
sg_573aa66b02bed579,0.7140159317362643,0.6904846834670291,0.709231871259598,0.6840961498698555
sg_5a1ac60f33875cd1,0.7596240991934905,0.6717118622350585,0.7592948490678586,0.7526036999440188
sg_5c0779fb48082fce,0.5311816284536427,0.3208165080278775,0.4643360760826668,0.4475003267558355
sg_60f2b2abbb8756cc,0.6675231914222663,0.5988251593636313,0.6830372194109071,0.6437698167083353
sg_6980cc12eb6c16ca,0.44176129647256485,0.35794393708199995,0.4637618682268977,0.44031419006187467
sg_6c3b7da86323c267,0.6919159160758387,0.5695606780842896,0.7000019078130889,0.6900433719777314
sg_746c61eaf9fad2e3,0.4443385522447811,0.35576647119702903,0.4447469332591926,0.4259861353789729
sg_76c55b2034ec06a9,0.7435537538501612,0.66218608471839,0.7639004118274267,0.7051218019449379
sg_7f5e5ea0a85929e0,0.7441590694285648,0.6704714653641985,0.7216357104779452,0.7154656792006093
sg_8564c7b4b8bd716c,0.6397667000515888,0.5651258967832119,0.6435010960630777,0.6355120654393537
sg_8937151c38cb28ed,0.7086154145231645,0.6623750184306204,0.7161005301506358,0.6872543462269145
sg_91c0f97012b3ce95,0.47815913071925537,0.4051554208400197,0.46691621203402095,0.48973689234407153
sg_95a201f987a173c4,0.6774174729378988,0.577230819225819,0.6594621364946162,0.6309504681138521
sg_9d9491b35b219f3e,0.5670793497475395,0.5209060541628979,0.577396459742007,0.5399146347990786
sg_9e8efd497a898fe7,0.7874924319168619,0.6887390092597435,0.7742652005444838,0.7606949213959849
sg_a17c8025f2884526,0.5534854021210626,0.4120779472081617,0.5449996615307166,0.5388803976458465
sg_a79c24b2ab681a89,0.5224681937764476,0.4600366649777548,0.518778431692253,0.4676651506411232
sg_ac2ad219782acb6d,0.6556212699568541,0.526700984504375,0.6553270215527238,0.6415154353706222
sg_b22b67d112cc5d1a,0.5485882778012054,0.4812401212852297,0.5782392390081008,0.5318837557523903
sg_b631751e1743212d,0.6233286094271316,0.5032085835855576,0.600417824803751,0.5657492839278258
sg_b8270589d730933f,0.7641742096065779,0.7224001402070371,0.7620776035623676,0.7576099731258522
sg_ba3a8080940b073a,0.7778260673916344,0.6634625163506137,0.7761880553541406,0.7474809487522617
sg_ba92e4f1c3218b3e,0.5053139620269654,0.4726097154398593,0.5236913297059727,0.5152159191235808
sg_c12d4b1240c5accb,0.3476031775246407,0.2622573718785405,0.34678396734173755,0.3300977536005477
sg_d72cc5be6db7b3ed,0.6380397494459212,0.5656603058391503,0.6284883701734205,0.6285580726788011
sg_d7b9b04ec447b240,0.6067891587588278,0.5082534273486059,0.6138042503603155,0.5703455398235752
sg_d94777b27d97ed81,0.54317017693501,0.4230786755224188,0.5312204730252287,0.44662505797140883
sg_eba0e4eedce19b2a,0.5917297469619972,0.48460190060569835,0.5480246403985054,0.5672446979697283
sg_edd8bce225d29352,0.7361592798704758,0.650146301913825,0.7261406310970238,0.7072656604416504
sg_f05f74ccf0cb9cd0,0.7629089700135064,0.7111822746319627,0.7744017386256504,0.7151814006983661
sg_f0dec3098c35e293,0.5335395468416243,0.44836867152012494,0.5470696693172455,0.5199037731652036
sg_f68c66cac443ae9a,0.7780504074780473,0.6639822042437937,0.7762912441026985,0.7432801613991213
