model,case_id,subset,group_id,n_modalities,macro_dice
hemis,BRATS_369,t2+flair,sg_46b6c66765483f24,2,0.3142775487941533
hemis,BRATS_413,flair,sg_3b44f65ab67602cc,1,0.11263434250946014
hemis,BRATS_413,t1,sg_3b44f65ab67602cc,1,0.0011893539605486887
hemis,BRATS_413,t1+flair,sg_3b44f65ab67602cc,2,0.04775388427675162
hemis,BRATS_413,t1+t1ce,sg_3b44f65ab67602cc,2,0.009545200924629066
hemis,BRATS_413,t1+t1ce+flair,sg_3b44f65ab67602cc,3,0.03827890756699023
hemis,BRATS_413,t1+t1ce+t2,sg_3b44f65ab67602cc,3,0.020764669950659554
hemis,BRATS_413,t1+t1ce+t2+flair,sg_3b44f65ab67602cc,4,0.06518631811112163
hemis,BRATS_413,t1+t2,sg_3b44f65ab67602cc,2,0.031761524461311454
hemis,BRATS_413,t1+t2+flair,sg_3b44f65ab67602cc,3,0.08044982937612603
hemis,BRATS_413,t1ce,sg_3b44f65ab67602cc,1,0.017296641413223398
hemis,BRATS_413,t1ce+flair,sg_3b44f65ab67602cc,2,0.06434410777906675
hemis,BRATS_413,t1ce+t2,sg_3b44f65ab67602cc,2,0.07010520025513207
hemis,BRATS_413,t1ce+t2+flair,sg_3b44f65ab67602cc,3,0.12104457677743587
hemis,BRATS_413,t2,sg_3b44f65ab67602cc,1,0.020962292200674082
hemis,BRATS_413,t2+flair,sg_3b44f65ab67602cc,2,0.11435461732879032
hemis,BRATS_441,flair,sg_baba356c1735c37c,1,0.31122192665616816
hemis,BRATS_441,t1,sg_baba356c1735c37c,1,0.013117755564630846
hemis,BRATS_441,t1+flair,sg_baba356c1735c37c,2,0.20322864680295163
hemis,BRATS_441,t1+t1ce,sg_baba356c1735c37c,2,0.043075058671300036
hemis,BRATS_441,t1+t1ce+flair,sg_baba356c1735c37c,3,0.18620656313317108
hemis,BRATS_441,t1+t1ce+t2,sg_baba356c1735c37c,3,0.13712381458911785
hemis,BRATS_441,t1+t1ce+t2+flair,sg_baba356c1735c37c,4,0.25465194047438994
hemis,BRATS_441,t1+t2,sg_baba356c1735c37c,2,0.13726749936477697
hemis,BRATS_441,t1+t2+flair,sg_baba356c1735c37c,3,0.2782264883919051
hemis,BRATS_441,t1ce,sg_baba356c1735c37c,1,0.06421687796363684
hemis,BRATS_441,t1ce+flair,sg_baba356c1735c37c,2,0.280711131467199
hemis,BRATS_441,t1ce+t2,sg_baba356c1735c37c,2,0.20216413179117362
hemis,BRATS_441,t1ce+t2+flair,sg_baba356c1735c37c,3,0.326547870818202
hemis,BRATS_441,t2,sg_baba356c1735c37c,1,0.12079554188289988
hemis,BRATS_441,t2+flair,sg_baba356c1735c37c,2,0.30376838337606465
no_quality,BRATS_021,flair,sg_8a56096263e207fc,1,0.02899425602751253
no_quality,BRATS_021,t1,sg_8a56096263e207fc,1,0.006445451162530783
no_quality,BRATS_021,t1+flair,sg_8a56096263e207fc,2,0.02151257260117491
no_quality,BRATS_021,t1+t1ce,sg_8a56096263e207fc,2,0.04888482177999079
no_quality,BRATS_021,t1+t1ce+flair,sg_8a56096263e207fc,3,0.06318000864963601
no_quality,BRATS_021,t1+t1ce+t2,sg_8a56096263e207fc,3,0.2614058670063338
no_quality,BRATS_021,t1+t1ce+t2+flair,sg_8a56096263e207fc,4,0.2838196075478743
no_quality,BRATS_021,t1+t2,sg_8a56096263e207fc,2,0.2870684818073822
no_quality,BRATS_021,t1+t2+flair,sg_8a56096263e207fc,3,0.3198755788803607
no_quality,BRATS_021,t1ce,sg_8a56096263e207fc,1,0.06183967223985481
no_quality,BRATS_021,t1ce+flair,sg_8a56096263e207fc,2,0.10878458997397907
no_quality,BRATS_021,t1ce+t2,sg_8a56096263e207fc,2,0.25477731352495314
no_quality,BRATS_021,t1ce+t2+flair,sg_8a56096263e207fc,3,0.28809719422667085
no_quality,BRATS_021,t2,sg_8a56096263e207fc,1,0.22843430145787078
no_quality,BRATS_021,t2+flair,sg_8a56096263e207fc,2,0.28154960415962244
no_quality,BRATS_111,flair,sg_74969a1c98337c11,1,0.2973610090415328
no_quality,BRATS_111,t1,sg_74969a1c98337c11,1,0.00665880443745093
no_quality,BRATS_111,t1+flair,sg_74969a1c98337c11,2,0.2151346257862384
