model,case_id,subset,group_id,n_modalities,macro_dice
hemis,BRATS_230,t1ce+t2,sg_1669c905c2882ce2,2,0.5083679443029921
hemis,BRATS_230,t1ce+t2+flair,sg_1669c905c2882ce2,3,0.5128831679865188
hemis,BRATS_230,t2,sg_1669c905c2882ce2,1,0.3022134580917323
hemis,BRATS_230,t2+flair,sg_1669c905c2882ce2,2,0.4174058772633691
hemis,BRATS_258,flair,sg_9568e8757c7f7a03,1,0.5593083383061787
hemis,BRATS_258,t1,sg_9568e8757c7f7a03,1,0.0687308093997361
hemis,BRATS_258,t1+flair,sg_9568e8757c7f7a03,2,0.5930467410200408
hemis,BRATS_258,t1+t1ce,sg_9568e8757c7f7a03,2,0.6462302056379913
hemis,BRATS_258,t1+t1ce+flair,sg_9568e8757c7f7a03,3,0.7101342354070286
hemis,BRATS_258,t1+t1ce+t2,sg_9568e8757c7f7a03,3,0.7039501475167999
hemis,BRATS_258,t1+t1ce+t2+flair,sg_9568e8757c7f7a03,4,0.7346588727972082
hemis,BRATS_258,t1+t2,sg_9568e8757c7f7a03,2,0.6281828749116162
hemis,BRATS_258,t1+t2+flair,sg_9568e8757c7f7a03,3,0.6313233090935414
hemis,BRATS_258,t1ce,sg_9568e8757c7f7a03,1,0.6919027051134341
hemis,BRATS_258,t1ce+flair,sg_9568e8757c7f7a03,2,0.7112838464346204
hemis,BRATS_258,t1ce+t2,sg_9568e8757c7f7a03,2,0.6832218195560894
hemis,BRATS_258,t1ce+t2+flair,sg_9568e8757c7f7a03,3,0.732726606148619
hemis,BRATS_258,t2,sg_9568e8757c7f7a03,1,0.0936452692050063
hemis,BRATS_258,t2+flair,sg_9568e8757c7f7a03,2,0.5774455279936647
hemis,BRATS_324,flair,sg_dbb5dd7d7605593e,1,0.2898138606089376
hemis,BRATS_324,t1,sg_dbb5dd7d7605593e,1,0.1948964225377717
hemis,BRATS_324,t1+flair,sg_dbb5dd7d7605593e,2,0.33897654121348886
hemis,BRATS_324,t1+t1ce,sg_dbb5dd7d7605593e,2,0.38800841818260956
hemis,BRATS_324,t1+t1ce+flair,sg_dbb5dd7d7605593e,3,0.5352453618042817
hemis,BRATS_324,t1+t1ce+t2,sg_dbb5dd7d7605593e,3,0.43131343681255324
hemis,BRATS_324,t1+t1ce+t2+flair,sg_dbb5dd7d7605593e,4,0.6083742683295132
hemis,BRATS_324,t1+t2,sg_dbb5dd7d7605593e,2,0.19949313166157986
hemis,BRATS_324,t1+t2+flair,sg_dbb5dd7d7605593e,3,0.32892857888678845
hemis,BRATS_324,t1ce,sg_dbb5dd7d7605593e,1,0.4233627181467898
hemis,BRATS_324,t1ce+flair,sg_dbb5dd7d7605593e,2,0.49894005966243715
hemis,BRATS_324,t1ce+t2,sg_dbb5dd7d7605593e,2,0.5589771901069234
hemis,BRATS_324,t1ce+t2+flair,sg_dbb5dd7d7605593e,3,0.6094495155375532
hemis,BRATS_324,t2,sg_dbb5dd7d7605593e,1,0.07045301282630928
hemis,BRATS_324,t2+flair,sg_dbb5dd7d7605593e,2,0.3698664456150629
hemis,BRATS_335,flair,sg_1dd2f970abd2e8ef,1,0.5037479880315102
hemis,BRATS_335,t1,sg_1dd2f970abd2e8ef,1,0.3308056897665081
hemis,BRATS_335,t1+flair,sg_1dd2f970abd2e8ef,2,0.6194135822192331
hemis,BRATS_335,t1+t1ce,sg_1dd2f970abd2e8ef,2,0.5260668951864182
hemis,BRATS_335,t1+t1ce+flair,sg_1dd2f970abd2e8ef,3,0.7731148147151304
hemis,BRATS_335,t1+t1ce+t2,sg_1dd2f970abd2e8ef,3,0.7670013812498787
hemis,BRATS_335,t1+t1ce+t2+flair,sg_1dd2f970abd2e8ef,4,0.8097918498966531
hemis,BRATS_335,t1+t2,sg_1dd2f970abd2e8ef,2,0.5324516197739738
hemis,BRATS_335,t1+t2+flair,sg_1dd2f970abd2e8ef,3,0.6892538775133598
hemis,BRATS_335,t1ce,sg_1dd2f970abd2e8ef,1,0.5409526454700582
hemis,BRATS_335,t1ce+flair,sg_1dd2f970abd2e8ef,2,0.7188406444622347
hemis,BRATS_335,t1ce+t2,sg_1dd2f970abd2e8ef,2,0.7407978461525045
hemis,BRATS_335,t1ce+t2+flair,sg_1dd2f970abd2e8ef,3,0.7783222221754982
hemis,BRATS_335,t2,sg_1dd2f970abd2e8ef,1,0.45436137293426476
hemis,BRATS_335,t2+flair,sg_1dd2f970abd2e8ef,2,0.6002211276871577
hemis,BRATS_338,flair,sg_602726c0ba192496,1,0.20356602529058576
hemis,BRATS_338,t1,sg_602726c0ba192496,1,0.05451749738224382
hemis,BRATS_338,t1+flair,sg_602726c0ba192496,2,0.28937373204620337
hemis,BRATS_338,t1+t1ce,sg_602726c0ba192496,2,0.026821596211512044
hemis,BRATS_338,t1+t1ce+flair,sg_602726c0ba192496,3,0.47065214222481866
hemis,BRATS_338,t1+t1ce+t2,sg_602726c0ba192496,3,0.5428763259200956
hemis,BRATS_338,t1+t1ce+t2+flair,sg_602726c0ba192496,4,0.5489068611399814
hemis,BRATS_338,t1+t2,sg_602726c0ba192496,2,0.23796807328045744
hemis,BRATS_338,t1+t2+flair,sg_602726c0ba192496,3,0.3059181644971847
hemis,BRATS_338,t1ce,sg_602726c0ba192496,1,0.2415271804417607
hemis,BRATS_338,t1ce+flair,sg_602726c0ba192496,2,0.43467364663039687
hemis,BRATS_338,t1ce+t2,sg_602726c0ba192496,2,0.487639134501933
hemis,BRATS_338,t1ce+t2+flair,sg_602726c0ba192496,3,0.4787983623875845
hemis,BRATS_338,t2,sg_602726c0ba192496,1,0.07742135780602248
hemis,BRATS_338,t2+flair,sg_602726c0ba192496,2,0.30476568873307397
hemis,BRATS_367,flair,sg_a46b5f5bbd1aae60,1,0.47006004651446204
hemis,BRATS_367,t1,sg_a46b5f5bbd1aae60,1,0.18445648880580412
hemis,BRATS_367,t1+flair,sg_a46b5f5bbd1aae60,2,0.5400452041482725
hemis,BRATS_367,t1+t1ce,sg_a46b5f5bbd1aae60,2,0.741021166263379
hemis,BRATS_367,t1+t1ce+flair,sg_a46b5f5bbd1aae60,3,0.7253160479862709
hemis,BRATS_367,t1+t1ce+t2,sg_a46b5f5bbd1aae60,3,0.7845935682762785
hemis,BRATS_367,t1+t1ce+t2+flair,sg_a46b5f5bbd1aae60,4,0.7683460471674602
hemis,BRATS_367,t1+t2,sg_a46b5f5bbd1aae60,2,0.5327970126453679
hemis,BRATS_367,t1+t2+flair,sg_a46b5f5bbd1aae60,3,0.6336732650365894
hemis,BRATS_367,t1ce,sg_a46b5f5bbd1aae60,1,0.7172304796020542
hemis,BRATS_367,t1ce+flair,sg_a46b5f5bbd1aae60,2,0.6791744999998534
hemis,BRATS_367,t1ce+t2,sg_a46b5f5bbd1aae60,2,0.7350143323457855
hemis,BRATS_367,t1ce+t2+flair,sg_a46b5f5bbd1aae60,3,0.7456080570016766
hemis,BRATS_367,t2,sg_a46b5f5bbd1aae60,1,0.2149160765376316
hemis,BRATS_367,t2+flair,sg_a46b5f5bbd1aae60,2,0.6361972629869089
hemis,BRATS_369,flair,sg_46b6c66765483f24,1,0.6275683884226811
hemis,BRATS_369,t1,sg_46b6c66765483f24,1,0.39554051908200766
hemis,BRATS_369,t1+flair,sg_46b6c66765483f24,2,0.5869168213088424
hemis,BRATS_369,t1+t1ce,sg_46b6c66765483f24,2,0.567109597226736
hemis,BRATS_369,t1+t1ce+flair,sg_46b6c66765483f24,3,0.7404190602245704
hemis,BRATS_369,t1+t1ce+t2,sg_46b6c66765483f24,3,0.7414743821031259
hemis,BRATS_369,t1+t1ce+t2+flair,sg_46b6c66765483f24,4,0.7576870306981885
hemis,BRATS_369,t1+t2,sg_46b6c66765483f24,2,0.5246616012807743
hemis,BRATS_369,t1+t2+flair,sg_46b6c66765483f24,3,0.6463129371321447
hemis,BRATS_369,t1ce,sg_46b6c66765483f24,1,0.5813901299808834
hemis,BRATS_369,t1ce+flair,sg_46b6c66765483f24,2,0.783302255585384
hemis,BRATS_369,t1ce+t2,sg_46b6c66765483f24,2,0.7790793166000477
hemis,BRATS_369,t1ce+t2+flair,sg_46b6c66765483f24,3,0.7900117046397955
hemis,BRATS_369,t2,sg_46b6c66765483f24,1,0.5987856206215525
hemis,BRATS_369,t2+flair,sg_46b6c66765483f24,2,0.67259195664995
hemis,BRATS_404,flair,sg_294e1273de6f57c3,1,0.5807930114858054
hemis,BRATS_404,t1,sg_294e1273de6f57c3,1,0.44747469650880217
hemis,BRATS_404,t1+flair,sg_294e1273de6f57c3,2,0.6229350220772302
hemis,BRATS_404,t1+t1ce,sg_294e1273de6f57c3,2,0.7284303875711388
hemis,BRATS_404,t1+t1ce+flair,sg_294e1273de6f57c3,3,0.7337272399048276
hemis,BRATS_404,t1+t1ce+t2,sg_294e1273de6f57c3,3,0.78629400042175
hemis,BRATS_404,t1+t1ce+t2+flair,sg_294e1273de6f57c3,4,0.7809786356330845
hemis,BRATS_404,t1+t2,sg_294e1273de6f57c3,2,0.7000278744205793
hemis,BRATS_404,t1+t2+flair,sg_294e1273de6f57c3,3,0.7012177655416765
hemis,BRATS_404,t1ce,sg_294e1273de6f57c3,1,0.7319942726728025
hemis,BRATS_404,t1ce+flair,sg_294e1273de6f57c3,2,0.7478651318439485
hemis,BRATS_404,t1ce+t2,sg_294e1273de6f57c3,2,0.781238938870361
hemis,BRATS_404,t1ce+t2+flair,sg_294e1273de6f57c3,3,0.7755654206834063
hemis,BRATS_404,t2,sg_294e1273de6f57c3,1,0.6460255488168741
hemis,BRATS_404,t2+flair,sg_294e1273de6f57c3,2,0.6505238278303875
hemis,BRATS_413,flair,sg_3b44f65ab67602cc,1,0.04748185501774551
hemis,BRATS_413,t1,sg_3b44f65ab67602cc,1,0.20190004526148722
hemis,BRATS_413,t1+flair,sg_3b44f65ab67602cc,2,0.21850518833724866
hemis,BRATS_413,t1+t1ce,sg_3b44f65ab67602cc,2,0.4046358606209297
hemis,BRATS_413,t1+t1ce+flair,sg_3b44f65ab67602cc,3,0.5086783591070932
hemis,BRATS_413,t1+t1ce+t2,sg_3b44f65ab67602cc,3,0.45774924678857437
hemis,BRATS_413,t1+t1ce+t2+flair,sg_3b44f65ab67602cc,4,0.5196604382871559
hemis,BRATS_413,t1+t2,sg_3b44f65ab67602cc,2,0.30020245310138727
hemis,BRATS_413,t1+t2+flair,sg_3b44f65ab67602cc,3,0.3247907288146196
hemis,BRATS_413,t1ce,sg_3b44f65ab67602cc,1,0.2948308955708489
hemis,BRATS_413,t1ce+flair,sg_3b44f65ab67602cc,2,0.48090917764727176
hemis,BRATS_413,t1ce+t2,sg_3b44f65ab67602cc,2,0.47230834639011743
hemis,BRATS_413,t1ce+t2+flair,sg_3b44f65ab67602cc,3,0.5234613052161364
hemis,BRATS_413,t2,sg_3b44f65ab67602cc,1,0.07390709842846742
hemis,BRATS_413,t2+flair,sg_3b44f65ab67602cc,2,0.3362993768466181
hemis,BRATS_430,flair,sg_a4981b8b123d95c4,1,0.1503232416248618
hemis,BRATS_430,t1,sg_a4981b8b123d95c4,1,0.127278516597457
hemis,BRATS_430,t1+flair,sg_a4981b8b123d95c4,2,0.13646317717234432
hemis,BRATS_430,t1+t1ce,sg_a4981b8b123d95c4,2,0.49704309860052126
hemis,BRATS_430,t1+t1ce+flair,sg_a4981b8b123d95c4,3,0.5265359420216614
hemis,BRATS_430,t1+t1ce+t2,sg_a4981b8b123d95c4,3,0.70543339738952
hemis,BRATS_430,t1+t1ce+t2+flair,sg_a4981b8b123d95c4,4,0.7000481924522957
hemis,BRATS_430,t1+t2,sg_a4981b8b123d95c4,2,0.5444008695587277
hemis,BRATS_430,t1+t2+flair,sg_a4981b8b123d95c4,3,0.4361746715031852
hemis,BRATS_430,t1ce,sg_a4981b8b123d95c4,1,0.4591682679538504
hemis,BRATS_430,t1ce+flair,sg_a4981b8b123d95c4,2,0.5102595600943888
hemis,BRATS_430,t1ce+t2,sg_a4981b8b123d95c4,2,0.7142853674780371
hemis,BRATS_430,t1ce+t2+flair,sg_a4981b8b123d95c4,3,0.7120096357817287
hemis,BRATS_430,t2,sg_a4981b8b123d95c4,1,0.04068818538074013
hemis,BRATS_430,t2+flair,sg_a4981b8b123d95c4,2,0.3462597689096423
hemis,BRATS_441,flair,sg_baba356c1735c37c,1,0.41175939256949184
hemis,BRATS_441,t1,sg_baba356c1735c37c,1,0.3074023934382309
hemis,BRATS_441,t1+flair,sg_baba356c1735c37c,2,0.4555681479628881
hemis,BRATS_441,t1+t1ce,sg_baba356c1735c37c,2,0.5071456341709042
hemis,BRATS_441,t1+t1ce+flair,sg_baba356c1735c37c,3,0.6866229275178043
hemis,BRATS_441,t1+t1ce+t2,sg_baba356c1735c37c,3,0.6736769495495221
hemis,BRATS_441,t1+t1ce+t2+flair,sg_baba356c1735c37c,4,0.7647301758496395
hemis,BRATS_441,t1+t2,sg_baba356c1735c37c,2,0.460358834667049
hemis,BRATS_441,t1+t2+flair,sg_baba356c1735c37c,3,0.508447465137937
hemis,BRATS_441,t1ce,sg_baba356c1735c37c,1,0.4620313126819861
hemis,BRATS_441,t1ce+flair,sg_baba356c1735c37c,2,0.6550184607401174
hemis,BRATS_441,t1ce+t2,sg_baba356c1735c37c,2,0.6633317878165271
hemis,BRATS_441,t1ce+t2+flair,sg_baba356c1735c37c,3,0.7218906541530651
hemis,BRATS_441,t2,sg_baba356c1735c37c,1,0.36913692767176776
hemis,BRATS_441,t2+flair,sg_baba356c1735c37c,2,0.4248239391343831
hemis,BRATS_484,flair,sg_482440ccbb01f4b6,1,0.3345110278924182
hemis,BRATS_484,t1,sg_482440ccbb01f4b6,1,0.42341461537322506
hemis,BRATS_484,t1+flair,sg_482440ccbb01f4b6,2,0.632308891886581
hemis,BRATS_484,t1+t1ce,sg_482440ccbb01f4b6,2,0.7062131602330094
hemis,BRATS_484,t1+t1ce+flair,sg_482440ccbb01f4b6,3,0.8354023712044721
hemis,BRATS_484,t1+t1ce+t2,sg_482440ccbb01f4b6,3,0.7163074775605146
hemis,BRATS_484,t1+t1ce+t2+flair,sg_482440ccbb01f4b6,4,0.7817212792603958
hemis,BRATS_484,t1+t2,sg_482440ccbb01f4b6,2,0.521277049476995
hemis,BRATS_484,t1+t2+flair,sg_482440ccbb01f4b6,3,0.6054935856775193
hemis,BRATS_484,t1ce,sg_482440ccbb01f4b6,1,0.6606530914920965
hemis,BRATS_484,t1ce+flair,sg_482440ccbb01f4b6,2,0.8587336929198605
hemis,BRATS_484,t1ce+t2,sg_482440ccbb01f4b6,2,0.7600930669321243
hemis,BRATS_484,t1ce+t2+flair,sg_482440ccbb01f4b6,3,0.8036732590323403
hemis,BRATS_484,t2,sg_482440ccbb01f4b6,1,0.5083726602151252
hemis,BRATS_484,t2+flair,sg_482440ccbb01f4b6,2,0.6194167782641782
unet25d,BRATS_021,flair,sg_8a56096263e207fc,1,0.38187309190210444
unet25d,BRATS_021,t1,sg_8a56096263e207fc,1,0.407349902756253
unet25d,BRATS_021,t1+flair,sg_8a56096263e207fc,2,0.539120501706803
unet25d,BRATS_021,t1+t1ce,sg_8a56096263e207fc,2,0.4679552189976152
unet25d,BRATS_021,t1+t1ce+flair,sg_8a56096263e207fc,3,0.658176828328077
unet25d,BRATS_021,t1+t1ce+t2,sg_8a56096263e207fc,3,0.701743129471
unet25d,BRATS_021,t1+t1ce+t2+flair,sg_8a56096263e207fc,4,0.7696561195940089
unet25d,BRATS_021,t1+t2,sg_8a56096263e207fc,2,0.6419545846166739
unet25d,BRATS_021,t1+t2+flair,sg_8a56096263e207fc,3,0.654183952509472
unet25d,BRATS_021,t1ce,sg_8a56096263e207fc,1,0.2849632905121064
unet25d,BRATS_021,t1ce+flair,sg_8a56096263e207fc,2,0.6452922022831545
unet25d,BRATS_021,t1ce+t2,sg_8a56096263e207fc,2,0.6329474316590386
unet25d,BRATS_021,t1ce+t2+flair,sg_8a56096263e207fc,3,0.7748226901598217
unet25d,BRATS_021,t2,sg_8a56096263e207fc,1,0.5113083794106981
unet25d,BRATS_021,t2+flair,sg_8a56096263e207fc,2,0.5881430592935386
unet25d,BRATS_111,flair,sg_74969a1c98337c11,1,0.623304622615492
unet25d,BRATS_111,t1,sg_74969a1c98337c11,1,0.32975577443682064
unet25d,BRATS_111,t1+flair,sg_74969a1c98337c11,2,0.6203654768700538
unet25d,BRATS_111,t1+t1ce,sg_74969a1c98337c11,2,0.7207987937560308
unet25d,BRATS_111,t1+t1ce+flair,sg_74969a1c98337c11,3,0.8652418015490975
unet25d,BRATS_111,t1+t1ce+t2,sg_74969a1c98337c11,3,0.8016421737821774
unet25d,BRATS_111,t1+t1ce+t2+flair,sg_74969a1c98337c11,4,0.8846740987183193
unet25d,BRATS_111,t1+t2,sg_74969a1c98337c11,2,0.5618544361164894
unet25d,BRATS_111,t1+t2+flair,sg_74969a1c98337c11,3,0.634820166432989
unet25d,BRATS_111,t1ce,sg_74969a1c98337c11,1,0.658022794005099
unet25d,BRATS_111,t1ce+flair,sg_74969a1c98337c11,2,0.8466296584246544
unet25d,BRATS_111,t1ce+t2,sg_74969a1c98337c11,2,0.7382531409928088
unet25d,BRATS_111,t1ce+t2+flair,sg_74969a1c98337c11,3,0.8526076804161477
unet25d,BRATS_111,t2,sg_74969a1c98337c11,1,0.5296120848850877
unet25d,BRATS_111,t2+flair,sg_74969a1c98337c11,2,0.638469096563388
unet25d,BRATS_172,flair,sg_cb857fb98a0abf51,1,0.7025129260518118
unet25d,BRATS_172,t1,sg_cb857fb98a0abf51,1,0.5992059264441633
unet25d,BRATS_172,t1+flair,sg_cb857fb98a0abf51,2,0.7107656524429796
unet25d,BRATS_172,t1+t1ce,sg_cb857fb98a0abf51,2,0.8530276631039109
unet25d,BRATS_172,t1+t1ce+flair,sg_cb857fb98a0abf51,3,0.9360045092582587
unet25d,BRATS_172,t1+t1ce+t2,sg_cb857fb98a0abf51,3,0.920404486620029
unet25d,BRATS_172,t1+t1ce+t2+flair,sg_cb857fb98a0abf51,4,0.9346249428130248
unet25d,BRATS_172,t1+t2,sg_cb857fb98a0abf51,2,0.6720081234416742
unet25d,BRATS_172,t1+t2+flair,sg_cb857fb98a0abf51,3,0.7149250737659959
unet25d,BRATS_172,t1ce,sg_cb857fb98a0abf51,1,0.8284929239059591
unet25d,BRATS_172,t1ce+flair,sg_cb857fb98a0abf51,2,0.9246874516918532
unet25d,BRATS_172,t1ce+t2,sg_cb857fb98a0abf51,2,0.9054947811207791
unet25d,BRATS_172,t1ce+t2+flair,sg_cb857fb98a0abf51,3,0.9255238782632064
unet25d,BRATS_172,t2,sg_cb857fb98a0abf51,1,0.6587148952716751
unet25d,BRATS_172,t2+flair,sg_cb857fb98a0abf51,2,0.7131184711753726
unet25d,BRATS_219,flair,sg_4634c4d061d30852,1,0.6846336171150794
unet25d,BRATS_219,t1,sg_4634c4d061d30852,1,0.6126429288496693
unet25d,BRATS_219,t1+flair,sg_4634c4d061d30852,2,0.6531822014933425
unet25d,BRATS_219,t1+t1ce,sg_4634c4d061d30852,2,0.7822658189270086
unet25d,BRATS_219,t1+t1ce+flair,sg_4634c4d061d30852,3,0.8923106151259314
unet25d,BRATS_219,t1+t1ce+t2,sg_4634c4d061d30852,3,0.8671067293221747
unet25d,BRATS_219,t1+t1ce+t2+flair,sg_4634c4d061d30852,4,0.9050957546729435
unet25d,BRATS_219,t1+t2,sg_4634c4d061d30852,2,0.6842151268015068
unet25d,BRATS_219,t1+t2+flair,sg_4634c4d061d30852,3,0.6967880735057661
unet25d,BRATS_219,t1ce,sg_4634c4d061d30852,1,0.7627140149263916
unet25d,BRATS_219,t1ce+flair,sg_4634c4d061d30852,2,0.8880671180777289
unet25d,BRATS_219,t1ce+t2,sg_4634c4d061d30852,2,0.8516927779721547
unet25d,BRATS_219,t1ce+t2+flair,sg_4634c4d061d30852,3,0.8999162638433686
unet25d,BRATS_219,t2,sg_4634c4d061d30852,1,0.6150639325657334
unet25d,BRATS_219,t2+flair,sg_4634c4d061d30852,2,0.7135005255127002
unet25d,BRATS_230,flair,sg_1669c905c2882ce2,1,0.29846302678912756
unet25d,BRATS_230,t1,sg_1669c905c2882ce2,1,0.23365040224454858
unet25d,BRATS_230,t1+flair,sg_1669c905c2882ce2,2,0.4352732487822688
unet25d,BRATS_230,t1+t1ce,sg_1669c905c2882ce2,2,0.3318553269536472
unet25d,BRATS_230,t1+t1ce+flair,sg_1669c905c2882ce2,3,0.515925326776186
unet25d,BRATS_230,t1+t1ce+t2,sg_1669c905c2882ce2,3,0.5563840444185346
unet25d,BRATS_230,t1+t1ce+t2+flair,sg_1669c905c2882ce2,4,0.6295216308102041
unet25d,BRATS_230,t1+t2,sg_1669c905c2882ce2,2,0.3973941640008616
unet25d,BRATS_230,t1+t2+flair,sg_1669c905c2882ce2,3,0.45846048422597785
unet25d,BRATS_230,t1ce,sg_1669c905c2882ce2,1,0.09344291188859975
unet25d,BRATS_230,t1ce+flair,sg_1669c905c2882ce2,2,0.3099033863252155
unet25d,BRATS_230,t1ce+t2,sg_1669c905c2882ce2,2,0.4565670954223855
unet25d,BRATS_230,t1ce+t2+flair,sg_1669c905c2882ce2,3,0.548628363093579
unet25d,BRATS_230,t2,sg_1669c905c2882ce2,1,0.38534604086718266
unet25d,BRATS_230,t2+flair,sg_1669c905c2882ce2,2,0.4614674069674627
unet25d,BRATS_258,flair,sg_9568e8757c7f7a03,1,0.5626412288654802
unet25d,BRATS_258,t1,sg_9568e8757c7f7a03,1,0.0216430815915955
unet25d,BRATS_258,t1+flair,sg_9568e8757c7f7a03,2,0.583092250292996
unet25d,BRATS_258,t1+t1ce,sg_9568e8757c7f7a03,2,0.7160526190914136
unet25d,BRATS_258,t1+t1ce+flair,sg_9568e8757c7f7a03,3,0.8856907577740598
unet25d,BRATS_258,t1+t1ce+t2,sg_9568e8757c7f7a03,3,0.8388188417502042
unet25d,BRATS_258,t1+t1ce+t2+flair,sg_9568e8757c7f7a03,4,0.9001105186132344
unet25d,BRATS_258,t1+t2,sg_9568e8757c7f7a03,2,0.5661638524025258
unet25d,BRATS_258,t1+t2+flair,sg_9568e8757c7f7a03,3,0.6245549646277425
unet25d,BRATS_258,t1ce,sg_9568e8757c7f7a03,1,0.7124320930135051
unet25d,BRATS_258,t1ce+flair,sg_9568e8757c7f7a03,2,0.878347237650031
unet25d,BRATS_258,t1ce+t2,sg_9568e8757c7f7a03,2,0.8238393696532788
unet25d,BRATS_258,t1ce+t2+flair,sg_9568e8757c7f7a03,3,0.8936521710138328
unet25d,BRATS_258,t2,sg_9568e8757c7f7a03,1,0.399598202530933
unet25d,BRATS_258,t2+flair,sg_9568e8757c7f7a03,2,0.6095762259578098
unet25d,BRATS_324,flair,sg_dbb5dd7d7605593e,1,0.3021823488205057
unet25d,BRATS_324,t1,sg_dbb5dd7d7605593e,1,0.23954152634347461
unet25d,BRATS_324,t1+flair,sg_dbb5dd7d7605593e,2,0.3367109872673744
unet25d,BRATS_324,t1+t1ce,sg_dbb5dd7d7605593e,2,0.5420568198784952
unet25d,BRATS_324,t1+t1ce+flair,sg_dbb5dd7d7605593e,3,0.716397585949049
unet25d,BRATS_324,t1+t1ce+t2,sg_dbb5dd7d7605593e,3,0.6008382192902183
unet25d,BRATS_324,t1+t1ce+t2+flair,sg_dbb5dd7d7605593e,4,0.7183269020151796
unet25d,BRATS_324,t1+t2,sg_dbb5dd7d7605593e,2,0.3033263249602451
unet25d,BRATS_324,t1+t2+flair,sg_dbb5dd7d7605593e,3,0.3707462181506744
unet25d,BRATS_324,t1ce,sg_dbb5dd7d7605593e,1,0.5052876034778712
unet25d,BRATS_324,t1ce+flair,sg_dbb5dd7d7605593e,2,0.7410090156948669
unet25d,BRATS_324,t1ce+t2,sg_dbb5dd7d7605593e,2,0.6205618556078141
unet25d,BRATS_324,t1ce+t2+flair,sg_dbb5dd7d7605593e,3,0.7545001967904481
unet25d,BRATS_324,t2,sg_dbb5dd7d7605593e,1,0.29853191505934523
unet25d,BRATS_324,t2+flair,sg_dbb5dd7d7605593e,2,0.37039285154539536
unet25d,BRATS_335,flair,sg_1dd2f970abd2e8ef,1,0.5673382813441868
unet25d,BRATS_335,t1,sg_1dd2f970abd2e8ef,1,0.3713116697535141
unet25d,BRATS_335,t1+flair,sg_1dd2f970abd2e8ef,2,0.5775028469857902
unet25d,BRATS_335,t1+t1ce,sg_1dd2f970abd2e8ef,2,0.6875594694239405
unet25d,BRATS_335,t1+t1ce+flair,sg_1dd2f970abd2e8ef,3,0.7991952351461648
unet25d,BRATS_335,t1+t1ce+t2,sg_1dd2f970abd2e8ef,3,0.7854128476576471
unet25d,BRATS_335,t1+t1ce+t2+flair,sg_1dd2f970abd2e8ef,4,0.8174551202164541
unet25d,BRATS_335,t1+t2,sg_1dd2f970abd2e8ef,2,0.5544659358494916
unet25d,BRATS_335,t1+t2+flair,sg_1dd2f970abd2e8ef,3,0.570439817365188
unet25d,BRATS_335,t1ce,sg_1dd2f970abd2e8ef,1,0.6768850284670233
unet25d,BRATS_335,t1ce+flair,sg_1dd2f970abd2e8ef,2,0.7923901202675249
unet25d,BRATS_335,t1ce+t2,sg_1dd2f970abd2e8ef,2,0.7757073692641527
unet25d,BRATS_335,t1ce+t2+flair,sg_1dd2f970abd2e8ef,3,0.8031493222774576
unet25d,BRATS_335,t2,sg_1dd2f970abd2e8ef,1,0.5399001580362682
unet25d,BRATS_335,t2+flair,sg_1dd2f970abd2e8ef,2,0.5662494939828777
unet25d,BRATS_338,flair,sg_602726c0ba192496,1,0.2416014989656313
unet25d,BRATS_338,t1,sg_602726c0ba192496,1,0.13251044182613947
unet25d,BRATS_338,t1+flair,sg_602726c0ba192496,2,0.3219242023141426
unet25d,BRATS_338,t1+t1ce,sg_602726c0ba192496,2,0.18563505038251046
unet25d,BRATS_338,t1+t1ce+flair,sg_602726c0ba192496,3,0.6220687158719437
unet25d,BRATS_338,t1+t1ce+t2,sg_602726c0ba192496,3,0.4041964301576513
unet25d,BRATS_338,t1+t1ce+t2+flair,sg_602726c0ba192496,4,0.6265675594430223
unet25d,BRATS_338,t1+t2,sg_602726c0ba192496,2,0.19956166769736158
unet25d,BRATS_338,t1+t2+flair,sg_602726c0ba192496,3,0.3261316341506517
unet25d,BRATS_338,t1ce,sg_602726c0ba192496,1,0.09694143183871957
unet25d,BRATS_338,t1ce+flair,sg_602726c0ba192496,2,0.5992646624603464
unet25d,BRATS_338,t1ce+t2,sg_602726c0ba192496,2,0.44659869352816856
unet25d,BRATS_338,t1ce+t2+flair,sg_602726c0ba192496,3,0.6070127463624579
unet25d,BRATS_338,t2,sg_602726c0ba192496,1,0.1871898642047922
unet25d,BRATS_338,t2+flair,sg_602726c0ba192496,2,0.310114420798315
unet25d,BRATS_367,flair,sg_a46b5f5bbd1aae60,1,0.6703594643843712
unet25d,BRATS_367,t1,sg_a46b5f5bbd1aae60,1,0.33533621444774847
unet25d,BRATS_367,t1+flair,sg_a46b5f5bbd1aae60,2,0.6666944468427789
unet25d,BRATS_367,t1+t1ce,sg_a46b5f5bbd1aae60,2,0.7822848881400346
unet25d,BRATS_367,t1+t1ce+flair,sg_a46b5f5bbd1aae60,3,0.8524956308550576
unet25d,BRATS_367,t1+t1ce+t2,sg_a46b5f5bbd1aae60,3,0.8422829887298114
unet25d,BRATS_367,t1+t1ce+t2+flair,sg_a46b5f5bbd1aae60,4,0.8838060811866835
unet25d,BRATS_367,t1+t2,sg_a46b5f5bbd1aae60,2,0.60539542322108
unet25d,BRATS_367,t1+t2+flair,sg_a46b5f5bbd1aae60,3,0.6747292497024482
unet25d,BRATS_367,t1ce,sg_a46b5f5bbd1aae60,1,0.7702441699974076
