group_id,qmmf,hemis,unet25d,no_quality,no_variance,no_max,no_consistency,shuffled_quality,matched_moment_fusion
sg_05284efb46abb582,0.8931382217610033,0.8570199336391822,0.8732112649232556,0.8947621524536075,0.8855906247554054,0.8968308092558672,0.8942144950675094,0.8829479115038327,0.8923988901523278
sg_06d8065186ce4ce6,0.8656704314620365,0.806899383016348,0.8661100871422557,0.866315591183889,0.8576285538400746,0.8803631790239872,0.8747915180609115,0.845693193886197,0.8721476790154851
sg_0986963e6efafce3,0.6953767320410217,0.6415828045376237,0.7408172459235488,0.7381862310123014,0.6868923108937688,0.7293617507202953,0.6974364324713478,0.6873195011488781,0.7461402461782862
sg_0c0db9c0f083da26,0.9089160045837675,0.8812545181862848,0.899951008485663,0.9129409211972892,0.9122864870967122,0.9156714455599442,0.9077342213300928,0.9051268631013534,0.9059014192015741
sg_0d0ba3fb62c66b4e,0.5400821271515457,0.4221634316647119,0.4741387985000416,0.40140486644778783,0.46171910155779544,0.5251271899206467,0.5265785137347115,0.5231689327089765,0.5548496972826491
sg_108b660b16f7eec7,0.7599569253282132,0.5313074486082521,0.741440499713138,0.7488868988631476,0.7860105432489284,0.7810402940491459,0.7617984670342601,0.7922851037903784,0.7378887987108935
sg_10a96640d281618d,0.9121851403470026,0.7870919052995449,0.8945179868286817,0.909861399158316,0.9087991743333315,0.904169642728105,0.9110510364586146,0.9086745368945246,0.9003188284929884
sg_11cc2b353d365340,0.8364012332248937,0.7575224130301281,0.7868597392325465,0.8388951946807645,0.8411504362841216,0.8467226835693316,0.8439477731756337,0.8661568345327672,0.8457209467171393
sg_12a8304c53928db9,0.7181189116648112,0.6978424984850611,0.721883615506066,0.7820149051065408,0.7111216473048674,0.6732571713557911,0.7242697710834567,0.7249355920659992,0.7468083895483985
sg_1669c905c2882ce2,0.6118132565464866,0.4865116984903584,0.629521630810204,0.615052016016642,0.6659004133925961,0.59308477908584,0.6350807587838211,0.6891610865514459,0.5943883406867706
sg_16ab3a8404d78681,0.8904075492335524,0.8128306994092191,0.8777083407782432,0.8910725519679581,0.8834308026079886,0.8965465095857277,0.8908047219649564,0.8814357355832478,0.8732402907178686
sg_189c183ed5f23717,0.7786432795128236,0.7353847212896945,0.7242580411574592,0.8070338177095584,0.8068742580696933,0.8146431690416138,0.7774696367917153,0.797434126011528,0.8021458234807192
