epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score,consistency
0,0.9739622586965561,0.7259907782077789,0.8747736990451813,0.7240390676259995,0.08206111881881953,0.5947032445669174,1.5459839057922364,25.13827972299987,5.1e-05,,,,,,,,
1,0.9710117673873901,0.4889751446247101,0.7781971484422684,0.6877175271511078,0.04793671600520611,0.49503318160772325,1.3443989229202271,24.637997431000258,0.00010099999999999999,,,,,,,,
2,0.9602055084705353,0.40597797214984893,0.7385145229101181,0.6887996464967727,0.025153983030468226,0.4674770185351372,1.2761292052268982,23.79738726100004,0.00015099999999999998,,,,,,,,
3,0.9515835100412369,0.36416092813014983,0.7166145038604737,0.6780882066488266,0.021353562865406274,0.4454497215151787,1.2309407186508179,24.28218544399897,0.00020099999999999998,,,,,,,,
4,0.9605991894006729,0.31507898062467576,0.7023911309242249,0.6770032358169555,0.017919024070724845,0.4380253782868385,1.209012783765793,23.747964452000815,0.000251,,,,,,,,
5,0.9452245229482651,0.27049999311566353,0.675334734916687,0.6811892133951187,0.013673038501292468,0.4132214048504829,1.1573587083816528,24.386685426999975,0.0003,,,,,,,,
6,0.9399271327257156,0.223626322299242,0.6534068304300308,0.6824635720252991,0.011336301686242223,0.39664610505104064,1.1188661164045335,23.670744078001007,0.0002999430460537427,,,,,,,,
7,0.9310911422967911,0.18484138190746308,0.6325912672281265,0.6767353701591492,0.009829355599358679,0.38064500510692595,1.081401281952858,23.977662043000237,0.0002997722274649974,,,,,,,,
8,0.9258146524429322,0.15507614433765413,0.6175192713737487,0.69443208694458,0.008380666361190378,0.37976783320307733,1.0671493482589722,24.55101710300005,0.00029948767395100045,,,,,,,,
9,0.8945713722705841,0.13343913964927195,0.5901185035705566,0.6841312801837921,0.008295454187318682,0.35343371242284777,1.0123801112174988,22.90463949700097,0.0002990896015976924,0.49199420728530363,0.46265948162767223,0.37802070975656304,0.49199420728530363,0.4160073582854092,0.479976879312304,0.47179643983514014,
10,0.8986247515678406,0.10905647367238998,0.5827974674105644,0.6784372168779373,0.00874129420146346,0.35724238723516466,1.0083206421136857,25.821286045000306,0.00029857831269562544,,,,,,,,
11,0.876713877916336,0.09183259822428226,0.5627613872289657,0.6968273907899857,0.008531196475960314,0.34564471811056136,0.9785153973102569,25.44499289400119,0.00029795419551040833,,,,,,,,
12,0.8580459022521972,0.08006995331496,0.546855543255806,0.6939498203992843,0.008529758714139461,0.332343737334013,0.9490207457542419,25.341127736999624,0.00029721772398786267,,,,,,,,
