epoch,train_loss,validation_macro_f1,validation_log_loss
1,1.1091053485870361,0.32075471698113206,0.75711571978411
2,0.7988880753517151,0.34545454545454546,0.750375670368316
3,0.7542414784431457,0.32075471698113206,0.7150538735624856
4,0.7703394412994384,0.3769230769230769,0.6862559362689772
5,0.7048410296440124,0.34545454545454546,0.682162456500834
6,0.7139767169952392,0.34545454545454546,0.6819240948215588
7,0.7482578158378601,0.34545454545454546,0.6827614306370741
8,0.7340378999710083,0.34545454545454546,0.6808281596420143
9,0.7077219128608704,0.34545454545454546,0.6770294130726904
10,0.7032451033592224,0.7142857142857142,0.6757307697253744
11,0.7323699831962586,0.6571428571428571,0.6752133292156147
12,0.6778564691543579,0.34545454545454546,0.6656567507404207
13,0.7056346774101258,0.6486246672582077,0.654233184628519
14,0.6884752511978149,0.6629787234042553,0.645562215934953
15,0.6880151510238648,0.6989966555183946,0.6283755468950288
16,0.6794992446899414,0.6989966555183946,0.611904297610553
17,0.6838483929634094,0.7450826121164438,0.5950000650667044
18,0.6802916526794434,0.7450826121164438,0.5755520649958898
19,0.6463862180709838,0.7333333333333334,0.5479761923395032
20,0.6562551379203796,0.7450826121164438,0.5137456971795493
21,0.6311763286590576,0.7714285714285714,0.4976614871316629
22,0.6736871600151062,0.775,0.5194074003597097
23,0.6696611166000366,0.7979149959903769,0.5151118671820502
24,0.6356220126152039,0.7077922077922079,0.5511211110627648
25,0.6702191591262817,0.7498069498069498,0.5138677613446707
26,0.6376567602157592,0.7714285714285714,0.4943512025072789
27,0.616986358165741,0.7777777777777778,0.5088354881535466
28,0.662400770187378,0.7142857142857142,0.544915939265415
29,0.5877340197563171,0.7662337662337663,0.5162474858371342
30,0.6212284326553345,0.7714285714285714,0.4902098250990746
31,0.5924163818359375,0.7498069498069498,0.5101899794379049
32,0.5859911680221558,0.7450826121164438,0.4856125798585935
33,0.5970066666603089,0.7714285714285714,0.4992892411715919
34,0.5684967160224914,0.8041958041958042,0.4810453391331937
35,0.632605230808258,0.7770897832817337,0.5063586366614612
36,0.565630066394806,0.7450826121164438,0.47644762852496886
37,0.6013788700103759,0.7714285714285714,0.4745732124681408
38,0.5600386559963226,0.8041958041958042,0.46191805190895313
39,0.63114053606987,0.7498069498069498,0.46953259585317475
40,0.5691219210624695,0.7770897832817337,0.45819011011897764
41,0.5615685284137726,0.7770897832817337,0.4666086673507093
42,0.5802440583705902,0.7498069498069498,0.48021839783180653
43,0.5491416752338409,0.7770897832817337,0.4615409066970504
44,0.5643079102039337,0.7770897832817337,0.456933954642887
45,0.5601939380168914,0.7498069498069498,0.4665443897937657
46,0.5448072016239166,0.7498069498069498,0.46481489777068535
47,0.5399405479431152,0.7498069498069498,0.46978367422694856
48,0.551546823978424,0.7770897832817337,0.4601381743155305
49,0.5527954936027527,0.7770897832817337,0.4617595009527969
50,0.5510212123394013,0.7770897832817337,0.48519931856580445
