epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.7901447415351868,0.44075471698113206,0.6815884870649666
2,0.7141347646713256,0.5873015873015873,0.6646977185496917
3,0.7125885486602783,0.35,0.6674798419202889
4,0.7340936779975891,0.4914207275223061,0.6639551100148798
5,0.7210155010223389,0.5828877005347594,0.6649101745034484
6,0.6851335644721985,0.5185185185185185,0.6505078165021256
7,0.6788480281829834,0.6657877389584708,0.6456844434737038
8,0.6641413807868958,0.711111111111111,0.6211482822498408
9,0.6597469091415405,0.6820652173913043,0.6102788702703702
10,0.6161271691322326,0.7420634920634921,0.6136138825109458
11,0.6775485873222351,0.6820652173913043,0.5855263181072338
12,0.5962305903434754,0.7393048128342246,0.5711559130523509
13,0.5875254988670349,0.7393048128342246,0.5529519981866339
14,0.5589081704616546,0.7393048128342246,0.5361288881074926
15,0.5578129589557648,0.6820652173913043,0.5260277158399221
16,0.6401455938816071,0.743421052631579,0.5581414223114453
17,0.593913984298706,0.7055593685655457,0.5227165677940806
18,0.5284810662269592,0.7172050098879368,0.541031762982177
19,0.5730224847793579,0.5992094861660079,0.718402620986831
20,0.5729541063308716,0.743421052631579,0.5289050514793483
21,0.5388424932956696,0.743421052631579,0.5124032519374686
22,0.4816718101501465,0.7115384615384616,0.5668250545203819
23,0.4492994904518127,0.7172050098879368,0.5545496657863156
24,0.4029186487197876,0.6762264150943397,0.5963695039826032
25,0.3871120512485504,0.743421052631579,0.5310456954479061
26,0.36946473121643064,0.7214285714285715,0.5537498084030695
27,0.3479288160800934,0.743421052631579,0.5659441395155925
28,0.3639689922332764,0.752990851513019,0.5748557245748509
29,0.3460253268480301,0.8200395517468688,0.509308313948567
30,0.2443614900112152,0.7450980392156863,0.6105971007314174
31,0.2713839828968048,0.8200395517468688,0.4992081341624386
32,0.24712589383125305,0.7936507936507937,0.48611873337991807
33,0.20452305674552917,0.743421052631579,0.5766697656766946
34,0.25348352193832396,0.7214285714285715,0.551536865993014
35,0.2072562098503113,0.743421052631579,0.5707050601567037
36,0.19776624739170073,0.7667774086378738,0.5139180250231435
37,0.21689387559890747,0.8200395517468688,0.5320961021305024
38,0.20632125735282897,0.7172050098879368,0.6377935758125576
39,0.22087218463420868,0.8126286890871655,0.5905506688548241
40,0.19733591377735138,0.7420634920634921,0.5651074331873436
41,0.20024677217006684,0.7947368421052632,0.6015678666037669
42,0.16362860202789306,0.7914438502673797,0.5451847914527337
43,0.17468820810317992,0.7667774086378738,0.5842147695341879
