epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.8468491196632385,0.32075471698113206,0.7736275698053812
2,0.8093544363975524,0.34545454545454546,0.681995873871294
3,0.7445837616920471,0.7498069498069498,0.6375672106849277
4,0.726922333240509,0.7213622291021672,0.6201891648880624
5,0.7154492974281311,0.625,0.6197393139714743
6,0.6492607116699218,0.7498069498069498,0.5897068221611721
7,0.6050495505332947,0.8017309205350118,0.5741651512842513
8,0.5127687394618988,0.8017309205350118,0.5499013833907641
9,0.4575649857521057,0.7401764234161989,0.5532585557596995
10,0.34265329837799074,0.6942084942084943,0.5230853092379623
11,0.25738067328929903,0.5847382431233363,0.8468951894021918
12,0.20690180659294127,0.6571428571428571,0.8100011642977518
13,0.18487104177474975,0.5418181818181818,1.4049021592888513
14,0.17812278270721435,0.6246992782678429,0.8926317910011927
15,0.16676585674285888,0.5153846153846153,1.2798803629032784
16,0.164645192027092,0.6923076923076923,0.8045013534671663
17,0.1557457134127617,0.5847382431233363,1.1369477954453164
18,0.15232689380645753,0.6246992782678429,0.9228315920518801
19,0.15239763855934144,0.5625,1.1586846723613164
20,0.15212762951850892,0.5404255319148936,1.0255339865633089
