epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.7899388551712037,0.3668831168831169,0.6913599097919835
2,0.7125720024108887,0.6350267379679144,0.6777176664369422
3,0.7032317280769348,0.35,0.6807518268591202
4,0.7322007179260254,0.544955387783116,0.6755638724182845
5,0.7159935116767884,0.6388888888888888,0.6616260592000126
6,0.6910400509834289,0.4620689655172414,0.6624901620373392
7,0.7011928558349609,0.7172050098879368,0.6300246145980962
8,0.6552705883979797,0.717948717948718,0.6188393432780488
9,0.6712385654449463,0.6820652173913043,0.6077868441410299
10,0.622145140171051,0.711111111111111,0.594016672283771
11,0.6690924644470215,0.711111111111111,0.5863466859863091
12,0.5856954455375671,0.7667774086378738,0.5795929956514444
13,0.5913301169872284,0.7667774086378738,0.5694587611582912
14,0.5674924254417419,0.7393048128342246,0.5393149634590647
15,0.5468051731586456,0.7420634920634921,0.5261179126999688
16,0.5684115409851074,0.7393048128342246,0.5232486503855479
17,0.6597285985946655,0.6762264150943397,0.6167066699960182
18,0.5408955991268158,0.6904761904761905,0.6114236383935242
19,0.5805728435516357,0.6388888888888888,0.6599965614134216
20,0.5097775399684906,0.7149501661129568,0.6183507164676185
21,0.7107608199119568,0.7172050098879368,0.5493809001340888
22,0.5475131928920746,0.6318082788671024,0.5908859301496979
23,0.4906256675720215,0.7936507936507937,0.5020082270247118
24,0.5265733480453492,0.7686222808174028,0.5005171917510126
25,0.4472123682498932,0.7914438502673797,0.48781204952039675
26,0.4275320291519165,0.7420634920634921,0.4920210353530015
27,0.43233561515808105,0.743421052631579,0.5095453232015813
28,0.4067025423049927,0.7350543478260869,0.5046580278087778
29,0.3972443282604218,0.6666666666666666,0.6134603139153401
30,0.32117539644241333,0.752990851513019,0.5876041592544261
31,0.3239659309387207,0.7172050098879368,0.5598426974487535
32,0.3576442003250122,0.7291666666666666,0.6158698324667485
33,0.292729789018631,0.6921052631578948,0.6185763885693503
34,0.39690040946006777,0.6762264150943397,0.7181385151225732
35,0.3127310752868652,0.6921052631578948,0.5962690090409116
