epoch,train_loss,validation_macro_f1,validation_log_loss
1,3.8721431612968447,0.24,1.9021349627811328
2,0.8906126618385315,0.24,1.0760208023842401
3,0.7731071352958679,0.40625,0.6650841877699165
4,0.7045200586318969,0.2819349962207105,0.9816386206307822
5,0.5921005010604858,0.6041666666666667,0.5443567907587137
6,0.7160003125667572,0.5777777777777777,0.7864094405294036
7,0.6238534331321717,0.5983086680761099,0.6653209674724688
8,0.6357431888580323,0.6607142857142857,0.5991959901263333
9,0.6225452661514282,0.5777777777777777,0.8855921871287391
10,0.5669599115848541,0.6607142857142857,0.5260900520667429
11,0.5199899494647979,0.5789473684210527,0.880426161337638
12,0.5711316406726837,0.6933235509904623,0.673923276540808
13,0.47399781346321107,0.7246376811594203,0.6392677443976087
14,0.43326435685157777,0.8048422597212033,0.556586599461722
15,0.40204358100891113,0.8606016140865738,0.5459713631249707
16,0.36456448435783384,0.7696969696969697,0.5204488551518882
17,0.3873131453990936,0.6761363636363636,0.693397202945578
18,0.3573308825492859,0.6140350877192982,0.4947720592656302
19,0.3716447055339813,0.6576576576576576,0.8059197138795252
20,0.3599161684513092,0.6842105263157894,0.4046796717013587
21,0.3315778076648712,0.7338935574229692,0.5840527839330257
22,0.3737353444099426,0.7797101449275362,0.4242350367064548
23,0.3243996024131775,0.7285714285714285,0.3930862883209797
24,0.23045980036258698,0.7054263565891472,0.640805330311004
25,0.2123394191265106,0.6955128205128205,0.5730890280777106
26,0.18310169577598573,0.7490829053558328,0.585306965511279
27,0.18849248588085174,0.6492307692307693,0.5332910598692622
