epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.828829574584961,0.40625,0.6246195413370063
2,0.7158294916152954,0.40625,0.6173864407390648
3,0.7729833126068115,0.40625,0.6462975494129303
4,0.7487385034561157,0.5622119815668203,0.6426265195176886
5,0.7459280371665955,0.6274509803921569,0.6716976413437293
6,0.700920021533966,0.4896214896214896,0.6174775916495111
7,0.6552925348281861,0.6049896049896051,0.6836226944371441
8,0.7064748525619506,0.6049896049896051,0.6643835880886699
9,0.6648773074150085,0.6607142857142857,0.5398415993837391
10,0.6509114027023315,0.6557491289198607,0.5882235398193513
11,0.5918729186058045,0.631578947368421,0.7236750414651489
12,0.6314644098281861,0.7564102564102564,0.4451210241280856
13,0.5922876238822937,0.7246376811594203,0.4936033610463302
14,0.5610736966133117,0.6049896049896051,0.573019792440096
15,0.5202142536640167,0.7989417989417988,0.4576088787930143
16,0.5194537937641144,0.8246153846153846,0.4175788144372666
17,0.5224307537078857,0.7054263565891472,0.6041555018326524
18,0.5066798567771912,0.8246153846153846,0.4423279623581001
19,0.5623095870018006,0.7564102564102564,0.3940809075244442
20,0.4943329095840454,0.680672268907563,0.5717224158504365
21,0.48447256684303286,0.8563869992441421,0.4031663618644461
22,0.48422123193740846,0.8303571428571428,0.42114777905860806
23,0.44175533056259153,0.7087108013937282,0.6168826779421231
24,0.4924011051654816,0.8509803921568628,0.3529002232350608
25,0.45164430141448975,0.7087108013937282,0.6163193990836
26,0.4436924695968628,0.8080808080808081,0.34088220730415947
27,0.5162815749645233,0.7338935574229692,0.6081960408971534
28,0.43883195519447327,0.8441345365053323,0.3212899193526519
29,0.4770703911781311,0.8347826086956522,0.44604420366209546
30,0.4548376202583313,0.9105882352941177,0.31995645958970165
31,0.4263718545436859,0.8563869992441421,0.36077641152536755
32,0.4349928557872772,0.8830769230769231,0.31429962455192717
33,0.3888299524784088,0.8093189964157705,0.4319886434386086
34,0.3811399757862091,0.8441345365053323,0.27330731756073595
35,0.39473179578781126,0.7589852008456659,0.49555148074450805
36,0.39695724844932556,0.9415384615384615,0.29293586646267084
37,0.4240904629230499,0.9138321995464853,0.3002280307001793
38,0.41917976140975954,0.8347826086956522,0.39999221733626256
39,0.4065667152404785,0.8080808080808081,0.24091129836419659
40,0.485352224111557,0.8093189964157705,0.404298324243431
41,0.3711620569229126,0.8606016140865738,0.3250305380794475
42,0.37323289513587954,0.9138321995464853,0.29608237693910083
43,0.3350550770759583,0.8347826086956522,0.34141234869473686
44,0.38491947054862974,0.8606016140865738,0.3382597764044628
45,0.38840619921684266,0.9415384615384615,0.24030859426696838
46,0.3896277189254761,0.9415384615384615,0.24975806172151999
47,0.3750582695007324,0.8869047619047619,0.29257604567056983
48,0.3516925245523453,0.8869047619047619,0.28822721046753963
49,0.35299027562141416,0.9415384615384615,0.24400409035078086
50,0.36304648518562316,0.9415384615384615,0.24963183108586973
51,0.35451629757881165,0.9138321995464853,0.26995377900014117
52,0.3709903180599213,0.8869047619047619,0.28051439445285964
53,0.33554343581199647,0.8869047619047619,0.29374923794014035
54,0.33384292125701903,0.8869047619047619,0.27815227023285083
55,0.34647971391677856,0.8869047619047619,0.2658386699947144
56,0.33902844190597536,0.9138321995464853,0.2591406603426143
57,0.35197455286979673,0.9138321995464853,0.2538426905650282
