epoch,train_loss,validation_macro_f1,validation_log_loss
1,1.0604227781295776,0.34545454545454546,0.6788029372990824
2,0.7054946899414063,0.32075471698113206,0.7059903292893698
3,0.8423211574554443,0.5153846153846153,0.6262270738474645
4,0.7852807104587555,0.7077922077922079,0.6170564106618361
5,0.7723073601722718,0.32075471698113206,0.7052902284906788
6,0.7423560857772827,0.7714285714285714,0.6033263009559858
7,0.7127191066741944,0.8054054054054054,0.573915932222905
8,0.6751580715179444,0.8041958041958042,0.555127098323005
9,0.708347499370575,0.7777777777777778,0.5351512173191187
10,0.6704985618591308,0.7450826121164438,0.5125489683310109
11,0.6117143630981445,0.8054054054054054,0.4731912824383937
12,0.6656791985034942,0.7714285714285714,0.46842778468643015
13,0.6625396072864532,0.7714285714285714,0.5412586606471116
14,0.5665037035942078,0.7979149959903769,0.501052675695493
15,0.6077030599117279,0.83125,0.4927901754837192
16,0.5436060845851898,0.7714285714285714,0.4636914760186812
17,0.5136528551578522,0.8054054054054054,0.42030378507170396
18,0.5315932095050812,0.7662337662337663,0.5111092260134047
19,0.5667926967144012,0.8333333333333334,0.3980367049553545
20,0.44903796911239624,0.7662337662337663,0.47707494620212326
21,0.4759256958961487,0.8017309205350118,0.49295648556737753
22,0.4652872920036316,0.7662337662337663,0.48303923867212034
23,0.5264367938041687,0.83125,0.4300795871726535
24,0.4665626406669617,0.8017309205350118,0.37001286447371695
25,0.44122678637504575,0.8601398601398602,0.3624206458518999
26,0.4394623816013336,0.83125,0.3735677104429012
27,0.35788180828094485,0.8285714285714285,0.35353277392954696
28,0.37427433133125304,0.9166023166023166,0.3211990354672761
29,0.3099460482597351,0.916083916083916,0.32397294390764786
30,0.30093865692615507,0.8875,0.32642458539429015
31,0.24547496438026428,0.9166023166023166,0.3193117950252956
32,0.25878738760948183,0.8601398601398602,0.3603472941368637
33,0.25033847987651825,0.9166023166023166,0.3322436427211974
34,0.2511724203824997,0.6629787234042553,0.5678510958285267
35,0.2932316303253174,0.9166023166023166,0.35156746351041845
36,0.2293928384780884,0.83125,0.41998862436470435
37,0.28022247850894927,0.6629787234042553,0.6637085414953057
38,0.25577646493911743,0.8888888888888888,0.38813750654254453
39,0.18864044845104216,0.674074074074074,0.5037756690007487
40,0.2092174619436264,0.7401764234161989,0.4561113488199382
41,0.20000534355640412,0.9166023166023166,0.4166590383870973
42,0.20299842357635497,0.674074074074074,0.5544589945658722
43,0.2119833528995514,0.674074074074074,0.6297434681706267
