epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.9332920193672181,0.48043184885290147,0.6518298862322905
2,0.6891479969024659,0.5726970033296338,0.623696810314057
3,0.7371232628822326,0.6438482886216466,0.5953506735740359
4,0.657640278339386,0.6815550041356493,0.6310393622497008
5,0.6129192590713501,0.7286821705426356,0.5416418302646872
6,0.5923697352409363,0.7733580018501387,0.4821128272073084
7,0.603413200378418,0.7023809523809523,0.47148633268847906
8,0.6068438827991486,0.72,0.4482182538792629
9,0.7167444705963135,0.735071488645921,0.49617629973855915
10,0.5752330958843231,0.7463768115942029,0.4444014806603122
11,0.4829628348350525,0.7666666666666666,0.5121714143206813
12,0.4551679968833923,0.8011363636363636,0.40910791629761534
13,0.4451993525028229,0.8164335664335665,0.41388890917285936
14,0.4074157476425171,0.8381128584643849,0.37626070307606985
15,0.3640642106533051,0.7822222222222222,0.4013809289603984
16,0.34619688987731934,0.8492678725236864,0.5073475870861949
17,0.37558920979499816,0.7471620227038184,0.502699517164394
18,0.28755741119384765,0.7973531844499586,0.560259204270567
19,0.3581854224205017,0.8011363636363636,0.46299085294050246
20,0.29464463591575624,0.8164335664335665,0.4556012380993971
21,0.19484015703201293,0.7471620227038184,0.47618305207240724
22,0.27437682151794435,0.8809523809523809,0.4201464876606274
23,0.2702339470386505,0.8381128584643849,0.45198286064024157
24,0.1899974524974823,0.8809523809523809,0.4348198237439988
25,0.28368657231330874,0.8381128584643849,0.47137590862980644
26,0.21510134935379027,0.8164335664335665,0.47005037683956286
27,0.19712651073932647,0.8097826086956521,0.4937138238222411
28,0.18268107771873474,0.8011363636363636,0.4751553462236176
29,0.18680934607982635,0.8492678725236864,0.5079394536978162
30,0.30265201032161715,0.8444444444444444,0.4291093390142418
31,0.16081372499465943,0.8381128584643849,0.4296532467861803
32,0.19120427519083022,0.8299319727891157,0.46576308342601747
33,0.17042793035507203,0.8164335664335665,0.45037449804145796
34,0.15114713013172149,0.8381128584643849,0.470091198241591
