epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.7989975333213806,0.39225422045680236,0.6726977754531919
2,0.7360972404479981,0.4763636363636364,0.6605532670007799
3,0.7036062598228454,0.7142857142857142,0.6211060676620644
4,0.74513920545578,0.5625,0.6351008298675693
5,0.6655333042144775,0.7142857142857142,0.6000635040771334
6,0.701412558555603,0.7450826121164438,0.5757792523035886
7,0.6814694166183471,0.7482517482517483,0.5746572683055166
8,0.6601714253425598,0.7498069498069498,0.5546915680951354
9,0.6417783558368683,0.7450826121164438,0.5198131768020434
10,0.6148713231086731,0.7450826121164438,0.5059443063818613
11,0.6439497947692872,0.775,0.4972833316934403
12,0.6052629470825195,0.7450826121164438,0.48146491170766065
13,0.6188060998916626,0.8041958041958042,0.47447073271782286
14,0.5708459258079529,0.775,0.4597020388464841
15,0.5466191351413727,0.8054054054054054,0.45540117234908145
16,0.6144926428794861,0.7770897832817337,0.4604778303822364
17,0.5525868237018585,0.7662337662337663,0.4693811342460352
18,0.46089494228363037,0.83125,0.4568003927357414
19,0.452671217918396,0.7979149959903769,0.4007454266404893
20,0.4003151714801788,0.7662337662337663,0.43114765650089076
21,0.33864415884017945,0.8885448916408669,0.4093123503147192
22,0.35538243055343627,0.6989966555183946,0.6539312316572459
23,0.34845303297042846,0.7714285714285714,0.5022564955228076
24,0.3732536792755127,0.6989966555183946,0.5419467790589754
25,0.35632715821266175,0.8285714285714285,0.42522098437555605
26,0.241413214802742,0.8328173374613003,0.4248085805878141
27,0.23569843173027039,0.7333333333333334,0.5528521738660432
28,0.2670507252216339,0.8328173374613003,0.4942238123671188
29,0.2757654070854187,0.5847382431233363,0.8410808436278988
30,0.3295989155769348,0.8054054054054054,0.5075950144468105
31,0.22755253911018372,0.625,0.8158261314814793
32,0.34185485243797303,0.8054054054054054,0.4851060717407297
33,0.24902127385139466,0.6387959866220736,0.639248317098979
