epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.9204201340675354,0.35,0.6835459592149942
2,0.7916489124298096,0.3157894736842105,0.7543172402415004
3,0.7875406980514527,0.3818867924528302,0.672152893340263
4,0.7487348556518555,0.3157894736842105,0.7932133093399292
5,0.7503774523735046,0.7172050098879368,0.6551459974180897
6,0.7333732128143311,0.3157894736842105,0.7065314015164785
7,0.6857863783836364,0.7420634920634921,0.606273031908047
8,0.6908292174339294,0.5542857142857143,0.6393275442133936
9,0.7293680667877197,0.7686222808174028,0.5959382860968292
10,0.7174337267875671,0.743421052631579,0.5907693644382676
11,0.6625572204589844,0.7420634920634921,0.5689557748822087
12,0.642773973941803,0.7420634920634921,0.5660539521209511
13,0.6899475216865539,0.7420634920634921,0.5466640433400173
14,0.6066859722137451,0.7686222808174028,0.5201370989135767
15,0.683350145816803,0.5992094861660079,0.6265304305201882
16,0.6549487590789795,0.4996226415094339,0.7065598642607315
17,0.656115061044693,0.7420634920634921,0.5409453223523719
18,0.6721660733222962,0.675,0.564791620657755
19,0.5953868567943573,0.711111111111111,0.600399687057202
20,0.5754480123519897,0.743421052631579,0.5168111514825161
21,0.556769746541977,0.7914438502673797,0.5036318431913085
22,0.5526381433010101,0.743421052631579,0.5409343141743292
23,0.4871986448764801,0.7636363636363637,0.4899987464670849
24,0.5360704958438873,0.7686222808174028,0.4810375953809147
25,0.4781834840774536,0.7420634920634921,0.48517915503285697
26,0.48678438663482665,0.743421052631579,0.5347398299235944
27,0.4859385371208191,0.6871657754010696,0.5195283395653824
28,0.4458815395832062,0.743421052631579,0.5257657534026772
29,0.4522826850414276,0.743421052631579,0.5058710488843513
30,0.41375803351402285,0.711111111111111,0.5358096372264229
31,0.39287508726119996,0.743421052631579,0.5211352961516171
32,0.4284409999847412,0.675,0.6216214237084616
33,0.37429919838905334,0.743421052631579,0.5429488606625402
