epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.8051922440528869,0.6942084942084943,0.6672639217974624
2,0.862796139717102,0.34545454545454546,0.6692897990906865
3,0.798552680015564,0.40740740740740744,0.6600579995661184
4,0.7999411702156067,0.7482517482517483,0.6293670061715942
5,0.7388987302780151,0.3333333333333333,0.6219457088993362
6,0.7166303992271423,0.8601398601398602,0.5883480350296322
7,0.7135729670524598,0.8601398601398602,0.5508550365615363
8,0.6701007843017578,0.7401764234161989,0.5505751167148234
9,0.5829001903533936,0.7770897832817337,0.520654238519602
10,0.6316825985908509,0.8328173374613003,0.4812861473158889
11,0.5896892666816711,0.8017309205350118,0.4542474934392067
12,0.5500977158546447,0.8328173374613003,0.4213401431902774
13,0.515430337190628,0.83125,0.4154295111853244
14,0.6297640442848206,0.7979149959903769,0.4762352084430978
15,0.512361478805542,0.8610038610038611,0.4190834032412865
16,0.4439262330532074,0.83125,0.4139041912315985
17,0.49181880354881286,0.8054054054054054,0.4210738582728988
18,0.414172375202179,0.8610038610038611,0.3781518892922392
19,0.38997931480407716,0.83125,0.3726324212616149
20,0.3653919994831085,0.8610038610038611,0.38975582315108276
21,0.4450544774532318,0.8333333333333334,0.4335106173075914
22,0.31858413815498354,0.7979149959903769,0.5332113049690457
23,0.4178897738456726,0.8333333333333334,0.4430591357085485
24,0.3898590266704559,0.8285714285714285,0.4428416503188381
25,0.31096507906913756,0.8583792289535799,0.4435165738821531
26,0.2764857977628708,0.83125,0.4403631553416178
27,0.26622424721717836,0.8583792289535799,0.45828753389274635
28,0.24052219688892365,0.8285714285714285,0.523235927671906
29,0.20774839520454408,0.8041958041958042,0.5407869661421574
30,0.1962418735027313,0.8017309205350118,0.5643921236211616
