epoch,train_loss,validation_macro_f1,validation_log_loss
1,3.0159531593322755,0.34545454545454546,1.237567512802806
2,0.9047007203102112,0.34545454545454546,0.8885384993820029
3,0.8235246181488037,0.32075471698113206,0.873459801878353
4,0.7866963863372802,0.34545454545454546,0.6922124815125377
5,0.7686878085136414,0.5630252100840336,0.6359764550728839
6,0.6756827354431152,0.5555555555555556,0.6417792726363403
7,0.6321744203567505,0.7077922077922079,0.58897595311638
8,0.5961844682693481,0.6884343036978757,0.5386717476603897
9,0.5257297456264496,0.7770897832817337,0.5071483818339952
10,0.480125892162323,0.7498069498069498,0.4707525648979513
11,0.39532548785209654,0.5153846153846153,0.7312072144262163
12,0.4969576597213745,0.7714285714285714,0.5567469304052446
13,0.3947325170040131,0.6629787234042553,0.6560752169679246
14,0.37414422929286956,0.7714285714285714,0.5160434773752046
15,0.3652383029460907,0.7333333333333334,0.6875512546227355
16,0.3982585072517395,0.83125,0.4069581465134281
17,0.3360844612121582,0.8285714285714285,0.44128624332386424
18,0.24468218684196472,0.8017309205350118,0.41806761566116535
19,0.2160683125257492,0.8017309205350118,0.43010222735800835
20,0.1834859609603882,0.8017309205350118,0.4049334462317942
21,0.22101009488105774,0.8017309205350118,0.4991357963205176
22,0.19523895680904388,0.7770897832817337,0.530282536413625
23,0.19746674299240113,0.7077922077922079,0.6530297248213911
24,0.15994552671909332,0.8610038610038611,0.4679655386448219
25,0.1649143934249878,0.8017309205350118,0.4259975985163308
26,0.14726200997829436,0.8285714285714285,0.4179726596258535
27,0.1549760580062866,0.8875,0.3634020695692143
28,0.16275781095027925,0.7662337662337663,0.4849614853816373
29,0.14774538427591324,0.7142857142857142,0.49701861937922104
30,0.1384877920150757,0.7401764234161989,0.5257859009109926
31,0.13768143951892853,0.7662337662337663,0.5749501479093853
32,0.1424800381064415,0.7077922077922079,0.5379744103000679
33,0.13934580683708192,0.674074074074074,0.4986019307924379
34,0.13474290072917938,0.674074074074074,0.5643901484553542
35,0.1412852078676224,0.7401764234161989,0.4908849730283857
36,0.13638529777526856,0.674074074074074,0.5192904998926612
37,0.13882484585046767,0.674074074074074,0.5968718003430298
38,0.1394885689020157,0.674074074074074,0.6004017276278691
39,0.1345487505197525,0.674074074074074,0.624640766713161
