epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.898975133895874,0.40625,0.6315822069839504
2,0.8039457321166992,0.47368421052631576,0.7074200910770625
3,0.7588889718055725,0.5210084033613445,0.6997124812614889
4,0.6808229207992553,0.6840513983371126,0.6571115087560432
5,0.6547232389450073,0.5777777777777777,0.7092721795449836
6,0.6758116483688354,0.6305555555555555,0.667446021707025
7,0.6661441326141357,0.6518675123326286,0.6279293340072397
8,0.6229489088058472,0.6518675123326286,0.6127164532907112
9,0.5822560787200928,0.7490829053558328,0.5715941661508663
10,0.6071552753448486,0.680672268907563,0.6117819199261576
11,0.587236750125885,0.6557491289198607,0.6151933022276582
12,0.5241705894470214,0.7797101449275362,0.4820067824304737
13,0.514596164226532,0.8782051282051282,0.41586700825356043
14,0.519790095090866,0.7840909090909092,0.4742586002706446
15,0.5156018912792206,0.8869047619047619,0.3641479166424665
16,0.5193278193473816,0.8869047619047619,0.35136884855922124
17,0.43006753325462344,0.8606016140865738,0.39166636034304525
18,0.39196973741054536,0.8347826086956522,0.3799459140255294
19,0.3788403272628784,0.9415384615384615,0.21570571029018906
20,0.3475331485271454,0.8347826086956522,0.38400851146967263
21,0.2886682152748108,0.8869047619047619,0.23647487408515663
22,0.29951820969581605,0.8347826086956522,0.3152581326252059
23,0.3482131093740463,0.9688269073010665,0.15215304429135051
24,0.25726538300514223,0.8606016140865738,0.2740072180486902
25,0.2726736217737198,0.8606016140865738,0.18815551287742294
26,0.25454960465431214,0.9701960784313726,0.12210670029488568
27,0.2361888289451599,0.8347826086956522,0.4541401229204251
28,0.2734763979911804,0.9012987012987013,0.1881905615217029
29,0.22629919052124023,0.8093189964157705,0.4801893061585818
30,0.22198899686336518,0.9012987012987013,0.19709496916503633
31,0.2565614551305771,0.8093189964157705,0.3610373143855736
32,0.16750828623771669,0.936026936026936,0.1705440199667423
33,0.19354887306690216,0.8347826086956522,0.3623649962994267
34,0.20212607979774475,0.936026936026936,0.19808184800563905
35,0.19851743876934053,0.8606016140865738,0.36860211804525245
36,0.15947842001914977,0.9064807219031994,0.18142346065546425
37,0.16542643904685975,0.8303571428571428,0.23260217148875909
38,0.15476890206336974,0.936026936026936,0.1820713937560762
