epoch,train_loss,validation_macro_f1,validation_log_loss
1,1.0696340680122376,0.34545454545454546,0.7230987550694769
2,0.7029541611671448,0.32075471698113206,0.7303054214334864
3,0.850074315071106,0.7401764234161989,0.6239593395211134
4,0.8158898115158081,0.8017309205350118,0.607876381422132
5,0.7716133236885071,0.32075471698113206,0.6857269237449952
6,0.7136464357376099,0.7714285714285714,0.5774695467107852
7,0.690743601322174,0.8017309205350118,0.5772774287930384
8,0.6812125444412231,0.7498069498069498,0.585021110372194
9,0.691117787361145,0.8017309205350118,0.5452390691209157
10,0.6611062288284302,0.775,0.5245244568921332
11,0.6366024255752564,0.8054054054054054,0.5333270362329158
12,0.6605146884918213,0.8017309205350118,0.525963170755475
13,0.6168236672878266,0.8041958041958042,0.5347391871796587
14,0.530791598558426,0.7714285714285714,0.5015776479356617
15,0.560140746831894,0.7770897832817337,0.475386192064477
16,0.5016169905662536,0.8017309205350118,0.45726821058106637
17,0.5311342418193817,0.7770897832817337,0.4486122518931337
18,0.49063087105751035,0.7401764234161989,0.464630893766916
19,0.4982460916042328,0.8333333333333334,0.4396157353546626
20,0.41233251690864564,0.7770897832817337,0.4416605950216092
21,0.42255347967147827,0.7770897832817337,0.44268036292183965
22,0.4092743396759033,0.7979149959903769,0.44874212019303106
23,0.4545513093471527,0.8885448916408669,0.4051345731071691
24,0.37520471811294553,0.7979149959903769,0.4541323502816974
25,0.34420440793037416,0.7213622291021672,0.48888114082906076
26,0.464518141746521,0.5847382431233363,0.7386810382999226
27,0.35314175486564636,0.7770897832817337,0.48356335812213835
28,0.31828080117702484,0.625,0.5948801065623901
29,0.28734664916992186,0.7770897832817337,0.47743761594568596
30,0.3496848553419113,0.6629787234042553,0.5334937803783683
31,0.2916919231414795,0.8041958041958042,0.47833126416013283
32,0.29931936860084535,0.6989966555183946,0.5918354924878718
33,0.2855618178844452,0.7770897832817337,0.5051700213717761
34,0.26974626779556277,0.7662337662337663,0.5327789314338851
35,0.28081620633602145,0.7333333333333334,0.5414952408014332
