epoch,train_loss,validation_macro_f1,validation_log_loss
1,4.707014906406402,0.3157894736842105,2.11642095140941
2,1.1372674107551575,0.3157894736842105,0.8129540473757125
3,0.7779240489006043,0.35,0.7381859233800525
4,0.6472110033035279,0.3157894736842105,0.7372797628485944
5,0.6872325301170349,0.4620689655172414,0.6513262146260616
6,0.676738703250885,0.7420634920634921,0.5365750281168171
7,0.5713075697422028,0.7350543478260869,0.5471804422670948
8,0.5740565299987793,0.7667774086378738,0.5204063213204295
9,0.5331121385097504,0.7833333333333333,0.5056836525792603
10,0.5425462841987609,0.6871657754010696,0.47649342044321813
11,0.5351087033748627,0.7172050098879368,0.47522863657691705
12,0.477203780412674,0.7115384615384616,0.5391674797608041
13,0.5290086030960083,0.7393048128342246,0.4238025931372674
14,0.35853188037872313,0.717948717948718,0.4764471843753425
15,0.34941877126693727,0.7880434782608696,0.4777156248065586
16,0.31644545793533324,0.6980999296270232,0.686329455808463
17,0.32623685002326963,0.7590940288263555,0.5964370081122062
18,0.2219193011522293,0.7880434782608696,0.5522818245104829
19,0.2284641146659851,0.7880434782608696,0.6212224321852112
20,0.2208336055278778,0.7636363636363637,0.6592803103650071
21,0.23897241353988646,0.752990851513019,0.846644509844069
22,0.23676180839538574,0.6904761904761905,0.6353855538243579
23,0.23253762125968933,0.752990851513019,0.746330850937298
24,0.18827963173389434,0.7149501661129568,0.625989706800213
25,0.18638700842857361,0.7149501661129568,0.6659366868804679
26,0.24148686826229096,0.7590940288263555,0.7909306838020491
27,0.1983429253101349,0.7393048128342246,0.5996425543985596
