epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.7024029135704041,0.6666666666666666,0.6716775335996984
2,0.7964949250221253,0.6871657754010696,0.6529309515921999
3,0.7195676922798157,0.7149501661129568,0.642122881209332
4,0.6766977667808532,0.6871657754010696,0.6252235610184875
5,0.71186603307724,0.7055593685655457,0.6169904384615795
6,0.6985879778862,0.7350543478260869,0.6143032706735729
7,0.7170504093170166,0.6921052631578948,0.6209914211276522
8,0.647277581691742,0.7350543478260869,0.5875832749258658
9,0.5993750929832459,0.7393048128342246,0.5618014890478465
10,0.6290163815021514,0.7350543478260869,0.5402752508729403
11,0.6314455032348633,0.7636363636363637,0.5100597590679905
12,0.6107726216316223,0.7636363636363637,0.48747068081070694
13,0.6169239580631256,0.7055593685655457,0.49421908904378486
14,0.5450804591178894,0.8375,0.4363581641141507
15,0.4963483691215515,0.8375,0.41607200723173593
16,0.5009855449199676,0.7450980392156863,0.44766045434466006
17,0.43634002804756167,0.8661633493479752,0.38610597827643
18,0.42086038589477537,0.8435828877005347,0.35180295867783273
19,0.4161478281021118,0.7115384615384616,0.6511235581195312
20,0.5235273122787476,0.8078817733990147,0.49850569379659715
21,0.36476128101348876,0.7936507936507937,0.40181668180474267
22,0.36274719834327696,0.7914438502673797,0.3906594087996469
23,0.33898035883903505,0.8078817733990147,0.4946249078295985
24,0.3054865121841431,0.8078817733990147,0.42737176526573295
25,0.325285542011261,0.8375,0.38893513055731543
26,0.28088772892951963,0.8078817733990147,0.5921191994672177
27,0.2881411999464035,0.8435828877005347,0.3847228643347759
28,0.2894399642944336,0.7771428571428571,0.6553998921326947
29,0.33739660680294037,0.8661633493479752,0.3763107074403969
30,0.3124640643596649,0.8078817733990147,0.48919894199991293
31,0.24144568741321565,0.8078817733990147,0.4775991903313078
32,0.23269018530845642,0.8375,0.5044701686899856
33,0.19287132918834687,0.8375,0.46174160854977403
34,0.17911108434200287,0.8375,0.4710775448106655
35,0.19657770693302154,0.8375,0.4731499924240441
36,0.19723279476165773,0.8078817733990147,0.5408562275972079
37,0.21708264350891113,0.8410326086956521,0.47849739238540195
38,0.19030583798885345,0.7771428571428571,0.6742919777379045
39,0.18801518380641938,0.8161616161616161,0.4667834999397118
40,0.2806675970554352,0.8078817733990147,0.5910453720947975
41,0.19111245274543762,0.8661633493479752,0.4072604909209889
