epoch,train_loss,validation_macro_f1,validation_log_loss
1,2.970531463623047,0.40625,0.6405283537742585
2,0.8891660332679748,0.40625,0.6259421353409002
3,0.6853165030479431,0.40625,0.5831306351853964
4,0.6563291072845459,0.8720538720538721,0.5085529630644611
5,0.5844153523445129,0.6761363636363636,0.5702990073354254
6,0.6265357196331024,0.6761363636363636,0.5235876153085105
7,0.5162428498268128,0.7989417989417988,0.4668158484749635
8,0.49983654022216795,0.7301136363636364,0.7080115454346765
9,0.46239253878593445,0.7797101449275362,0.53687525809812
10,0.4139942467212677,0.8441345365053323,0.3442608168322443
11,0.3724812686443329,0.7589852008456659,0.5951933768920789
12,0.3630943298339844,0.8782051282051282,0.3387213397976452
13,0.28729116916656494,0.8080808080808081,0.32991395375422894
14,0.33049163818359373,0.8441345365053323,0.41944349016343707
15,0.29201127886772155,0.8441345365053323,0.46596640468976464
16,0.28908359408378603,0.7285714285714285,0.5413004170528811
17,0.19769505858421327,0.7913725490196079,0.566322287242444
18,0.18555448949337006,0.7285714285714285,0.5163137365243378
19,0.17699494659900666,0.8173076923076923,0.4749051037688163
20,0.25270777344703677,0.8441345365053323,0.375335598800757
21,0.31943748593330384,0.8246153846153846,0.5347223923630152
22,0.22106778919696807,0.7038961038961038,0.4972483118218856
23,0.1479204088449478,0.7738095238095238,0.6036321938784807
24,0.16384774148464204,0.8080808080808081,0.6033503036990014
