epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.8984209656715393,0.2553191489361702,0.7526427273705031
2,0.7436559319496154,0.5104895104895105,0.6757531400784992
3,0.7355933666229248,0.48043184885290147,0.6399874601852885
4,0.777965784072876,0.5800000000000001,0.6317878395670161
5,0.6681402087211609,0.6273546273546273,0.6665777114464052
6,0.6832534551620484,0.6938775510204082,0.5833747065433807
7,0.5781661033630371,0.7086031452358927,0.5631894651069315
8,0.5519422888755798,0.6940559440559441,0.5354947540638771
9,0.5517948031425476,0.7348484848484849,0.4770518767469638
10,0.41831769347190856,0.7463768115942029,0.473021251642409
11,0.38457452058792113,0.7619047619047619,0.4751208324323655
12,0.3278870463371277,0.8097826086956521,0.4608114252216552
13,0.2561816990375519,0.7619047619047619,0.4717861449318652
14,0.18311474919319154,0.7471620227038184,0.49726996269772333
15,0.19507879316806792,0.8097826086956521,0.44641799852320774
16,0.16301522254943848,0.7666666666666666,0.6343646257543826
17,0.16412699222564697,0.8164335664335665,0.5380857155757719
18,0.1484885036945343,0.8164335664335665,0.5289881626088989
19,0.1412955790758133,0.7394540942928041,0.6679487685508414
20,0.1424042671918869,0.6503884572697003,0.5997046517676721
21,0.14624030590057374,0.712171052631579,0.6696605384390519
22,0.1419578343629837,0.8444444444444444,0.45375857292396904
23,0.1337116152048111,0.8164335664335665,0.4765619532709788
24,0.13679488599300385,0.7619047619047619,0.49746625033462716
25,0.1311366230249405,0.72,0.49014620882623877
26,0.1332600712776184,0.8444444444444444,0.4788829639577845
27,0.13373934030532836,0.72,0.5059867207067719
28,0.13626930117607117,0.8444444444444444,0.4904697791754177
29,0.13423040509223938,0.72,0.4984057160103382
30,0.1323110967874527,0.8444444444444444,0.47550743239484033
31,0.13406075537204742,0.8164335664335665,0.484159266603
32,0.13015484064817429,0.8097826086956521,0.4727084829964167
33,0.13028337359428405,0.8381128584643849,0.4710537848482414
34,0.12960877716541291,0.8444444444444444,0.46484665132513364
