epoch,train_loss,validation_macro_f1,validation_log_loss
1,1.3397672772407532,0.39655172413793105,0.635290588621876
2,0.7462799787521363,0.2553191489361702,0.7246639264294753
3,0.7215114116668702,0.5916666666666667,0.6874953759930308
4,0.7290643095970154,0.39655172413793105,0.6549115832881595
5,0.7201536178588868,0.2553191489361702,0.7559062985156781
6,0.7675560593605042,0.6503884572697003,0.6609724716686445
7,0.7340375185012817,0.39655172413793105,0.6190972158801843
8,0.7088913917541504,0.2553191489361702,0.7736063675129067
9,0.7108424663543701,0.6759259259259259,0.6385981479829882
10,0.6831560015678406,0.668560606060606,0.63652397097557
11,0.730517578125,0.5996732026143792,0.6673076989942415
12,0.6632884860038757,0.72,0.6244478260202159
13,0.6810801863670349,0.6236559139784946,0.6330836741721418
14,0.6636791825294495,0.3466666666666667,0.7140713807547439
15,0.6339165925979614,0.6683893195521102,0.5776317847582528
16,0.6327302694320679,0.72,0.5231344635565905
17,0.594486653804779,0.6568627450980392,0.6551832988635239
18,0.6360736608505249,0.7756410256410255,0.43537877610278575
19,0.5646832466125489,0.712171052631579,0.5781793636780151
20,0.6270853817462921,0.7756410256410255,0.4173666321305138
21,0.5642854988574981,0.7140522875816994,0.5872004900109102
22,0.5904224455356598,0.7471620227038184,0.41240492529382106
23,0.56136514544487,0.6568627450980392,0.6618370051985041
24,0.5541476607322693,0.72,0.3887929342952368
25,0.634416663646698,0.6857142857142857,0.5505029200261209
26,0.5564649522304534,0.7822222222222222,0.3954038711355845
27,0.49354430437088015,0.8214285714285714,0.4466049489602057
28,0.5132853984832764,0.8214285714285714,0.41168718829485684
29,0.4983641684055328,0.742014742014742,0.4355110792810209
30,0.5131946265697479,0.6273546273546273,0.6552038630163467
31,0.5145500659942627,0.7733580018501387,0.3490155428711394
32,0.517588084936142,0.7140522875816994,0.5401862966327036
33,0.5169399917125702,0.8214285714285714,0.3700110041864407
34,0.5127371609210968,0.8214285714285714,0.37265114228011115
35,0.5140704333782196,0.7939444911690496,0.40318278738790403
36,0.463413804769516,0.7140522875816994,0.5427655853244544
37,0.47404481172561647,0.8214285714285714,0.36320630178707636
38,0.42380874752998354,0.742014742014742,0.523414359820346
39,0.48977222442626955,0.8299319727891157,0.3095994962609853
40,0.4689204812049866,0.788975021533161,0.3513756335985013
41,0.45545042157173155,0.8492678725236864,0.34816018526285203
42,0.4421750485897064,0.8214285714285714,0.3717858420382874
43,0.42421156764030454,0.8492678725236864,0.3414913556095435
44,0.4343225657939911,0.7697368421052632,0.46206810695224915
45,0.3768813133239746,0.8444444444444444,0.3010061949576931
46,0.4378533482551575,0.8492678725236864,0.34855609682673544
47,0.42891058325767517,0.7697368421052632,0.4642073182135684
48,0.39775583148002625,0.8492678725236864,0.33983125234228245
49,0.39146832227706907,0.8214285714285714,0.35394292735764243
50,0.39923123717308046,0.7939444911690496,0.3834105655748461
51,0.4137643873691559,0.7939444911690496,0.3649719011172795
52,0.43036041259765623,0.8776223776223776,0.3193354678350161
53,0.3719439685344696,0.8776223776223776,0.3226184701842671
54,0.3930877327919006,0.8214285714285714,0.3407654508300013
55,0.3886463463306427,0.7939444911690496,0.3547800360403791
56,0.3924910843372345,0.7939444911690496,0.35825998424021394
57,0.43571521043777467,0.7939444911690496,0.3566883113555742
58,0.41931418776512147,0.7939444911690496,0.35702845797208216
59,0.390790593624115,0.7939444911690496,0.3566006339230219
60,0.41038385033607483,0.7939444911690496,0.3564590070745018
