epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.7242268204689026,0.5846153846153846,0.6584187740519801
2,0.730475652217865,0.6017021276595744,0.6600768807398906
3,0.6918527245521545,0.625,0.644438388306736
4,0.69927818775177,0.5669607056936649,0.6696393883587297
5,0.6996179223060608,0.535253227408143,0.6056502089217893
6,0.6246196389198303,0.6629787234042553,0.5927533811469776
7,0.5912692785263062,0.6629787234042553,0.6068295574112192
8,0.5613360822200775,0.6486246672582077,0.5588270545656527
9,0.5656173825263977,0.6629787234042553,0.5786108418766027
10,0.560113275051117,0.6629787234042553,0.5902369729841669
11,0.47491465210914613,0.6629787234042553,0.5574785362977941
12,0.4412475526332855,0.6629787234042553,0.5751142448299073
13,0.38982647061347964,0.6486246672582077,0.622895934181741
14,0.4066871702671051,0.6629787234042553,0.7094106203127517
15,0.3862666130065918,0.535253227408143,0.6663706718822067
16,0.4113355100154877,0.6824378508420208,0.7321570667250614
17,0.411810040473938,0.6486246672582077,0.6957691801974145
18,0.38663106262683866,0.625,0.725159411694748
19,0.2774497985839844,0.625,0.7121163704808297
20,0.2997879087924957,0.6486246672582077,0.7192303289419445
21,0.28703967332839964,0.6538461538461539,0.6733271309700081
22,0.37531062960624695,0.6875,0.6944835567618504
23,0.29514469504356383,0.712511091393079,0.7017413283020084
24,0.2918192446231842,0.6629787234042553,0.8137956392070594
25,0.2918532371520996,0.6727272727272727,0.7568329907444371
26,0.2295033812522888,0.712511091393079,0.7493371356661782
27,0.21115511655807495,0.6974789915966386,0.7752302984969792
28,0.23498376309871674,0.6727272727272727,0.8396366353142833
29,0.20401282608509064,0.6727272727272727,0.8019424868415999
30,0.1822835922241211,0.6727272727272727,0.8071294548109823
31,0.18405524790287017,0.6486246672582077,0.8314806291764021
32,0.21783471405506133,0.7230769230769231,0.7235468437549406
33,0.1827112019062042,0.6727272727272727,0.7880103087995541
34,0.1723004847764969,0.7230769230769231,0.7344324114586827
35,0.1577211707830429,0.712511091393079,0.8213709259581811
36,0.1700437992811203,0.6974789915966386,0.7892564292439691
37,0.15646330416202545,0.6727272727272727,0.8515416415358962
38,0.16142008304595948,0.6727272727272727,0.8097138381488952
39,0.1603761851787567,0.6974789915966386,0.7767882346098598
40,0.16011630594730378,0.7381818181818182,0.8491053581153979
41,0.16225730180740355,0.7381818181818182,0.848969768597869
42,0.15610405504703523,0.6875,0.9113496933347657
43,0.16023595333099366,0.6974789915966386,0.8167589186022343
44,0.14683376252651215,0.6974789915966386,0.8116373376774358
45,0.14726853668689727,0.6727272727272727,0.8763701716239861
46,0.14975495338439943,0.6727272727272727,0.8580636045022286
47,0.15181875228881836,0.6974789915966386,0.7843163462912905
48,0.17027158439159393,0.6974789915966386,0.7566307173553772
49,0.15649840831756592,0.6974789915966386,0.8070477115006447
50,0.14655467569828035,0.6727272727272727,0.8144718450930516
51,0.15006349682807923,0.6974789915966386,0.8109854031421099
52,0.14993468225002288,0.6974789915966386,0.7960940462143117
53,0.1518484354019165,0.6974789915966386,0.7966908509536836
