epoch,train_loss,validation_macro_f1,validation_log_loss
1,0.7568394780158997,0.3157894736842105,0.7431829143776991
2,0.7167765378952027,0.4085637823371989,0.6591609554203378
3,0.7117866635322571,0.7149501661129568,0.6467139159067279
4,0.7210856795310974,0.7149501661129568,0.6308435652391668
5,0.7079909801483154,0.4085637823371989,0.654292308161877
6,0.6500149607658386,0.5883180858550316,0.6388135637339961
7,0.6621296286582947,0.7771428571428571,0.6051170599084623
8,0.6886296987533569,0.7667774086378738,0.5882320022900882
9,0.6401685953140259,0.8078817733990147,0.5842100329983158
10,0.6637101769447327,0.7667774086378738,0.5618583640302354
11,0.5964659214019775,0.8375,0.542603206578958
12,0.6719271302223205,0.6921052631578948,0.5771070914847644
13,0.6450173377990722,0.7115384615384616,0.5558467367272312
14,0.6196020364761352,0.8410326086956521,0.5252104365481348
15,0.5774511218070983,0.8410326086956521,0.5289003285132795
16,0.5858774781227112,0.717948717948718,0.5282052775435067
17,0.5964353799819946,0.6388888888888888,0.555598798259299
18,0.5608622133731842,0.7914438502673797,0.4796226422198842
19,0.5304347515106201,0.8126286890871655,0.4752294528027467
20,0.5001594841480255,0.8435828877005347,0.4465265070218015
21,0.46851823329925535,0.7833333333333333,0.4789467446497882
22,0.5163501322269439,0.6884531590413943,0.530580941641792
23,0.4339665353298187,0.7880434782608696,0.45685710974595994
24,0.40952108502388,0.6173584905660378,0.6497131168143466
25,0.44002607464790344,0.743421052631579,0.4732663213604452
26,0.43842313885688783,0.6884531590413943,0.6751484229778356
27,0.4116955280303955,0.8435828877005347,0.47761224779806
28,0.32489525675773623,0.6884531590413943,0.597867438225216
29,0.28860734701156615,0.7880434782608696,0.5583903771152616
30,0.3373031735420227,0.5992094861660079,1.0080121371900816
31,0.32223317921161654,0.7686222808174028,0.5081411018324095
32,0.47624464631080626,0.7590940288263555,0.5371187583630702
