epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score
28,0.7614167419075966,0.027650003293529152,0.46791006475687025,0.8071260118484497,0.0022270312684122473,0.3279237675666809,0.8766577830910682,22.483798008999656,0.0002708647658491467,,,,,,,
29,0.7678137427568436,0.025564137496985495,0.4709139186143875,0.787604095339775,0.002100399994524196,0.33385824009776116,0.8836375933885574,22.107037121999383,0.00026837107640945905,0.48177045044254446,0.4168142438089577,0.32981262054872795,0.48177045044254446,0.3545802999254921,0.4140919810588366,0.44708780546308674
30,0.7629612305760384,0.02641685917042196,0.468343500494957,0.8253440600633621,0.0018094391748309136,0.33062602296471594,0.8815943998098373,22.49655340800018,0.0002657874976374481,,,,,,,
31,0.7411140470206737,0.025845193834975362,0.4550065241754055,0.785758256316185,0.001570130584295839,0.3215531060099602,0.8552139657735824,22.732120180000493,0.00026311599146653443,,,,,,,
32,0.7371702831983566,0.026523640332743525,0.45291164502501485,0.785461710691452,0.0013189844432054088,0.32246959894895555,0.8539933651685715,22.793432226000732,0.0002603585866009697,,,,,,,
33,0.7381073579192161,0.022832811027765274,0.451997556835413,0.7839605051279068,0.0011378897936083377,0.32205931544303895,0.8525098118185997,22.318687020000652,0.0002575173769752677,,,,,,,
34,0.734036705493927,0.02509597799740732,0.45046043187379836,0.7998693782091141,0.0010654487425927073,0.3221050800383091,0.8526057198643684,22.7169265909979,0.00025459452016409926,,,,,,,
35,0.7262167036533356,0.02250035831006244,0.44473018154501914,0.8109404450654983,0.0008720440126489848,0.31602932393550875,0.841897155046463,21.60216376399694,0.00025159223574386114,,,,,,,
36,0.7577656534314156,0.021435380121693014,0.46323356360197065,0.7953991338610649,0.0007149447628762573,0.3315240006148815,0.8743332299590111,22.265445212000486,0.00024851280360716014,,,,,,,
37,0.7390876251459122,0.019564664643257856,0.45127845838665964,0.7933306270837783,0.0007460136889130809,0.323064404502511,0.8537132224440575,22.500393526999687,0.00024535856223149524,,,,,,,
38,0.7322086676955223,0.022169513520784678,0.4481930264830589,0.7951749175786972,0.0006218617942067795,0.32260890647768975,0.850350526869297,24.90361843899882,0.00024213190690345018,,,,,,,
39,0.7621914744377136,0.023596423619892448,0.46675347432494163,0.8387796795368194,0.0005682097974931821,0.33613899916410445,0.8867988499999047,24.51835960599783,0.000238835287899747,0.6077813532425412,0.5389075190186542,0.4271821705178671,0.6077813532425412,0.4679544305491537,0.5409867732642674,0.5690592847029077
40,0.7240730637311935,0.023158742401283235,0.44370735362172126,0.7795915091037751,0.00048288311751093716,0.3200025960803032,0.8416932445764541,25.09044144699874,0.0002354712086265399,,,,,,,
41,0.7131238424777985,0.02008277499116957,0.43590743094682693,0.7739078927040101,0.0004201366493362002,0.3125087374448776,0.825827966928482,25.257104840002285,0.00023204222371836405,,,,,,,
42,0.6976579427719116,0.019629390574991704,0.4264465406537056,0.7767636865377426,0.00043832055147504436,0.30570005632936953,0.8098448869585991,25.032200841000304,0.00022855093709818168,,,,,,,
43,0.7234441241621972,0.02150560575071722,0.4426687324047089,0.7978290671110153,0.0003392734186490998,0.3205300521850586,0.842998657822609,22.439418998998008,0.000225,,,,,,,
44,0.7453067708015442,0.022662667366676034,0.45624914690852164,0.8013964682817459,0.0002953850336780306,0.33011954322457315,0.8665231108665467,22.134321568002633,0.00022139210895556104,,,,,,,
45,0.7091201576590538,0.0186588634038344,0.4329356586933136,0.7809630209207534,0.0003089752973755822,0.31198473915457725,0.8230321490764618,21.805010706000758,0.0002177300037466334,,,,,,,
46,0.7050908786058426,0.02037144446745515,0.4312031212449074,0.8136172944307327,0.0003269648792047519,0.3100865611433983,0.8226677653193474,21.493895780000457,0.00021401646532446053,,,,,,,
47,0.7087791487574577,0.021416146834380926,0.43383396372199057,0.7921960169076919,0.00028076980102923697,0.31331260353326795,0.8263802114129066,22.383886642001016,0.0002102543136979454,,,,,,,
48,0.7108238151669503,0.02115750984987244,0.434957309961319,0.8181309482455253,0.0002904981549363583,0.3119426816701889,0.8287276098132134,26.52007120500275,0.00020644640579217533,,,,,,,
49,0.7211561578512192,0.020271156276576222,0.44080217272043226,0.7968969318270683,0.00023643126398383173,0.31779478535056116,0.8382984772324562,25.94749898199734,0.00020259563327891316,0.6504330815590085,0.5535105660783655,0.4093664192917053,0.6504330815590085,0.42880655313026533,0.5812920635458227,0.5972496606880853
50,0.7225301307439804,0.017767594777978957,0.4406251335144043,0.7697695606946945,0.00018601406758534723,0.3191389414668083,0.8367503318190574,25.559839817000466,0.00019870492038070252,,,,,,,
51,0.7172722399234772,0.017360553424805403,0.4373075817525387,0.7616708752512932,0.00021039958883193322,0.31598056711256506,0.8294657552242279,25.298792254001455,0.00019477722165025418,,,,,,,
52,0.7306005978584289,0.020484960065223278,0.44655435904860497,0.8121782559156417,0.00023326929840550292,0.3237097437679768,0.8514935976266861,26.023544709001726,0.00019081551972680025,,,,,,,
53,0.7072261169552803,0.021574497546534985,0.43296548366546633,0.7676416873931885,0.00015420971070852828,0.31390755727887154,0.8236449232697487,23.040109751000273,0.00018682282307111987,,,,,,,
54,0.6972090288996696,0.020133580607362093,0.4263788667321205,0.783828809261322,0.00013477900211000815,0.30751721978187563,0.812285712659359,21.811654966000788,0.00018280216368095638,,,,,,,
55,0.7192109686136245,0.018195126459468157,0.4388046483695507,0.7613367041945458,0.00018142243417969438,0.32072904735803603,0.8356764367222786,22.356609387999924,0.00017875659478856076,,,,,,,
56,0.674680851995945,0.01848654742119834,0.4122031481564045,0.7692162758111953,0.0001586392882381915,0.2986317422240973,0.787764455974102,21.639072314999794,0.00017468918854211007,,,,,,,
57,0.7137050147354603,0.015820712931454182,0.4345513103157282,0.7661823296546936,0.00012276426048629218,0.3150522908568382,0.8262279655039311,22.40632614900096,0.00017060303367276121,,,,,,,
58,0.750572809278965,0.020220847812015563,0.45843204140663146,0.8110598847270012,0.0001883979967533378,0.3323758688569069,0.8719233226776123,25.09813733199917,0.00016650123314911188,,,,,,,
59,0.6807512690126896,0.019277998220641166,0.4161619783937931,0.7785538288950921,0.0001206315489980625,0.2998144499957561,0.7938378423452377,25.22361550700225,0.00016238690182084986,0.6996708682162279,0.6122162167075919,0.4892972118030965,0.6996708682162279,0.5067399966403875,0.6302377852661599,0.652397107122324
60,0.6930804941058158,0.015973904258571564,0.42223787650465966,0.7736919397115707,0.0001222850719204871,0.3091161673516035,0.8087293517589569,25.614329296000506,0.0001582631640533798,,,,,,,
61,0.7265334084630013,0.01716677042772062,0.44278677210211753,0.7819439688324928,0.00012539887906314105,0.321104621887207,0.8420920613408088,25.4165870609977,0.00015413315135522432,,,,,,,
62,0.6951554083824157,0.018879075678996743,0.42464489102363584,0.7903413790464401,0.0001224319240100158,0.3078307193517685,0.8115158742666244,25.42737560399837,0.00015,,,,,,,
63,0.6856706348061562,0.015217762244865297,0.41748950086534026,0.7735401538014411,0.00010788007413793821,0.30291727513074873,0.7977661827206611,23.261058471998695,0.0001458668486447757,,,,,,,
64,0.6961450323462486,0.017415799524169415,0.4246533538401127,0.7914813500642777,0.00011283069599812734,0.30878525398671625,0.8125923833251,22.616873569000745,0.00014173683594662014,,,,,,,
65,0.7095788845419884,0.015356680382974447,0.4318900217115879,0.7587164524197578,0.00010452828257257352,0.315516547113657,0.8232834383845329,21.810153689002618,0.00013761309817915014,,,,,,,
66,0.6909191270172595,0.017458790307864548,0.421535010561347,0.7906032729148865,8.91338654764695e-05,0.30710262872278693,0.807702423632145,22.918789026000013,0.0001334987668508881,,,,,,,
67,0.7088716611266136,0.018249561726115644,0.4326228375732899,0.7608439710736274,8.994893003546168e-05,0.31482821330428123,0.8235399466753006,22.1548070309982,0.00012939696632723876,,,,,,,
68,0.7308545027673244,0.01634034622227773,0.4450488589704037,0.7950183609127999,8.882737311068922e-05,0.3227141962945461,0.8472693300247193,25.902470170000015,0.00012531081145788987,,,,,,,
69,0.7136710557341576,0.01705168760381639,0.4350233270227909,0.7611327096819878,8.905451766622719e-05,0.3174127896130085,0.8285538440942765,25.972742891000962,0.00012124340521143926,0.7139467201365526,0.6110780341609485,0.46499126659395906,0.7139467201365526,0.5003256466130979,0.618961735733195,0.658190568989612
70,0.680772432088852,0.016929358043707907,0.41523522183299066,0.7962824741005897,7.049369123706129e-05,0.30177225172519684,0.7966392469406128,25.36545842600026,0.00011719783631904362,,,,,,,
71,0.7135072420537472,0.015684498655609787,0.4343781638145447,0.784986087679863,9.286952052207199e-05,0.3162054551392794,0.8290868669748306,25.608851742999832,0.00011317717692888012,,,,,,,
72,0.7150692096352578,0.021477828656788916,0.4376326756179333,0.8064244374632835,0.0001511848536574689,0.31862569704651833,0.8369083759188652,24.87464354199983,0.00010918448027319971,,,,,,,
73,0.7081886151432991,0.019226701685693116,0.4326038685441017,0.825872434079647,0.00010505407447453764,0.3138740646839142,0.8290704327821732,22.76259560499966,0.00010522277834974585,,,,,,,
74,0.7215295940637588,0.021921512153930962,0.44168637961149215,0.7908968070149421,0.00016402818448113976,0.3210145616531372,0.8417988321185113,22.174457373999758,0.00010129507961929748,,,,,,,
75,0.7043926888704299,0.019201431353576482,0.4303162023425102,0.8121854490041733,7.584480288642226e-05,0.31357993572950366,0.8251184755563736,22.611165010999684,9.740436672108685e-05,,,,,,,
76,0.6934634137153626,0.020575849767774344,0.42430840492248534,0.8145118081569671,8.179208360161283e-05,0.30968319326639177,0.8154468679428101,22.66987634600082,9.355359420782467e-05,,,,,,,
77,0.7289185370504856,0.01865855452604592,0.4448145601153374,0.7843405747413635,0.00012485788163758116,0.3246916602551937,0.8479465255141259,22.544751827001164,8.97456863020546e-05,,,,,,,
78,0.7002247086167336,0.02107063108123839,0.4285630924999714,0.7978587886691093,0.00016789333136330242,0.31135886639356614,0.8197162353992462,25.294458297001256,8.598353467553945e-05,,,,,,,
79,0.735614743232727,0.018997276299633086,0.44896777376532554,0.8210158747434616,0.00012620171008165926,0.3265968741476536,0.8576725503802299,25.298115939000127,8.226999625336662e-05,0.7093034024164481,0.6205978169656996,0.5001363474433813,0.7093034024164481,0.5037568472982596,0.6487332011823909,0.6617750212839169
80,0.706636485606432,0.019038816930260508,0.4315974351763725,0.8117004725337028,8.407243506553642e-05,0.3141888952255249,0.8269605800509453,25.45347399399907,7.860789104443896e-05,,,,,,,
81,0.6983264304697514,0.018507318324409425,0.426398803293705,0.7866947788000107,0.00010657210594217759,0.31055065751075744,0.815624263882637,26.250923961000808,7.500000000000002e-05,,,,,,,
82,0.7248521876335144,0.018469800187740474,0.442299250215292,0.8265619224309921,0.00010681082711016642,0.32219455122947693,0.8471553349494934,25.4326977540004,7.144906290181832e-05,,,,,,,
83,0.6869279754161834,0.019863926484249533,0.4201023754477501,0.8087610232830048,0.00011272514853772009,0.3050337564945221,0.8060178768634796,24.446537940999406,6.795777628163599e-05,,,,,,,
84,0.7159966203570366,0.018767975058872254,0.4371051812171936,0.7994588142633439,0.00014543150503413928,0.31776303619146345,0.834821369946003,22.333013479998044,6.452879137346007e-05,,,,,,,
85,0.7161879865825176,0.018562227373477073,0.4371376994252205,0.8062141001224518,6.122467515524476e-05,0.3204040802270174,0.8381662553548813,22.50794068200048,6.1164712100253e-05,,,,,,,
86,0.7236702537536621,0.022112066521076487,0.4430469954013824,0.819156745672226,8.049340417528583e-05,0.3222297589480877,0.8471964526176453,22.303715041998657,5.786809309654982e-05,,,,,,,
87,0.6952936421334743,0.01774734791368246,0.4242751424014568,0.7927116516232491,8.308977601700462e-05,0.30857958510518074,0.8121300476789475,22.244127181002114,5.4641437768504824e-05,,,,,,,
88,0.7081380595266819,0.017635893658734858,0.431937213242054,0.7549610254168511,9.246284145774552e-05,0.31420402400195596,0.8216419634222984,24.340635600998212,5.148719639283984e-05,,,,,,,
89,0.6896115478873253,0.018075399075169116,0.4209971034526825,0.8108517098426818,0.00010663585720067204,0.30677918426692485,0.8088667902350426,25.83339111100213,4.840776425613886e-05,0.7417167194696387,0.6427805019927848,0.5154270453680921,0.7417167194696387,0.5154270453680921,0.6711977411406238,0.6894068868164278
90,0.7039327001571656,0.020498867637943476,0.43055918246507646,0.7658965963125229,0.00012830695692173322,0.31292144261300564,0.8200767007470131,24.956708194000385,4.5405479835900685e-05,,,,,,,
91,0.6835091358423233,0.016389129530871287,0.4166611471772194,0.7492029529809952,7.468926902674866e-05,0.30415660738945005,0.7957417821884155,26.58870051100166,4.2482623024732334e-05,,,,,,,
92,0.6974255749583245,0.01971086150035262,0.4263397052884102,0.8224932116270065,0.0001038160890857398,0.30942133873701094,0.8180155608057976,25.790750463998847,3.964141339903026e-05,,,,,,,
93,0.7058891403675079,0.018592039730865508,0.4309703187644482,0.7789294654130936,7.878453383455054e-05,0.31319050103425977,0.8220577073097229,24.375797229000455,3.6884008533465575e-05,,,,,,,
94,0.7098841792345048,0.019073368296958507,0.43355987131595614,0.8122680371999741,9.482748880145663e-05,0.3164702108502388,0.8312616261839867,22.591841127999942,3.4212502362551864e-05,,,,,,,
95,0.703032946139574,0.020248003853484988,0.429918987005949,0.8025401395559311,0.00011735170111933258,0.31296826153993607,0.823147129714489,22.495093273002567,3.162892359054098e-05,,,,,,,
96,0.7228503915667533,0.016271347681758926,0.44021879315376283,0.7541125854849815,7.799551400694327e-05,0.3196713434159756,0.8353052926063538,22.626699075000943,2.9135234150853276e-05,,,,,,,
97,0.6936178174614906,0.01824585524853319,0.4234690508246422,0.8338967585563659,7.911675707873655e-05,0.30785582020878793,0.8147185039520264,22.433699787001387,2.6733327716213236e-05,,,,,,,
98,0.7251967132091522,0.017265489774290474,0.4420242416858673,0.7993009740114212,0.00010091733868421216,0.32356118798255923,0.8455205690860749,24.516955228998995,2.4425028260620715e-05,,,,,,,
99,0.6943338875472546,0.018446308171842247,0.4239788743853569,0.7791297918558121,0.00012804860036794708,0.30865298576653005,0.8105512446165085,25.880679395002517,2.2212088674250956e-05,0.7053509320683871,0.6117479702893774,0.48412374380412193,0.7053509320683871,0.4956028692334593,0.6342901095662863,0.6551473247082577
100,0.7023817047476768,0.01876566930208355,0.4289353083074093,0.7904459998011589,9.634938519411662e-05,0.3127217084169388,0.8207064333558083,25.82521381499828,2.009618943233419e-05,,,,,,,
101,0.7144747039675713,0.017883155725721734,0.4358381034433842,0.7753945019841194,0.00011937891832531023,0.3182577433437109,0.8316412702202797,25.609369229998265,1.8078937319026654e-05,,,,,,,
102,0.7093353018164634,0.01643151542171836,0.4321738064289093,0.7544045162200927,0.00012710513338788588,0.3159635157883167,0.8235841313004494,26.02724897799999,1.616186420724089e-05,,,,,,,
103,0.6904136437177658,0.01799877322744578,0.42144771173596385,0.791579756140709,0.0001029565370436103,0.3062957365810871,0.8069065716862679,24.435670924998703,1.4346425895363384e-05,,,,,,,
104,0.6909968236088753,0.018000936298631132,0.42179848745465276,0.7794614580273628,0.0001311129834266467,0.30795628190040586,0.8077074706554412,22.34902655699989,1.2634001001741373e-05,,,,,,,
105,0.6485676880180836,0.017908277534879745,0.3963039392232895,0.7831596240401268,0.0001097994981410011,0.2867731077224016,0.7613985025882721,22.47412358300062,1.1025889917779735e-05,,,,,,,
106,0.7152455431222916,0.016041787473950533,0.43556406006217,0.7725106632709503,9.153562098845213e-05,0.3177490375936031,0.8305687433481217,22.639967328999774,9.523313820441803e-06,,,,,,,
107,0.7174040038883686,0.01629744660574943,0.4369614005088806,0.7687653538584709,0.00010469172254488512,0.32029354348778727,0.8341367173194886,22.21790472199791,8.127413744904804e-06,,,,,,,
108,0.7162133398652076,0.01577847981825471,0.4360394157469273,0.781885572373867,9.872137336742525e-05,0.3192709994316101,0.8335039126873016,23.089598976999696,6.839249718073875e-06,,,,,,,
109,0.7202014471590519,0.01565090728807263,0.4383812510967255,0.7925338414311409,8.904222725504951e-05,0.31881353579461574,0.8364526256918907,25.68725213700236,5.659799953612438e-06,0.7319197715806144,0.6390253216049402,0.5176215634448136,0.7319197715806144,0.5176215634448136,0.6675346297893924,0.682621615774332
110,0.6930921936035156,0.015232967855408787,0.4219485214352608,0.7474080267548561,9.432030622065213e-05,0.3082144619524479,0.8049085003137588,25.378007540999533,4.589960109100444e-06,,,,,,,
111,0.6940605548024178,0.01684373077470809,0.42317384108901024,0.7592571657896042,8.1798796172734e-05,0.30753623120486734,0.8066398805379867,25.218007521998516,3.6305426058846565e-06,,,,,,,
112,0.6881334213912487,0.014965929416939616,0.41886643871665,0.7677265086770058,6.697932744827994e-05,0.306275479644537,0.801917921602726,24.11563554500026,2.7822760121373187e-06,,,,,,,
113,0.7018426583707332,0.016266222500707955,0.42761210046708586,0.7755538728833199,8.684730131790275e-05,0.31168245397508143,0.8168542847037316,24.733495688000403,2.0458044895916513e-06,,,,,,,
114,0.6851603664457798,0.01512469424167648,0.417146113216877,0.7580096548795701,8.17065044498122e-05,0.3036522256582975,0.7966033893823624,22.896460428000864,1.4216873043745137e-06,,,,,,,
115,0.670477751493454,0.017805451296735556,0.4094088473916054,0.7798500379920006,9.28546518434814e-05,0.29958232179284094,0.7869808223843574,22.12127729399799,9.103984023075772e-07,,,,,,,
116,0.6702556976675987,0.015492086323210969,0.4083502690494061,0.7449122500419617,9.139495286035526e-05,0.29797987416386607,0.7808259412646293,23.915185867001128,5.123260489995229e-07,,,,,,,
117,0.6673500303924084,0.0162612090841867,0.4069145184755325,0.7697851836681366,0.0001003806424432696,0.2959512323141098,0.7798492872714996,22.519835749000777,2.2777253500257386e-07,,,,,,,
118,0.687219979763031,0.01680904970620759,0.41905562415719033,0.7634754386544228,9.409724237229966e-05,0.3054084713757038,0.800816345512867,23.456083197001135,5.6953946257287665e-08,,,,,,,
119,0.6891024090349674,0.016471242792904378,0.42004995837807657,0.7892024964094162,7.116153823062632e-05,0.30688105896115303,0.8058548268675804,27.360904391000076,0.0,0.729908300404177,0.6358950360778254,0.513515296109152,0.729908300404177,0.513515296109152,0.6642615117201472,0.680065020676769
