group_id,qmmf,hemis,unet25d,no_quality,no_variance,no_max,no_consistency,shuffled_quality,matched_moment_fusion
sg_8a56096263e207fc,0.7138965908495049,0.6445101572179356,0.7342382112356444,0.765208062147555,0.732745275691479,0.7367393188491101,0.7191984373747898,0.7347778014436722,0.7580710877091833
sg_8b399fcd141dcfdf,0.7642533593146559,0.4905578422454936,0.7465811753506653,0.7979508499771779,0.7785146947487924,0.7607752412290538,0.7719300548927565,0.7829074959543101,0.7848468539094313
sg_8fafb32a9081c1ab,0.937443323641108,0.8595668721567733,0.9400916995368934,0.9387495232110612,0.936579814823467,0.9401970893552992,0.9374936168136896,0.936998241408968,0.9333318589495264
sg_9568e8757c7f7a03,0.8821247046349064,0.736304091760374,0.8967949401664242,0.9002239102384855,0.8898241740155122,0.9015564049954352,0.8888502450588199,0.899567243488462,0.8843182750090118
sg_994f503ff2896f58,0.7361865843937689,0.5030624312464529,0.5858815072191979,0.7779310479197976,0.7611860076130051,0.7771060812901215,0.7411371727072043,0.7537480445175001,0.7660460534486336
sg_a46b5f5bbd1aae60,0.8456560994407639,0.7791118455429155,0.8345048842681749,0.8691703501834533,0.8241490470605757,0.854631283504888,0.8399412788712763,0.8403432420535681,0.8630326018005544
sg_a4981b8b123d95c4,0.8044979601375923,0.7094189230414163,0.7889961971286523,0.8189256028928844,0.8277876133130919,0.8027976385110422,0.80660853662709,0.805796223266485,0.8419544444666662
sg_a707a1d218f0d2b5,0.854085044446299,0.8285133178633992,0.8494717776742858,0.8722287095308655,0.8714757171959037,0.8612283898245409,0.8498034150231204,0.8333944957568242,0.8670417863537776
sg_a85271745ce8f675,0.903612954091886,0.8476073839671809,0.892309627801575,0.9114279117281494,0.9061495111426008,0.9038514082140146,0.9032488560171904,0.9006361689684115,0.9090183243431496
sg_b20e85806c40821b,0.9266647930232172,0.861609796774645,0.9037916572846976,0.929143660327262,0.9257950211154652,0.9262908882836254,0.9271413440310342,0.9297142079022772,0.92727952533118
sg_baba356c1735c37c,0.8647605403238867,0.7652237849018498,0.8197249819066255,0.8733162508005872,0.8647181164968618,0.8674087514300257,0.8590102216496622,0.8689126499418418,0.8703989105310463
sg_bb9168abf0fd30fa,0.9227442425165135,0.8978518065737339,0.9167380512643768,0.9203821707205004,0.9207501389467598,0.9217893417910766,0.9216936038725916,0.9229041437313844,0.9213471870712164
sg_c581881a08851b71,0.7589237148694288,0.6986898242912423,0.729543121502802,0.7537098550723668,0.7656042436127031,0.7633994695819992,0.7584240472529874,0.7615365741827458,0.7715123536633813
sg_cb857fb98a0abf51,0.9278576454675012,0.8567576506882799,0.9180604166562883,0.9280705201778754,0.9272452721266318,0.93269579867062,0.92930081643842,0.9299830002018076,0.9304363474224208
sg_cf33245fcb420c9d,0.93710496581649,0.8739867695335116,0.933042501798036,0.9372761541493256,0.9300843048136288,0.9411851885993284,0.9367518125216204,0.9388514993701516,0.9367330277770732
sg_dbb5dd7d7605593e,0.8147950619218353,0.6766961979781606,0.7768351481629386,0.8046687802604945,0.8154733251258883,0.8066977784145486,0.8098478883761384,0.8128693084933188,0.7934028917465344
sg_f2ae1107a9ed4b17,0.8074526333683419,0.7582953351936389,0.7913270010686735,0.801378940802638,0.7861932889923674,0.7782066001536329,0.8017304976174735,0.8026502937434626,0.8181756056623989
sg_f34fbe3fa2cc0d13,0.290095848340087,0.0524194624602983,0.2260297616184753,0.3437827375077782,0.3227920818212608,0.3299544105210066,0.2168149302396587,0.3196903102506885,0.2392233532505373
sg_f93b0ed09e4e1fd3,0.9255604124591552,0.8645492180093091,0.914788361798182,0.9260703458134176,0.9235575360296226,0.9222144301537064,0.925779323460718,0.9251216044939172,0.928471086998218
sg_f97d65d782868e9a,0.4316587288543621,0.3645706891089247,0.4741710294245189,0.4617345319693626,0.4352427119650289,0.4361227410773122,0.4161907209344877,0.4306199383959848,0.4125642238720303
