group_id,qmmf,hemis,unet25d,no_quality,no_variance,no_max,no_consistency,shuffled_quality,matched_moment_fusion
sg_1669c905c2882ce2,0.2358719352111422,0.1486556311864693,0.1015398203920905,0.2054495589800176,0.2744969097398455,0.2479097210110316,0.2389263447461246,0.2413342153667161,0.2416158891418605
sg_1dd2f970abd2e8ef,0.3826962340882693,0.2877129449568538,0.3514099697283672,0.3677552461616493,0.368029469341698,0.3653270131398313,0.3905385026727794,0.3917238323984862,0.3875902487927614
sg_294e1273de6f57c3,0.0816281874715264,0.5306060326676134,0.090624518195947,0.0854323517059221,0.1056439609080524,0.077614074789896,0.0815434992823129,0.0993992958001732,0.1113819948879354
sg_3b44f65ab67602cc,0.2033505334521149,0.0401738362293651,0.1959607572986269,0.2445244369810097,0.2561346990726068,0.2071931757425611,0.2043059894371896,0.2313542337852961,0.268851470554132
sg_4634c4d061d30852,0.5580771776015044,0.3075489681305435,0.5195882268254843,0.5666634259986485,0.4908134255614522,0.599073811392603,0.5567697277010984,0.5709417801883446,0.5936759265060223
sg_46b6c66765483f24,0.5845568535875055,0.2651349552281164,0.5130815815767662,0.6005653997481006,0.6039516276409517,0.6156124304981591,0.593176736656991,0.5841318630460465,0.6029424397204121
sg_482440ccbb01f4b6,0.5288139228275626,0.4536467056483781,0.4697778333029683,0.5306221237388687,0.5667296766078572,0.5159475940417741,0.5261358001534279,0.5427451113416281,0.5721764289967814
sg_602726c0ba192496,0.1060041490179363,0.0310920013942494,0.0749464851262837,0.102173193563478,0.1435294845313029,0.1030548089183044,0.1054258265871276,0.1621501592884039,0.1937995634561169
sg_74969a1c98337c11,0.4165321480727442,0.3013561802774613,0.2947024917922257,0.400925068961907,0.4419863410614937,0.3770517842415808,0.4040845272071447,0.4227885742313672,0.4891541830617964
sg_8a56096263e207fc,0.289319935032808,0.1262525628308236,0.3338724063399236,0.3728777740408753,0.2990917988208826,0.3361479618062602,0.2726419025246295,0.3457052362066741,0.4042732659628472
sg_9568e8757c7f7a03,0.0459099032906008,0.0302831966226075,0.0273738767087658,0.0623182138450154,0.0900771168476898,0.0691804569875783,0.0541122114132293,0.0667105049008068,0.1078341710912879
sg_a46b5f5bbd1aae60,0.3701596582347492,0.1511618742541321,0.157342068613833,0.3450632229427079,0.3877315400536833,0.3318658842635753,0.3593459773443308,0.4170305404392858,0.4309140609474927
sg_a4981b8b123d95c4,0.2403862300914163,0.0168643690769475,0.1511597047639284,0.2754266914906647,0.3514784967315585,0.2020933188627779,0.2845887116554306,0.3159477143658983,0.2803890575259824
sg_baba356c1735c37c,0.3652811959001307,0.2107065484335914,0.2853324761144247,0.3213568454969587,0.3587518975548101,0.3468275185460692,0.3682185330247384,0.3806542834732223,0.3649375129385083
sg_cb857fb98a0abf51,0.5926808792133303,0.4391880866839685,0.6035407388199864,0.5934128320123927,0.5859229086226941,0.6033632954705634,0.6109235603466521,0.6047758888831816,0.6043622322024166
sg_dbb5dd7d7605593e,0.2359949894558232,0.1101705430258294,0.2162920789433415,0.2238783380174995,0.2433890907250306,0.2352282349404201,0.2318418235064299,0.2661564671114205,0.2809769560412134
