group_id,qmmf,hemis,unet25d,no_quality,no_variance,no_max,no_consistency,shuffled_quality,matched_moment_fusion
sg_1669c905c2882ce2,0.458782182087267,0.3410737046514275,0.4655445631592713,0.4830679772761828,0.537968081847567,0.4991158408407204,0.4584200947793009,0.4737767602366828,0.4618437786490295
sg_1dd2f970abd2e8ef,0.6869109635460818,0.605748198722149,0.6566675936804186,0.6811600228736133,0.6785453371369533,0.6730112324387555,0.6850700353610029,0.6849140037646887,0.6808235549432683
sg_294e1273de6f57c3,0.6786302674826364,0.677542119583966,0.6243178632162512,0.6605369104336202,0.6554351513780635,0.6463648540223518,0.6831589860040036,0.6328607367671444,0.6562665129846714
sg_3b44f65ab67602cc,0.5295683862677002,0.3586890814432067,0.4998605916625178,0.513298020717773,0.5205491015641184,0.5364258328307339,0.4980088188492371,0.5536395870909043,0.5412652504556769
sg_4634c4d061d30852,0.7537139395634984,0.6641579773295461,0.7490333997148895,0.7432988632186125,0.7550914427763983,0.7586815685024297,0.7563935053720079,0.7688163521055724,0.7578789398174065
sg_46b6c66765483f24,0.750765935517807,0.622141205400488,0.7396246426569523,0.7661118736372726,0.7600755512927595,0.7634422321513644,0.7518553800756702,0.7464387442917249,0.7548576309502415
sg_482440ccbb01f4b6,0.7445854192980478,0.6799283287422146,0.7209209079683251,0.7521137725227158,0.751089452411032,0.7371244308128087,0.736325847946515,0.7609112338474956,0.7688638727136716
sg_602726c0ba192496,0.4673686386816973,0.3315281440486313,0.3640519532568586,0.4504957111511639,0.4639666628690677,0.460902030391239,0.449849658509854,0.4682654247037446,0.4475793329664762
sg_74969a1c98337c11,0.7290705344046748,0.6421044964284621,0.7120051880071625,0.740274009308916,0.7429040257929229,0.7344938381601965,0.7243058356042006,0.7518654260029239,0.7572096241891474
sg_8a56096263e207fc,0.5388571154214048,0.4552822229334927,0.5827920621148583,0.5799627580349025,0.5807120001012509,0.5914945686795987,0.5202507646063668,0.5980313190629937,0.6336709696252328
sg_9568e8757c7f7a03,0.6876436816218185,0.5726414609707723,0.6801276460916063,0.68891233967411,0.6926060876343837,0.6872321235138849,0.6914101247023934,0.6820905026304317,0.6861259333353315
sg_a46b5f5bbd1aae60,0.720929931446459,0.5998916417661591,0.6923965655915862,0.7087115795817077,0.727861349992809,0.7241534576651262,0.7204309777886313,0.7296796505062867,0.7438869693493566
sg_a4981b8b123d95c4,0.5841547026249674,0.398524892465697,0.5086574195485766,0.5833666438397096,0.6130266448386422,0.5855896667550479,0.5742935999825399,0.58310401703971,0.5928990879661894
sg_baba356c1735c37c,0.6510021017197796,0.5555875183588258,0.6178435877504297,0.6281182807665849,0.6372192500267391,0.6373151088175014,0.6496875666783785,0.6457842324687587,0.6422444638971441
sg_cb857fb98a0abf51,0.8074905161917802,0.7034198613925067,0.7928069701404868,0.8126724729098243,0.8068929581713495,0.8185494981346108,0.8067636265998548,0.812243733177878,0.8158797954607223
sg_dbb5dd7d7605593e,0.5408731786938533,0.4159751413695713,0.5031064411316069,0.5396086105677679,0.5299467451045601,0.5351897575621052,0.5357052199501019,0.5457083772197234,0.5543485834115984
