epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,consistency,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score
0,0.971321627497673,0.5529254324734211,0.803963178396225,0.7108256787061691,0.04052339878398925,0.5532639056444169,1.4303358227014542,36.63684659299997,0.0002954100398908995,,,,,,,,
1,0.9677532449364662,0.44750324785709383,0.7596532791852951,0.6812986046075821,0.007205278018955141,0.48108230754733083,1.309225708246231,37.124542409000014,0.00026837107640945905,,,,,,,,
2,0.9620194122195244,0.4200431898236275,0.7452289566397667,0.6907230690121651,0.008881084981840103,0.4614623419940472,1.301843175292015,35.50579099600009,0.00022139210895556104,0.12817754931747913,,,,,,,
3,0.9608844935894012,0.4016000397503376,0.7371707364916802,0.7028937086462974,0.0162135167978704,0.451701045781374,1.2754980862140655,35.25236278200009,0.00016238690182084986,0.07763135256245732,0.16854945821851686,0.142073656872314,0.08524747486312065,0.16854945821851686,0.1541467464583239,0.1035247659401012,0.15227651947911638
4,0.9688454687595367,0.38713317140936854,0.7361605808138847,0.7174299657344818,0.014953372278250754,0.4567089408636093,1.2795914947986602,35.40206583500003,0.00010129507961929748,0.07115649124607444,,,,,,,
5,0.9580606549978257,0.3798084922134876,0.7267598181962966,0.7033607468008996,0.014778130466584116,0.44636896476149557,1.258922216296196,36.13302786899999,4.840776425613886e-05,0.07359227323904634,,,,,,,
6,0.9636496573686599,0.3755615040659904,0.728414423763752,0.7109703049063683,0.012104406650178135,0.45173419192433356,1.2672339767217635,35.319630899,1.2634001001741373e-05,0.07691559195518494,,,,,,,
7,0.9556530311703682,0.37056993767619134,0.7216198280453682,0.6965157821774483,0.011180826544295997,0.43468158394098283,1.2384535670280457,36.565127961000144,0.0,0.05970766935497522,0.18153494026683417,0.15510728351573091,0.09910664960345374,0.18153494026683417,0.1664292333386235,0.1173576769417351,0.16536381417516516
