epoch,dice,bce,seg,boundary,nested,total,epoch_seconds,lr,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score,consistency
33,0.7965106776356697,0.03215301347896457,0.49076763167977333,0.8169960564374924,0.0002707526479207445,0.5729954999685287,23.909857080000165,0.0002575173769752677,,,,,,,,0.0025736141053494064
34,0.7603030318021774,0.03607927837409079,0.47061354994773863,0.8152245050668716,0.0002293117658700794,0.5526301282644271,23.623811396999827,0.00025459452016409926,,,,,,,,0.002413308669347316
35,0.8026716232299804,0.03514406917616725,0.4956606224179268,0.847211332321167,0.00017361518008328857,0.5808893644809723,23.783949351000047,0.00025159223574386114,,,,,,,,0.0024946401396300642
36,0.7717856788635253,0.032281538005918264,0.4759840416908264,0.8014151304960251,0.00015852994614760972,0.556529067158699,24.527874739000026,0.00024851280360716014,,,,,,,,0.00197793350846041
37,0.7709673655033111,0.03231704503297806,0.4755072557926178,0.8290623742341995,0.00013025093197938987,0.5588231083750724,24.15830959799996,0.00024535856223149524,,,,,,,,0.0020154836063738914
38,0.8043706375360489,0.03038525378331542,0.49477650463581085,0.8163574171066285,0.000137515221213107,0.5767859247326851,24.807848710999906,0.00024213190690345018,,,,,,,,0.0018340143054956571
39,0.7772836354374886,0.03185335234738886,0.4791115412116051,0.8613878011703491,0.000124202162714937,0.5655921706557274,25.383352036999895,0.000238835287899747,0.5754627786016714,0.4898857608782662,0.36313781512666526,0.5754627786016714,0.38583420824894255,0.508360295784185,0.5285571769371492,0.0016781612543854863
40,0.7852632910013199,0.03282885876484215,0.48428953558206556,0.8316913741827011,0.00014963215237003168,0.5678402507305145,22.601476564999984,0.0002354712086265399,,,,,,,,0.001870481054938864
41,0.8013942557573318,0.03166077315341681,0.493500882089138,0.8708854544162751,0.00011000122697623737,0.5809533658623696,21.85990017799986,0.00023204222371836405,,,,,,,,0.001792168385873083
42,0.7800900134444236,0.029923371258191764,0.4800233766436577,0.7923053389787674,0.0001431917050285847,0.5596268662810325,21.919699893999905,0.00022855093709818168,,,,,,,,0.001828997892444022
43,0.7625070157647132,0.02772522484883666,0.4685943159461021,0.8302500393986701,0.00017753400963556486,0.55186174929142,21.867298349999828,0.000225,,,,,,,,0.0011677659873384981
44,0.7755743503570557,0.028965892100241034,0.47693098455667493,0.8190386521816254,9.848553452343367e-05,0.5591676312685013,25.210672964999958,0.00022139210895556104,,,,,,,,0.001639311292092316
45,0.7704515844583512,0.029150165868923068,0.4739310371875763,0.8471392792463303,6.46583310481219e-05,0.5590120500326157,25.32593573500003,0.0002177300037466334,,,,,,,,0.0018192653122241608
46,0.7763451424241066,0.027729898882098494,0.47689906269311905,0.806852457523346,9.643529630920967e-05,0.5579260748624801,25.92005558599999,0.00021401646532446053,,,,,,,,0.0016847193180001341
47,0.7469729745388031,0.029655758906155825,0.46004610940814017,0.8143526542186738,0.00011062512841817806,0.5418428406119347,25.33660394399999,0.0002102543136979454,,,,,,,,0.001779663593188161
48,0.7596818515658379,0.027711179396137594,0.4668936026096344,0.8594501721858978,8.733432929147966e-05,0.5530947858095169,25.354888805999963,0.00020644640579217533,,,,,,,,0.0012590135310892947
49,0.7458902624249458,0.026870622751303017,0.45828242421150206,0.8083280712366104,8.735872700412983e-05,0.5394179236888885,24.522544354000047,0.00020259563327891316,0.6122932478566364,0.5421150132897516,0.4131443742396894,0.6122932478566364,0.4290850205011813,0.5849667715114374,0.5713248901248762,0.0014916086854645982
50,0.770599293410778,0.03112081255763769,0.47480792105197905,0.8226103174686432,7.080663435772294e-05,0.5575280332565308,21.928052176000165,0.00019870492038070252,,,,,,,,0.002277698802499799
51,0.749476700425148,0.029342064135707915,0.46142286896705625,0.8279343551397323,9.320925532847468e-05,0.5445973420143128,22.250576710000132,0.00019477722165025418,,,,,,,,0.001881886269984534
52,0.7772731414437294,0.030575296273455024,0.4785940197110176,0.8440879917144776,0.00011626757716840075,0.5634304627776145,21.928172024000105,0.00019081551972680025,,,,,,,,0.0021091654677002224
53,0.7575339853763581,0.02657148791011423,0.4651490035653114,0.8622455537319184,8.152911230808968e-05,0.551737095117569,22.901576904000194,0.00018682282307111987,,,,,,,,0.0017972942321648588
54,0.7540449520945549,0.03064786383882165,0.4646861344575882,0.8499537658691406,6.448611429732409e-05,0.5500749745965003,22.15037356799985,0.00018280216368095638,,,,,,,,0.0019512279751506866
55,0.7496063125133514,0.028284270009025933,0.4610775147378445,0.8250527721643448,6.511132636660477e-05,0.5440089663863182,24.74947490500017,0.00017875659478856076,,,,,,,,0.0021145701244313386
56,0.7468508312106132,0.027669867053627967,0.45917846202850343,0.8269540750980378,5.1058708977507193e-05,0.5422496366500854,24.13025803399978,0.00017468918854211007,,,,,,,,0.00186605556649738
57,0.7311076194047927,0.02709344232454896,0.44950196862220765,0.8209155797958374,4.867614618433436e-05,0.5319401574134827,24.389979176999987,0.00017060303367276121,,,,,,,,0.0017209712792464415
58,0.7635630959272385,0.02811338471714407,0.4693832331895828,0.8203082758188248,9.363015848066424e-05,0.5518787926435471,24.762941903999945,0.00016650123314911188,,,,,,,,0.0023002257943880978
59,0.7809388449788094,0.024763870337046683,0.47846887677907946,0.8131052276492119,8.215412653953536e-05,0.5601161313056946,25.598379552000097,0.00016238690182084986,0.6413096522855112,0.5315202458703112,0.37799551818273774,0.6413096522855112,0.3847920581362745,0.5684590271891478,0.5820414169506738,0.001663121132660308
60,0.7340226808190345,0.020572845814749597,0.44864276438951495,0.7842207807302475,6.389290805600467e-05,0.5272783935070038,25.372222079999574,0.0001582631640533798,,,,,,,,0.0010517541056105984
61,0.7662151323258877,0.024500821894034745,0.46952942699193956,0.8405891621112823,4.117890693123627e-05,0.5538899005949497,21.52612513599979,0.00015413315135522432,,,,,,,,0.0014974750195324304
62,0.7328371131420135,0.026348968697711826,0.45024187207221983,0.8319009268283843,4.66472812900065e-05,0.5337986931204796,22.17262159999973,0.00015,,,,,,,,0.001821992625373241
63,0.7467074444890023,0.022378278905525805,0.4569757950305939,0.7931160822510719,3.7380928024504104e-05,0.536556705236435,22.36394866899991,0.0001458668486447757,,,,,,,,0.001337180207046913
64,0.7699398851394653,0.022949305456131698,0.4711436697840691,0.8195645773410797,3.4239807266658314e-05,0.5534726470708847,22.16096016399979,0.00014173683594662014,,,,,,,,0.0018540190852945671
65,0.7448969399929046,0.0262955164629966,0.4574563904106617,0.8248277240991593,3.8866478662384906e-05,0.5402919816970825,24.090254230000028,0.00013761309817915014,,,,,,,,0.0017543746495357483
66,0.7454494914412498,0.02440958547638729,0.4570335459709167,0.809060368835926,4.6194157763466135e-05,0.5383091640472412,26.59728291500005,0.0001334987668508881,,,,,,,,0.0018363711407437223
67,0.7503330191969871,0.025131792388856412,0.46025254830718043,0.839380067884922,3.808490627079664e-05,0.5445746341347695,24.634328391000054,0.00012939696632723876,,,,,,,,0.0019108707564191717
68,0.763140509724617,0.022335479627363385,0.4668185141682625,0.8258626744151115,4.097875716524868e-05,0.5496664929389954,26.029656222000085,0.00012531081145788987,,,,,,,,0.001298309494741261
69,0.7448979988694191,0.022628478005062787,0.4559902110695839,0.8076109164953231,5.238485404731818e-05,0.537091406583786,25.401252058999944,0.00012124340521143926,0.6067209011731104,0.5358084328198802,0.42081740123618167,0.6067209011731104,0.44269378658865627,0.5580106106978736,0.5668568106734485,0.0016874212022958092
70,0.7380431048572064,0.027816528175026178,0.45395249232649804,0.8559040462970734,6.107950935643202e-05,0.5399846452474594,25.971180193000237,0.00011719783631904362,,,,,,,,0.0021934611809047056
71,0.718061908185482,0.025402162494137882,0.44099802628159523,0.7996300315856933,4.8593232922939935e-05,0.5213774707913399,23.80905278199998,0.00011317717692888012,,,,,,,,0.0020700475477497095
72,0.7817623768746853,0.031091189007274807,0.48149392142891884,0.842779313325882,4.832677894228255e-05,0.566419733017683,21.77320545099974,0.00010918448027319971,,,,,,,,0.0032273057559359586
73,0.7461042878031731,0.030444330759346484,0.45984032094478605,0.8564261865615844,4.667734718168503e-05,0.5460718068480491,21.69033920999982,0.00010522277834974585,,,,,,,,0.0029326649829454253
74,0.7902678319811821,0.028048556838184593,0.48538014471530916,0.8780089378356933,4.5345127932705506e-05,0.5737175130844117,22.466105754000182,0.00010129507961929748,,,,,,,,0.0026710405916674064
75,0.787770980000496,0.027996001462452114,0.4838610064983368,0.8292677009105682,6.15424776015061e-05,0.567347394824028,21.358929197999714,9.740436672108685e-05,,,,,,,,0.002782701001015084
76,0.7393810552358627,0.02899933555163443,0.4552283860743046,0.8691826623678207,3.5103285404147756e-05,0.5426664769649505,21.997433478999938,9.355359420782467e-05,,,,,,,,0.0025903347769781248
77,0.7625165787339211,0.03154802894685418,0.47012917876243593,0.837132437825203,5.088180966140499e-05,0.5544743293523788,24.84056455400014,8.97456863020546e-05,,,,,,,,0.003146818945242558
78,0.7555506503582001,0.029572660652920604,0.46515947312116623,0.866189118027687,5.883006028852833e-05,0.5523325309157372,25.489191724999728,8.598353467553945e-05,,,,,,,,0.002756047077018593
79,0.7412337160110474,0.027450894084759057,0.4557206067442894,0.8297895961999893,4.358668209988536e-05,0.539211491048336,24.4796234989999,8.226999625336662e-05,0.5682000749953289,0.5196073069804044,0.4256369789974968,0.5682000749953289,0.4349802396534776,0.5556416062924064,0.5393659349910683,0.002548700030602049
80,0.7552289998531342,0.02802878066431731,0.4643489295244217,0.8484787702560425,3.933938924092217e-05,0.5497373798489571,24.659667080999952,7.860789104443896e-05,,,,,,,,0.0026930372319293383
81,0.7475849589705468,0.0259659493714571,0.4589373727142811,0.8717659145593644,3.0825866663235505e-05,0.5465988481044769,25.599288075000004,7.500000000000002e-05,,,,,,,,0.0024166986698037365
82,0.7484017217159271,0.03065989793743938,0.4613050112128258,0.8561652851104736,3.863136889606267e-05,0.5475535672903061,23.02614778899988,7.144906290181832e-05,,,,,,,,0.0031504617286191206
83,0.7460251912474632,0.025141914528794586,0.45767190277576447,0.8464279842376708,3.0133239383758338e-05,0.542769826054573,21.711007505999987,6.795777628163599e-05,,,,,,,,0.0022680829965975135
84,0.7702516701817512,0.03135462302714586,0.4746928706765175,0.8526636373996734,3.252704361557335e-05,0.5606302541494369,20.790349663000143,6.452879137346007e-05,,,,,,,,0.0033469335513655095
85,0.7409878474473953,0.026225497080013156,0.4550829245150089,0.8310217660665512,3.3028185953298816e-05,0.5386886335909367,21.592841624999892,6.1164712100253e-05,,,,,,,,0.0025093956673481444
86,0.7669174909591675,0.0267221496719867,0.4708393749594688,0.8326295536756515,3.443797299951257e-05,0.5546068280935288,21.394559009000204,5.786809309654982e-05,,,,,,,,0.002513871395494789
87,0.7795062348246574,0.026707256538793446,0.4783866634964943,0.8458766502141952,3.5499401396918986e-05,0.5634923714399338,22.00620995700001,5.4641437768504824e-05,,,,,,,,0.002581329627573723
88,0.7554407247900963,0.027746435590088367,0.4643630236387253,0.8222533547878266,4.209447101402475e-05,0.5471639427542686,25.169123970999863,5.148719639283984e-05,,,,,,,,0.002867385332938284
89,0.7391839531064034,0.02675178595352918,0.45421110644936563,0.8206670439243317,5.093738171240148e-05,0.5367985144257545,23.84457539899995,4.840776425613886e-05,0.5603221196356257,0.5100654620033873,0.41981964842247943,0.5603221196356257,0.43114771062930096,0.5387265557452353,0.5311948752246396,0.002590784104177146
90,0.7514106342196465,0.02724589604884386,0.4617447562515736,0.8350470554828644,5.204363271332113e-05,0.5457941704988479,25.800409330000093,4.5405479835900685e-05,,,,,,,,0.0027105399622087134
91,0.7673354241251945,0.028881973354145885,0.4719540622830391,0.8872967231273651,4.858158804381674e-05,0.5612743651866913,25.59155164499998,4.2482623024732334e-05,,,,,,,,0.002941017716220813
92,0.7539920967817306,0.025024935035035015,0.46240525275468825,0.8150907862186432,4.835565305711498e-05,0.5443608969449997,24.507897300999957,3.964141339903026e-05,,,,,,,,0.0022207487224659415
93,0.7544787994027138,0.028175424239598214,0.46395746916532515,0.8291538944840431,6.914331342613877e-05,0.5474758222699165,24.06227729200009,3.6884008533465575e-05,,,,,,,,0.00299750300058804
94,0.769866035580635,0.023193000815808773,0.4711968430876732,0.8413429409265518,3.521364926768911e-05,0.5557491883635521,21.481196853000256,3.4212502362551864e-05,,,,,,,,0.0020814417759720525
95,0.7605199220776558,0.025269297952763736,0.4664196929335594,0.812305845618248,4.281186302591777e-05,0.5481620249152184,22.552179315999638,3.162892359054098e-05,,,,,,,,0.002548026541880972
96,0.7640391319990159,0.027497186069376768,0.4694223742187023,0.8377784544229507,4.120574656553799e-05,0.5538040325045586,21.975453918999847,2.9135234150853276e-05,,,,,,,,0.003008776425558608
97,0.7642323200404644,0.025872470703907312,0.468888401389122,0.8388443040847778,4.58328410059039e-05,0.5533220010995865,21.341534652000064,2.6733327716213236e-05,,,,,,,,0.002734388792341633
98,0.737902424633503,0.026718282643705606,0.45342878490686417,0.8302805233001709,4.927084162318351e-05,0.537004222869873,23.29023381399975,2.4425028260620715e-05,,,,,,,,0.0027245935196697248
99,0.7339140197634697,0.026190505912527442,0.45082463026046754,0.816415983736515,4.87176546550927e-05,0.5329487815499305,24.77761485400015,2.2212088674250956e-05,0.627817637484845,0.5520023545905012,0.4392369089017889,0.627817637484845,0.44911899305101294,0.5790704332356458,0.5862149797582362,0.002400568492921593
100,0.7725722336769104,0.027051299044396727,0.4743638777732849,0.8474271619319915,4.153057983160124e-05,0.5596788257360459,24.768348493000303,2.009618943233419e-05,,,,,,,,0.0028507703322247836
101,0.7418127146363258,0.02650601035915315,0.4556900531053543,0.8415821248292923,4.493874141189735e-05,0.5403752326965332,23.861238243000116,1.8078937319026654e-05,,,,,,,,0.002623581836705853
102,0.7385416162014008,0.030830031880177557,0.455457004904747,0.8314369377493859,5.061789880301148e-05,0.5393060325086116,24.550761816999966,1.616186420724089e-05,,,,,,,,0.0035140102943296368
103,0.7678226462006569,0.02660136954858899,0.4713341546058655,0.8368309473991394,4.309084916712891e-05,0.5555445179343224,25.373738590999892,1.4346425895363384e-05,,,,,,,,0.002625547042252947
104,0.736579776108265,0.02772348089143634,0.45303727716207504,0.8253051489591599,3.974198830292153e-05,0.5361233040690422,23.37321814699999,1.2634001001741373e-05,,,,,,,,0.002767612639509025
105,0.7446494536101818,0.026093771224841477,0.45722719982266424,0.8144327980279923,3.4599503899244154e-05,0.5391499802470208,21.34524006899983,1.1025889917779735e-05,,,,,,,,0.0023888598045959954
106,0.7576611995697021,0.026722054658457638,0.4652855570614338,0.8283338975906372,4.432535011346772e-05,0.5486743235588074,20.775676696999653,9.523313820441803e-06,,,,,,,,0.0027657951932997093
107,0.7592082890868187,0.027201162979472428,0.4664054587483406,0.8058310639858246,5.186620488530025e-05,0.547589675784111,21.249515315999815,8.127413744904804e-06,,,,,,,,0.002992590897993068
108,0.7428359031677246,0.024691558661870658,0.4555781838297844,0.8082699859142304,4.115226266549144e-05,0.5368823546171189,21.939722031999736,6.839249718073875e-06,,,,,,,,0.0023755690789175788
109,0.7416537338495255,0.022553138663060964,0.45401351392269135,0.7869545823335647,3.915185268624555e-05,0.533121393173933,21.948645829999805,5.659799953612438e-06,0.6111834913936759,0.5435915517790676,0.4413783790247305,0.6111834913936759,0.450188941871295,0.5694022220722322,0.5739253982723989,0.0020522977646555774
110,0.7443447080254555,0.02274371424689889,0.4557043281197548,0.779344427883625,4.999802812562848e-05,0.5339994123578071,24.22173162900026,4.589960109100444e-06,,,,,,,,0.0017906865853592536
111,0.7319661206007004,0.022771929828450083,0.44828845873475076,0.7934743139147759,4.7269877878761693e-05,0.5280677080154419,23.814979744000084,3.6305426058846565e-06,,,,,,,,0.002147257922242716
112,0.7328663754463196,0.023114376212470235,0.4489655908942223,0.8261061704158783,4.381682647476737e-05,0.5319855812191964,25.115346548999696,2.7822760121373187e-06,,,,,,,,0.002035903536020669
113,0.7326694929599762,0.023135742004960776,0.4488560065627098,0.7980256950855256,4.266155105597136e-05,0.5290276965498925,23.882691175000218,2.0458044895916513e-06,,,,,,,,0.0018349427873135937
114,0.7208621421456337,0.023237491440959275,0.4418123003840446,0.7732723489403724,3.875993256315269e-05,0.5195395556092263,25.278280751999773,1.4216873043745137e-06,,,,,,,,0.00199039399662297
115,0.7127718272805214,0.02599154757801443,0.43805973187088965,0.84269327044487,4.5458854765456634e-05,0.5227572739124298,23.215006577000167,9.103984023075772e-07,,,,,,,,0.0021296797157174295
116,0.7232454606890678,0.022802265654318036,0.4430682000517845,0.7997426235675812,3.915531033271691e-05,0.5234391364455223,22.169597404999877,5.123260489995229e-07,,,,,,,,0.0019735931760703805
117,0.7345684453845024,0.023263340895064176,0.45004642218351365,0.7885923904180526,4.061333618551543e-05,0.5293478134274483,21.37986460100001,2.2777253500257386e-07,,,,,,,,0.0022006002239686497
118,0.7362689951062202,0.023991782520897686,0.45135812819004056,0.7890169298648835,5.2146259720871056e-05,0.5307795006036758,21.40836588699949,5.6953946257287665e-08,,,,,,,,0.0025853642128458886
119,0.7578558561205864,0.02626677589956671,0.46522024244070054,0.8303842759132385,4.990692886167381e-05,0.5487450110912323,21.11803211300048,0.0,0.6180097627831581,0.5465757332014198,0.43957227354245365,0.6180097627831581,0.44827723247354484,0.5734402043475564,0.5787358049845662,0.0024192050042393023
