epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score,consistency
0,0.9777609235048295,0.6930905592441559,0.863892811536789,0.7229325515031815,0.04763434987515211,0.6006315356492996,1.5391993296146393,26.027013310998882,5.1e-05,,,,,,,,
1,0.9674308365583419,0.5091799280047417,0.7841305005550384,0.6899441170692444,0.04575043272227049,0.49312894225120546,1.3485413777828217,25.472315898998204,0.00010099999999999999,,,,,,,,
2,0.9622401028871537,0.4441002178192139,0.7549841797351837,0.680826495885849,0.037719474099576475,0.4663531604409218,1.2913059544563295,22.474758716001816,0.00015099999999999998,,,,,,,,
3,0.9619254755973816,0.3988133215904236,0.7366806429624557,0.6823303657770157,0.02639057593420148,0.45103432565927504,1.2572675359249115,22.575142326000787,0.00020099999999999998,,,,,,,,
4,0.9574911069869995,0.34971616089344026,0.7143811595439911,0.6789838141202926,0.018835854902863502,0.4328548526763916,1.2160761833190918,21.67552167699978,0.000251,,,,,,,,
5,0.950906600356102,0.2989605516195297,0.6901282072067261,0.6725348144769668,0.015687686102464796,0.4155086499452591,1.1736747312545777,23.76803903200198,0.0003,,,,,,,,
6,0.9406647926568985,0.2487216806411743,0.663887569308281,0.6933189755678177,0.016209504632279277,0.39641924917697907,1.1304491943120956,22.971493725999608,0.0002999430460537427,,,,,,,,
7,0.92718088388443,0.20319367066025734,0.637586025595665,0.6863942283391953,0.01910119704902172,0.37958629727363585,1.0867668050527572,24.855757024000923,0.0002997722274649974,,,,,,,,
8,0.9291417646408081,0.16242486715316773,0.6224550300836563,0.6910059249401093,0.029180085025727748,0.37822072342038154,1.071235355734825,25.07369321400256,0.00029948767395100045,,,,,,,,
9,0.9116379410028458,0.1350163234770298,0.6009893202781678,0.6785326844453812,0.02780776735395193,0.36861047700047495,1.0388434553146362,25.53869560500243,0.0002990896015976924,0.4241499409408263,0.40119264848037567,0.3404028452819648,0.4241499409408263,0.3717243130842242,0.40770369141607654,0.4088880436368049,
10,0.8905331635475159,0.11245897457003594,0.5793035125732422,0.6922620671987534,0.022919778246432543,0.352096486389637,1.0017721951007843,25.303466424000362,0.00029857831269562544,,,,,,,,
11,0.8836515724658967,0.09476499632000923,0.5680969667434692,0.7206957751512527,0.019590308023616672,0.35476763039827347,0.9959136861562728,24.803019631999632,0.00029795419551040833,,,,,,,,
12,0.8670423078536987,0.08016538757830859,0.5522915577888489,0.7029155498743057,0.016989761870354413,0.34477716669440267,0.9682097613811493,22.962164239997946,0.00029721772398786267,,,,,,,,
13,0.8446790915727616,0.06870535079389811,0.5342896172404289,0.707788377404213,0.015415505059063434,0.33450696259737017,0.9403461891412735,23.47545661699769,0.0002963694573941153,,,,,,,,
14,0.8507278311252594,0.058217621333897115,0.5337237706780433,0.7127526134252549,0.014627273846417665,0.34135369390249254,0.9470840930938721,22.604060514000594,0.0002954100398908995,,,,,,,,
15,0.8072627252340316,0.0531162428855896,0.5056041541695595,0.7205480459332466,0.012748474841937424,0.3223078787326813,0.9006042629480362,22.527388002999942,0.0002943402000463875,,,,,,,,
16,0.8154770445823669,0.04443438086658716,0.5070600000023842,0.7296673840284348,0.01151508927345276,0.3284353913366795,0.9090378838777542,22.437380616000155,0.0002931607502819261,,,,,,,,
17,0.7858381783962249,0.04177652440965176,0.48821353644132615,0.7333430624008179,0.00957194008398801,0.31626727104187013,0.8782937145233154,25.991005833999225,0.00029187258625509513,,,,,,,,
18,0.7996471440792083,0.046342560555785894,0.49832533329725265,0.7886127442121506,0.008691005250439048,0.33488146886229514,0.9170405834913253,26.602905900999758,0.0002904766861795582,,,,,,,,0.022689794680190972
19,0.8179803729057312,0.041931045800447465,0.5075606632232667,0.7735724419355392,0.007605078122578561,0.34473745778203013,0.9335685640573501,25.33520506199784,0.0002889741100822202,0.42005073664642384,0.35987041756945937,0.2920845295562347,0.42005073664642384,0.3674759865057196,0.2920845295562347,0.38920002021431555,0.01766473170602694
20,0.794263154566288,0.04346223039552569,0.4939428046345711,0.783586529493332,0.006534161344170571,0.3364667674899101,0.9114380824565887,26.1918994689986,0.00028736599899825856,,,,,,,,0.011715725550893695
21,0.7896591603755951,0.037235699472948906,0.4886897996068001,0.787017737030983,0.005950670051388443,0.3324383518099785,0.901694233417511,25.44341767899823,0.00028565357410463663,,,,,,,,0.00783387614414096
22,0.7972999536991119,0.035109035074710845,0.49242360532283785,0.7857784581184387,0.004993101314175874,0.3402440528571606,0.9129092884063721,23.12331007699686,0.0002838381357927591,,,,,,,,0.007070632786490023
23,0.7818848693370819,0.032452257350087166,0.4821118468046188,0.7618029880523681,0.004464067886583507,0.3333658172190189,0.8931931984424591,23.041067532998568,0.00028192106268097334,,,,,,,,0.0065601573511958125
24,0.7667719879746437,0.033013237975537776,0.47326850801706316,0.7972436666488647,0.00399432516656816,0.3258709919452667,0.8802604272961616,23.132098834998033,0.0002799038105676658,,,,,,,,0.005984222833067179
25,0.7683078122138977,0.03171996799297631,0.4736726945638657,0.7770635908842087,0.0032995823142118754,0.33038322620093824,0.8830908849835396,22.072123685000406,0.000277787911325749,,,,,,,,0.005818140497431159
26,0.8019643485546112,0.02835924302227795,0.4925223278999329,0.7986579149961471,0.0029454055801033975,0.34703973814845085,0.920641114115715,23.11434411799928,0.00027557497173937923,,,,,,,,0.005329917082563042
