group_id,qmmf,hemis,no_quality,unet25d
sg_208587454a785b38,0.5126510297665373,0.336773412453786,0.4791335734214864,0.4663791192806873
sg_310e9599bf94bf9b,0.4460516209539152,0.1953482559885292,0.4239402107727999,0.3446522362006614
sg_332e12d666debe62,0.5349436257993875,0.2739481810830104,0.4739439780604848,0.5261142129018661
sg_4151cfd07ac3e1b0,0.3320281592222029,0.3123146239762321,0.3313259311093002,0.3223378057377498
sg_444c950e61a18f08,0.0459410626922237,0.0,0.0427558415540487,0.009396661002778
sg_455084cc52da07da,0.2283429676506733,0.0270329499761724,0.3065779497385233,0.0706267843874123
sg_4c38c49cc72ad103,0.2402500670713709,0.0352596789161661,0.2081351259483768,0.1572103190580839
sg_56143f5cb2b81628,0.4117847710863935,0.4191135220815916,0.4075333296977721,0.4031680737170162
sg_5c0779fb48082fce,0.0481104426769753,0.0020592495810492,0.036195478355114,0.0305993882628299
sg_8564c7b4b8bd716c,0.3672201990361656,0.2843758079880149,0.3698500867620686,0.3449237245429822
sg_a79c24b2ab681a89,0.3345204912977119,0.0853824897980373,0.3679840292369186,0.1956181129580418
sg_b22b67d112cc5d1a,0.2790651445640499,0.314671816331744,0.3283134120211815,0.2987794937207074
sg_b8270589d730933f,0.4503214687971675,0.1441672249427409,0.4349128013258414,0.4029348331481684
sg_d72cc5be6db7b3ed,0.3161497308332474,0.2894723585756624,0.3127176840834115,0.2743163969672154
sg_edd8bce225d29352,0.4463857402682755,0.3732579668857875,0.4403344001208462,0.3904917997738024
