group_id,qmmf,hemis,no_quality,unet25d
sg_208587454a785b38,0.5803187775877081,0.492936075503588,0.5940327071401742,0.5730752155270428
sg_310e9599bf94bf9b,0.7469338554491286,0.5977683092847961,0.7455672742534384,0.6947605069814907
sg_332e12d666debe62,0.8145589429385823,0.6866112085595498,0.809898502241477,0.7947331040577158
sg_4151cfd07ac3e1b0,0.6584107410328763,0.5972350252606591,0.6652150497410009,0.6313304840377392
sg_444c950e61a18f08,0.4529170784083894,0.3212118654995574,0.4656612336187481,0.3346106819755305
sg_455084cc52da07da,0.662242958463097,0.465401648730826,0.6594679715376126,0.598426095183703
sg_4c38c49cc72ad103,0.7058121915133324,0.5938762687372294,0.7209225197254896,0.6922575121334819
sg_56143f5cb2b81628,0.4890113135812505,0.4636815449616793,0.4784386604404406,0.4772834253363485
sg_5c0779fb48082fce,0.5005372584169795,0.321661049881074,0.5050202410497933,0.4864101780085582
sg_8564c7b4b8bd716c,0.6905401175870913,0.5827684349772831,0.6913755671167221,0.645663920928967
sg_a79c24b2ab681a89,0.5400338607140681,0.4169694019795403,0.5370897719409083,0.4670121765432716
sg_b22b67d112cc5d1a,0.5513010778390264,0.4825436569069513,0.5376494811879085,0.5397737926120915
sg_b8270589d730933f,0.7813455161642988,0.725815645147186,0.7847288444516811,0.7741525286554733
sg_d72cc5be6db7b3ed,0.6640968868002444,0.5438996167065907,0.6774930838400703,0.6078947574857018
sg_edd8bce225d29352,0.7595687741266249,0.643134351099209,0.7582165281866149,0.7141741241249953
