group_id,qmmf,hemis,no_quality,unet25d
sg_208587454a785b38,0.5927218432490977,0.481987228031963,0.58938943747498,0.5840731144473745
sg_310e9599bf94bf9b,0.7246945039282531,0.6184723985776494,0.7259292520763722,0.6991686974594733
sg_332e12d666debe62,0.793252364031321,0.6335788757453689,0.7871784072531892,0.7842826277343455
sg_4151cfd07ac3e1b0,0.6650196938611966,0.6291097629572175,0.6544249233180665,0.6629731805986815
sg_444c950e61a18f08,0.4542951836320689,0.2972953978877038,0.4298991253493916,0.3896911136985385
sg_455084cc52da07da,0.6058417077401995,0.5047384308267104,0.6219002747022595,0.5780920429431046
sg_4c38c49cc72ad103,0.6939508967537996,0.5835080776446492,0.6922644267718633,0.6908263454012571
sg_56143f5cb2b81628,0.4967481607200233,0.4560578349985118,0.4861197789589752,0.4965633171178298
sg_5c0779fb48082fce,0.5311816284536427,0.3208165080278775,0.4643360760826668,0.4475003267558355
sg_8564c7b4b8bd716c,0.6397667000515888,0.5651258967832119,0.6435010960630777,0.6355120654393537
sg_a79c24b2ab681a89,0.5224681937764476,0.4600366649777548,0.518778431692253,0.4676651506411232
sg_b22b67d112cc5d1a,0.5485882778012054,0.4812401212852297,0.5782392390081008,0.5318837557523903
sg_b8270589d730933f,0.7641742096065779,0.7224001402070371,0.7620776035623676,0.7576099731258522
sg_d72cc5be6db7b3ed,0.6380397494459212,0.5656603058391503,0.6284883701734205,0.6285580726788011
sg_edd8bce225d29352,0.7361592798704758,0.650146301913825,0.7261406310970238,0.7072656604416504
