epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,consistency,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score
0,0.9718627706170082,0.5743120923638344,0.812842532992363,0.7082433864474297,0.03954071812331676,0.543546749651432,1.4291906595230102,44.527970210000035,0.0002954100398908995,,,,,,,,
1,0.9633118346333504,0.4017365761101246,0.7386817708611488,0.6895567044615746,0.02594202570617199,0.47351880595088003,1.2824533432722092,41.165717142999995,0.00026837107640945905,,,,,,,,
2,0.9576297208666802,0.3695476420223713,0.7223969146609306,0.6967392697930336,0.024940259288996458,0.4540861904621124,1.2667668342590332,38.85477949899996,0.00022139210895556104,0.09681399697437883,,,,,,,
3,0.9581279814243316,0.35022462755441663,0.7149666637182236,0.7019817769527436,0.027202533883973957,0.4453443981707096,1.239556086063385,38.89426102599998,0.00016238690182084986,0.038433590531349184,0.1269818765768515,0.11027453983221165,0.07339440888146187,0.1269818765768515,0.13044733403832162,0.07339440888146187,0.11661092878392057
4,0.9664871007204056,0.3371519535779953,0.7147530749440193,0.7097675934433937,0.02719715335406363,0.45100740268826484,1.2439061254262924,37.8646303349999,0.00010129507961929748,0.0290450960281305,,,,,,,
5,0.9555245593190194,0.3306491024792194,0.7055744081735611,0.7135343849658966,0.02663407502695918,0.4410961627960205,1.2242067873477935,38.93434326600004,4.840776425613886e-05,0.02425536320079118,,,,,,,
6,0.9614112004637718,0.3271728172898293,0.7077158778905869,0.71869475543499,0.02560275555588305,0.44670756459236144,1.2314595341682435,38.06504545600001,1.2634001001741373e-05,0.019432413624599576,,,,,,,
7,0.9515839219093323,0.3208303712308407,0.6992825359106064,0.6952187642455101,0.025349107384681702,0.4286701254546642,1.202315127849579,39.30671368399999,0.0,0.01786568306852132,0.13671012504171592,0.12021235115124441,0.08750913512757472,0.13671012504171592,0.1364177932844426,0.08750913512757472,0.12684069388316035
