model,case_id,subset,group_id,n_modalities,macro_dice
qmmf,BRATS_172,flair,sg_cb857fb98a0abf51,1,0.6931191456604622
qmmf,BRATS_172,t1,sg_cb857fb98a0abf51,1,0.614239773614952
qmmf,BRATS_172,t1+flair,sg_cb857fb98a0abf51,2,0.7408887408202256
qmmf,BRATS_172,t1+t1ce,sg_cb857fb98a0abf51,2,0.8573335451387116
qmmf,BRATS_172,t1+t1ce+flair,sg_cb857fb98a0abf51,3,0.9333122012964078
qmmf,BRATS_172,t1+t1ce+t2,sg_cb857fb98a0abf51,3,0.9206837370661164
qmmf,BRATS_172,t1+t1ce+t2+flair,sg_cb857fb98a0abf51,4,0.9379686572511484
qmmf,BRATS_172,t1+t2,sg_cb857fb98a0abf51,2,0.6829852099707511
qmmf,BRATS_172,t1+t2+flair,sg_cb857fb98a0abf51,3,0.7389108112947861
qmmf,BRATS_172,t1ce,sg_cb857fb98a0abf51,1,0.8514237282456764
qmmf,BRATS_172,t1ce+flair,sg_cb857fb98a0abf51,2,0.9331041009438596
qmmf,BRATS_172,t1ce+t2,sg_cb857fb98a0abf51,2,0.9199212090585586
qmmf,BRATS_172,t1ce+t2+flair,sg_cb857fb98a0abf51,3,0.9390373836044442
qmmf,BRATS_172,t2,sg_cb857fb98a0abf51,1,0.6995614623442831
qmmf,BRATS_172,t2+flair,sg_cb857fb98a0abf51,2,0.7254459528851155
qmmf,BRATS_219,flair,sg_4634c4d061d30852,1,0.6530011928177766
qmmf,BRATS_219,t1,sg_4634c4d061d30852,1,0.4892215621300529
qmmf,BRATS_219,t1+flair,sg_4634c4d061d30852,2,0.5630271947053884
qmmf,BRATS_219,t1+t1ce,sg_4634c4d061d30852,2,0.8221438399888145
qmmf,BRATS_219,t1+t1ce+flair,sg_4634c4d061d30852,3,0.8883669125695063
qmmf,BRATS_219,t1+t1ce+t2,sg_4634c4d061d30852,3,0.87047584899587
qmmf,BRATS_219,t1+t1ce+t2+flair,sg_4634c4d061d30852,4,0.8949710788033967
qmmf,BRATS_219,t1+t2,sg_4634c4d061d30852,2,0.545516686324946
qmmf,BRATS_219,t1+t2+flair,sg_4634c4d061d30852,3,0.575164647028746
qmmf,BRATS_219,t1ce,sg_4634c4d061d30852,1,0.8031849454580718
qmmf,BRATS_219,t1ce+flair,sg_4634c4d061d30852,2,0.8950664240494347
qmmf,BRATS_219,t1ce+t2,sg_4634c4d061d30852,2,0.8577358093970359
qmmf,BRATS_219,t1ce+t2+flair,sg_4634c4d061d30852,3,0.9009585391386619
qmmf,BRATS_219,t2,sg_4634c4d061d30852,1,0.5743075329908576
qmmf,BRATS_219,t2+flair,sg_4634c4d061d30852,2,0.6720771755717739
qmmf,BRATS_230,flair,sg_1669c905c2882ce2,1,0.25884659518363434
qmmf,BRATS_230,t1,sg_1669c905c2882ce2,1,0.36877495162889856
qmmf,BRATS_230,t1+flair,sg_1669c905c2882ce2,2,0.4610131906313564
qmmf,BRATS_230,t1+t1ce,sg_1669c905c2882ce2,2,0.3837664874214756
qmmf,BRATS_230,t1+t1ce+flair,sg_1669c905c2882ce2,3,0.5543557253556305
qmmf,BRATS_230,t1+t1ce+t2,sg_1669c905c2882ce2,3,0.6594012294569889
qmmf,BRATS_230,t1+t1ce+t2+flair,sg_1669c905c2882ce2,4,0.6536379378013101
qmmf,BRATS_230,t1+t2,sg_1669c905c2882ce2,2,0.47498614771474745
qmmf,BRATS_230,t1+t2+flair,sg_1669c905c2882ce2,3,0.4923254405681689
qmmf,BRATS_230,t1ce,sg_1669c905c2882ce2,1,0.24238044210151408
qmmf,BRATS_230,t1ce+flair,sg_1669c905c2882ce2,2,0.31285451077219123
qmmf,BRATS_230,t1ce+t2,sg_1669c905c2882ce2,2,0.5256225611879756
qmmf,BRATS_230,t1ce+t2+flair,sg_1669c905c2882ce2,3,0.6308857635123135
qmmf,BRATS_230,t2,sg_1669c905c2882ce2,1,0.40362453244835095
qmmf,BRATS_230,t2+flair,sg_1669c905c2882ce2,2,0.4769247616699244
qmmf,BRATS_258,flair,sg_9568e8757c7f7a03,1,0.5819697933094284
qmmf,BRATS_258,t1,sg_9568e8757c7f7a03,1,0.028143058005487224
qmmf,BRATS_258,t1+flair,sg_9568e8757c7f7a03,2,0.5543701531515834
qmmf,BRATS_258,t1+t1ce,sg_9568e8757c7f7a03,2,0.742058458127188
qmmf,BRATS_258,t1+t1ce+flair,sg_9568e8757c7f7a03,3,0.8859700932432407
qmmf,BRATS_258,t1+t1ce+t2,sg_9568e8757c7f7a03,3,0.8527334078661931
qmmf,BRATS_258,t1+t1ce+t2+flair,sg_9568e8757c7f7a03,4,0.8821247046349062
qmmf,BRATS_258,t1+t2,sg_9568e8757c7f7a03,2,0.4568261365776565
qmmf,BRATS_258,t1+t2+flair,sg_9568e8757c7f7a03,3,0.5594176753918233
qmmf,BRATS_258,t1ce,sg_9568e8757c7f7a03,1,0.7544788459203517
qmmf,BRATS_258,t1ce+flair,sg_9568e8757c7f7a03,2,0.9037327746145752
qmmf,BRATS_258,t1ce+t2,sg_9568e8757c7f7a03,2,0.8681044870539273
qmmf,BRATS_258,t1ce+t2+flair,sg_9568e8757c7f7a03,3,0.9008697240643985
qmmf,BRATS_258,t2,sg_9568e8757c7f7a03,1,0.4192979852116581
qmmf,BRATS_258,t2+flair,sg_9568e8757c7f7a03,2,0.6179982531021956
qmmf,BRATS_324,flair,sg_dbb5dd7d7605593e,1,0.3116838621240539
qmmf,BRATS_324,t1,sg_dbb5dd7d7605593e,1,0.22771884054355596
qmmf,BRATS_324,t1+flair,sg_dbb5dd7d7605593e,2,0.3505909085607204
qmmf,BRATS_324,t1+t1ce,sg_dbb5dd7d7605593e,2,0.6246056400056446
qmmf,BRATS_324,t1+t1ce+flair,sg_dbb5dd7d7605593e,3,0.7956896574705764
qmmf,BRATS_324,t1+t1ce+t2,sg_dbb5dd7d7605593e,3,0.7508867317572728
qmmf,BRATS_324,t1+t1ce+t2+flair,sg_dbb5dd7d7605593e,4,0.8088324856141371
qmmf,BRATS_324,t1+t2,sg_dbb5dd7d7605593e,2,0.29733076034673517
qmmf,BRATS_324,t1+t2+flair,sg_dbb5dd7d7605593e,3,0.41298020625050663
qmmf,BRATS_324,t1ce,sg_dbb5dd7d7605593e,1,0.642320901591463
qmmf,BRATS_324,t1ce+flair,sg_dbb5dd7d7605593e,2,0.7813600114276381
qmmf,BRATS_324,t1ce+t2,sg_dbb5dd7d7605593e,2,0.7629415728750232
qmmf,BRATS_324,t1ce+t2+flair,sg_dbb5dd7d7605593e,3,0.8135597759493193
qmmf,BRATS_324,t2,sg_dbb5dd7d7605593e,1,0.3000327629849983
qmmf,BRATS_324,t2+flair,sg_dbb5dd7d7605593e,2,0.3825652311639289
qmmf,BRATS_335,flair,sg_1dd2f970abd2e8ef,1,0.5849783277942541
qmmf,BRATS_335,t1,sg_1dd2f970abd2e8ef,1,0.41488831146984434
qmmf,BRATS_335,t1+flair,sg_1dd2f970abd2e8ef,2,0.6092197861337347
qmmf,BRATS_335,t1+t1ce,sg_1dd2f970abd2e8ef,2,0.742717498292242
qmmf,BRATS_335,t1+t1ce+flair,sg_1dd2f970abd2e8ef,3,0.8213073293579815
qmmf,BRATS_335,t1+t1ce+t2,sg_1dd2f970abd2e8ef,3,0.8094604919687813
qmmf,BRATS_335,t1+t1ce+t2+flair,sg_1dd2f970abd2e8ef,4,0.8210510457938676
qmmf,BRATS_335,t1+t2,sg_1dd2f970abd2e8ef,2,0.5353167562946954
qmmf,BRATS_335,t1+t2+flair,sg_1dd2f970abd2e8ef,3,0.6310859251866773
qmmf,BRATS_335,t1ce,sg_1dd2f970abd2e8ef,1,0.706810497170308
qmmf,BRATS_335,t1ce+flair,sg_1dd2f970abd2e8ef,2,0.8157931926324026
qmmf,BRATS_335,t1ce+t2,sg_1dd2f970abd2e8ef,2,0.815331362457115
qmmf,BRATS_335,t1ce+t2+flair,sg_1dd2f970abd2e8ef,3,0.820301272210113
qmmf,BRATS_335,t2,sg_1dd2f970abd2e8ef,1,0.5351261254964371
qmmf,BRATS_335,t2+flair,sg_1dd2f970abd2e8ef,2,0.63362417203667
qmmf,BRATS_338,flair,sg_602726c0ba192496,1,0.2474150974403394
qmmf,BRATS_338,t1,sg_602726c0ba192496,1,0.11128159549351524
qmmf,BRATS_338,t1+flair,sg_602726c0ba192496,2,0.3931459571503209
qmmf,BRATS_338,t1+t1ce,sg_602726c0ba192496,2,0.23013351733431833
qmmf,BRATS_338,t1+t1ce+flair,sg_602726c0ba192496,3,0.7265872625244209
qmmf,BRATS_338,t1+t1ce+t2,sg_602726c0ba192496,3,0.627825025297702
qmmf,BRATS_338,t1+t1ce+t2+flair,sg_602726c0ba192496,4,0.7187984558575681
qmmf,BRATS_338,t1+t2,sg_602726c0ba192496,2,0.3249420172281349
qmmf,BRATS_338,t1+t2+flair,sg_602726c0ba192496,3,0.42358728588035954
qmmf,BRATS_338,t1ce,sg_602726c0ba192496,1,0.10242686423167967
qmmf,BRATS_338,t1ce+flair,sg_602726c0ba192496,2,0.6977893466077854
qmmf,BRATS_338,t1ce+t2,sg_602726c0ba192496,2,0.6230658134809799
qmmf,BRATS_338,t1ce+t2+flair,sg_602726c0ba192496,3,0.7032354325718541
qmmf,BRATS_338,t2,sg_602726c0ba192496,1,0.2545753333439573
qmmf,BRATS_338,t2+flair,sg_602726c0ba192496,2,0.35343832085801835
qmmf,BRATS_367,flair,sg_a46b5f5bbd1aae60,1,0.6324535800748933
qmmf,BRATS_367,t1,sg_a46b5f5bbd1aae60,1,0.33446025225122716
qmmf,BRATS_367,t1+flair,sg_a46b5f5bbd1aae60,2,0.6525521583996886
qmmf,BRATS_367,t1+t1ce,sg_a46b5f5bbd1aae60,2,0.7908168895809591
qmmf,BRATS_367,t1+t1ce+flair,sg_a46b5f5bbd1aae60,3,0.8508785912943474
qmmf,BRATS_367,t1+t1ce+t2,sg_a46b5f5bbd1aae60,3,0.8593355439448622
qmmf,BRATS_367,t1+t1ce+t2+flair,sg_a46b5f5bbd1aae60,4,0.8456560994407639
qmmf,BRATS_367,t1+t2,sg_a46b5f5bbd1aae60,2,0.5666847254367634
qmmf,BRATS_367,t1+t2+flair,sg_a46b5f5bbd1aae60,3,0.6558129538649637
qmmf,BRATS_367,t1ce,sg_a46b5f5bbd1aae60,1,0.8023090624117986
qmmf,BRATS_367,t1ce+flair,sg_a46b5f5bbd1aae60,2,0.8682529557240951
qmmf,BRATS_367,t1ce+t2,sg_a46b5f5bbd1aae60,2,0.8621703144253842
qmmf,BRATS_367,t1ce+t2+flair,sg_a46b5f5bbd1aae60,3,0.865307365661082
qmmf,BRATS_367,t2,sg_a46b5f5bbd1aae60,1,0.39220293104936116
qmmf,BRATS_367,t2+flair,sg_a46b5f5bbd1aae60,2,0.6365198661528014
qmmf,BRATS_369,flair,sg_46b6c66765483f24,1,0.6837645344451374
qmmf,BRATS_369,t1,sg_46b6c66765483f24,1,0.5717690089547971
qmmf,BRATS_369,t1+flair,sg_46b6c66765483f24,2,0.6249841637463311
qmmf,BRATS_369,t1+t1ce,sg_46b6c66765483f24,2,0.7408864719046871
qmmf,BRATS_369,t1+t1ce+flair,sg_46b6c66765483f24,3,0.7868460951247651
qmmf,BRATS_369,t1+t1ce+t2,sg_46b6c66765483f24,3,0.7924458644236886
qmmf,BRATS_369,t1+t1ce+t2+flair,sg_46b6c66765483f24,4,0.7853020273393844
qmmf,BRATS_369,t1+t2,sg_46b6c66765483f24,2,0.6353879196301823
qmmf,BRATS_369,t1+t2+flair,sg_46b6c66765483f24,3,0.6586236468485765
qmmf,BRATS_369,t1ce,sg_46b6c66765483f24,1,0.6776785434150421
qmmf,BRATS_369,t1ce+flair,sg_46b6c66765483f24,2,0.7933444584481332
qmmf,BRATS_369,t1ce+t2,sg_46b6c66765483f24,2,0.8080911086900783
qmmf,BRATS_369,t1ce+t2+flair,sg_46b6c66765483f24,3,0.7936290161343993
qmmf,BRATS_369,t2,sg_46b6c66765483f24,1,0.6621722835475753
qmmf,BRATS_369,t2+flair,sg_46b6c66765483f24,2,0.6760807577294682
qmmf,BRATS_404,flair,sg_294e1273de6f57c3,1,0.5151916084905368
qmmf,BRATS_404,t1,sg_294e1273de6f57c3,1,0.05176311550006469
qmmf,BRATS_404,t1+flair,sg_294e1273de6f57c3,2,0.4688719529671243
qmmf,BRATS_404,t1+t1ce,sg_294e1273de6f57c3,2,0.5566681622346472
qmmf,BRATS_404,t1+t1ce+flair,sg_294e1273de6f57c3,3,0.7915136137534052
qmmf,BRATS_404,t1+t1ce+t2,sg_294e1273de6f57c3,3,0.801737658873058
qmmf,BRATS_404,t1+t1ce+t2+flair,sg_294e1273de6f57c3,4,0.7971352645675217
qmmf,BRATS_404,t1+t2,sg_294e1273de6f57c3,2,0.6256316038125532
qmmf,BRATS_404,t1+t2+flair,sg_294e1273de6f57c3,3,0.587889505615233
qmmf,BRATS_404,t1ce,sg_294e1273de6f57c3,1,0.5946385286437136
qmmf,BRATS_404,t1ce+flair,sg_294e1273de6f57c3,2,0.8070895981028366
qmmf,BRATS_404,t1ce+t2,sg_294e1273de6f57c3,2,0.7896594270875479
qmmf,BRATS_404,t1ce+t2+flair,sg_294e1273de6f57c3,3,0.7996580939301657
qmmf,BRATS_404,t2,sg_294e1273de6f57c3,1,0.57106112013509
qmmf,BRATS_404,t2+flair,sg_294e1273de6f57c3,2,0.5650676304674678
qmmf,BRATS_413,flair,sg_3b44f65ab67602cc,1,0.333946037877286
qmmf,BRATS_413,t1,sg_3b44f65ab67602cc,1,0.3877565544683703
qmmf,BRATS_413,t1+flair,sg_3b44f65ab67602cc,2,0.48523191295965007
qmmf,BRATS_413,t1+t1ce,sg_3b44f65ab67602cc,2,0.6166951203667065
qmmf,BRATS_413,t1+t1ce+flair,sg_3b44f65ab67602cc,3,0.7882885845263322
qmmf,BRATS_413,t1+t1ce+t2,sg_3b44f65ab67602cc,3,0.8394596640486691
qmmf,BRATS_413,t1+t1ce+t2+flair,sg_3b44f65ab67602cc,4,0.8443737192883246
qmmf,BRATS_413,t1+t2,sg_3b44f65ab67602cc,2,0.5514152110544872
qmmf,BRATS_413,t1+t2+flair,sg_3b44f65ab67602cc,3,0.5082376129344919
qmmf,BRATS_413,t1ce,sg_3b44f65ab67602cc,1,0.4504860911140041
qmmf,BRATS_413,t1ce+flair,sg_3b44f65ab67602cc,2,0.6435876892741782
qmmf,BRATS_413,t1ce+t2,sg_3b44f65ab67602cc,2,0.777171756143157
qmmf,BRATS_413,t1ce+t2+flair,sg_3b44f65ab67602cc,3,0.771289620509403
qmmf,BRATS_413,t2,sg_3b44f65ab67602cc,1,0.2904208459663385
qmmf,BRATS_413,t2+flair,sg_3b44f65ab67602cc,2,0.4334630909279554
qmmf,BRATS_430,flair,sg_a4981b8b123d95c4,1,0.23813836937978436
qmmf,BRATS_430,t1,sg_a4981b8b123d95c4,1,0.2989366418302762
qmmf,BRATS_430,t1+flair,sg_a4981b8b123d95c4,2,0.3444184696477319
qmmf,BRATS_430,t1+t1ce,sg_a4981b8b123d95c4,2,0.7067575147227113
qmmf,BRATS_430,t1+t1ce+flair,sg_a4981b8b123d95c4,3,0.784159553658715
qmmf,BRATS_430,t1+t1ce+t2,sg_a4981b8b123d95c4,3,0.76689913870596
qmmf,BRATS_430,t1+t1ce+t2+flair,sg_a4981b8b123d95c4,4,0.8016431326823237
qmmf,BRATS_430,t1+t2,sg_a4981b8b123d95c4,2,0.4771786685993716
qmmf,BRATS_430,t1+t2+flair,sg_a4981b8b123d95c4,3,0.4632435131108686
qmmf,BRATS_430,t1ce,sg_a4981b8b123d95c4,1,0.6821734830739149
qmmf,BRATS_430,t1ce+flair,sg_a4981b8b123d95c4,2,0.7823596432002803
qmmf,BRATS_430,t1ce+t2,sg_a4981b8b123d95c4,2,0.7636491485058321
qmmf,BRATS_430,t1ce+t2+flair,sg_a4981b8b123d95c4,3,0.7998396997744859
qmmf,BRATS_430,t2,sg_a4981b8b123d95c4,1,0.39925894689315916
qmmf,BRATS_430,t2+flair,sg_a4981b8b123d95c4,2,0.42636713461231857
qmmf,BRATS_441,flair,sg_baba356c1735c37c,1,0.44385191378413147
qmmf,BRATS_441,t1,sg_baba356c1735c37c,1,0.4114920361184511
qmmf,BRATS_441,t1+flair,sg_baba356c1735c37c,2,0.5009899697790748
qmmf,BRATS_441,t1+t1ce,sg_baba356c1735c37c,2,0.7810257197106351
qmmf,BRATS_441,t1+t1ce+flair,sg_baba356c1735c37c,3,0.83171988591005
qmmf,BRATS_441,t1+t1ce+t2,sg_baba356c1735c37c,3,0.8231287816068998
qmmf,BRATS_441,t1+t1ce+t2+flair,sg_baba356c1735c37c,4,0.8382461355558437
qmmf,BRATS_441,t1+t2,sg_baba356c1735c37c,2,0.54729115157299
qmmf,BRATS_441,t1+t2+flair,sg_baba356c1735c37c,3,0.5560135081900425
qmmf,BRATS_441,t1ce,sg_baba356c1735c37c,1,0.7208565530420025
qmmf,BRATS_441,t1ce+flair,sg_baba356c1735c37c,2,0.8183672780248097
qmmf,BRATS_441,t1ce+t2,sg_baba356c1735c37c,2,0.8198171989478897
qmmf,BRATS_441,t1ce+t2+flair,sg_baba356c1735c37c,3,0.8324889724895238
qmmf,BRATS_441,t2,sg_baba356c1735c37c,1,0.48663512376667856
qmmf,BRATS_441,t2+flair,sg_baba356c1735c37c,2,0.5065044346445212
qmmf,BRATS_484,flair,sg_482440ccbb01f4b6,1,0.6499935530814885
qmmf,BRATS_484,t1,sg_482440ccbb01f4b6,1,0.6087629871039696
qmmf,BRATS_484,t1+flair,sg_482440ccbb01f4b6,2,0.7447330733990313
qmmf,BRATS_484,t1+t1ce,sg_482440ccbb01f4b6,2,0.8234367459890682
qmmf,BRATS_484,t1+t1ce+flair,sg_482440ccbb01f4b6,3,0.895025873909526
qmmf,BRATS_484,t1+t1ce+t2,sg_482440ccbb01f4b6,3,0.8765914887797116
qmmf,BRATS_484,t1+t1ce+t2+flair,sg_482440ccbb01f4b6,4,0.8973947282746136
qmmf,BRATS_484,t1+t2,sg_482440ccbb01f4b6,2,0.6680965894042505
qmmf,BRATS_484,t1+t2+flair,sg_482440ccbb01f4b6,3,0.7239030565227836
qmmf,BRATS_484,t1ce,sg_482440ccbb01f4b6,1,0.7903543311740157
qmmf,BRATS_484,t1ce+flair,sg_482440ccbb01f4b6,2,0.8829936304388845
qmmf,BRATS_484,t1ce+t2,sg_482440ccbb01f4b6,2,0.8588827776895039
qmmf,BRATS_484,t1ce+t2+flair,sg_482440ccbb01f4b6,3,0.8863716758049612
qmmf,BRATS_484,t2,sg_482440ccbb01f4b6,1,0.6706921643441861
qmmf,BRATS_484,t2+flair,sg_482440ccbb01f4b6,2,0.6758092775331225
hemis,BRATS_021,flair,sg_8a56096263e207fc,1,0.17992443394184546
hemis,BRATS_021,t1,sg_8a56096263e207fc,1,0.1077008707039675
hemis,BRATS_021,t1+flair,sg_8a56096263e207fc,2,0.07249612403316683
hemis,BRATS_021,t1+t1ce,sg_8a56096263e207fc,2,0.38009338099770834
hemis,BRATS_021,t1+t1ce+flair,sg_8a56096263e207fc,3,0.4133040905355396
hemis,BRATS_021,t1+t1ce+t2,sg_8a56096263e207fc,3,0.630917605371465
hemis,BRATS_021,t1+t1ce+t2+flair,sg_8a56096263e207fc,4,0.6445101572179356
hemis,BRATS_021,t1+t2,sg_8a56096263e207fc,2,0.4338565208970478
hemis,BRATS_021,t1+t2+flair,sg_8a56096263e207fc,3,0.4328182605559343
hemis,BRATS_021,t1ce,sg_8a56096263e207fc,1,0.270207739044153
hemis,BRATS_021,t1ce+flair,sg_8a56096263e207fc,2,0.47791474887304375
hemis,BRATS_021,t1ce+t2,sg_8a56096263e207fc,2,0.6574309705140879
hemis,BRATS_021,t1ce+t2+flair,sg_8a56096263e207fc,3,0.706947916013831
hemis,BRATS_021,t2,sg_8a56096263e207fc,1,0.46673127595425123
hemis,BRATS_021,t2+flair,sg_8a56096263e207fc,2,0.5340704689964676
hemis,BRATS_111,flair,sg_74969a1c98337c11,1,0.5507395671968007
hemis,BRATS_111,t1,sg_74969a1c98337c11,1,0.22729442374696063
hemis,BRATS_111,t1+flair,sg_74969a1c98337c11,2,0.5675712102449483
hemis,BRATS_111,t1+t1ce,sg_74969a1c98337c11,2,0.535492755943925
hemis,BRATS_111,t1+t1ce+flair,sg_74969a1c98337c11,3,0.7842525507384671
hemis,BRATS_111,t1+t1ce+t2,sg_74969a1c98337c11,3,0.7546237637572757
hemis,BRATS_111,t1+t1ce+t2+flair,sg_74969a1c98337c11,4,0.7802873755338183
hemis,BRATS_111,t1+t2,sg_74969a1c98337c11,2,0.5212642622921871
hemis,BRATS_111,t1+t2+flair,sg_74969a1c98337c11,3,0.5955838861455717
hemis,BRATS_111,t1ce,sg_74969a1c98337c11,1,0.41502023544750033
hemis,BRATS_111,t1ce+flair,sg_74969a1c98337c11,2,0.7624199813710081
hemis,BRATS_111,t1ce+t2,sg_74969a1c98337c11,2,0.6627381278802007
hemis,BRATS_111,t1ce+t2+flair,sg_74969a1c98337c11,3,0.7287727780589789
hemis,BRATS_111,t2,sg_74969a1c98337c11,1,0.4155742625184346
hemis,BRATS_111,t2+flair,sg_74969a1c98337c11,2,0.519702547895294
hemis,BRATS_172,flair,sg_cb857fb98a0abf51,1,0.558355916107135
hemis,BRATS_172,t1,sg_cb857fb98a0abf51,1,0.43979526741031266
hemis,BRATS_172,t1+flair,sg_cb857fb98a0abf51,2,0.4971223077015632
hemis,BRATS_172,t1+t1ce,sg_cb857fb98a0abf51,2,0.7166463983896341
hemis,BRATS_172,t1+t1ce+flair,sg_cb857fb98a0abf51,3,0.8358400039349938
hemis,BRATS_172,t1+t1ce+t2,sg_cb857fb98a0abf51,3,0.8874043807988737
hemis,BRATS_172,t1+t1ce+t2+flair,sg_cb857fb98a0abf51,4,0.864607896228514
hemis,BRATS_172,t1+t2,sg_cb857fb98a0abf51,2,0.6161152999708738
hemis,BRATS_172,t1+t2+flair,sg_cb857fb98a0abf51,3,0.6093625521929946
hemis,BRATS_172,t1ce,sg_cb857fb98a0abf51,1,0.7351018785737032
hemis,BRATS_172,t1ce+flair,sg_cb857fb98a0abf51,2,0.8226121236463088
hemis,BRATS_172,t1ce+t2,sg_cb857fb98a0abf51,2,0.8852054179947765
hemis,BRATS_172,t1ce+t2+flair,sg_cb857fb98a0abf51,3,0.8499331129970965
hemis,BRATS_172,t2,sg_cb857fb98a0abf51,1,0.6247823459869005
hemis,BRATS_172,t2+flair,sg_cb857fb98a0abf51,2,0.5992138430208297
hemis,BRATS_219,flair,sg_4634c4d061d30852,1,0.6429893327863984
hemis,BRATS_219,t1,sg_4634c4d061d30852,1,0.46499798730821995
hemis,BRATS_219,t1+flair,sg_4634c4d061d30852,2,0.5593792637329676
hemis,BRATS_219,t1+t1ce,sg_4634c4d061d30852,2,0.7224765440748454
hemis,BRATS_219,t1+t1ce+flair,sg_4634c4d061d30852,3,0.8067403135931491
hemis,BRATS_219,t1+t1ce+t2,sg_4634c4d061d30852,3,0.7821792492849627
hemis,BRATS_219,t1+t1ce+t2+flair,sg_4634c4d061d30852,4,0.8189847305223759
hemis,BRATS_219,t1+t2,sg_4634c4d061d30852,2,0.49810427278240904
hemis,BRATS_219,t1+t2+flair,sg_4634c4d061d30852,3,0.6165327082199363
hemis,BRATS_219,t1ce,sg_4634c4d061d30852,1,0.700765656833867
hemis,BRATS_219,t1ce+flair,sg_4634c4d061d30852,2,0.7978115639779647
hemis,BRATS_219,t1ce+t2,sg_4634c4d061d30852,2,0.8017201678878975
hemis,BRATS_219,t1ce+t2+flair,sg_4634c4d061d30852,3,0.8292419228338744
hemis,BRATS_219,t2,sg_4634c4d061d30852,1,0.5327628606182765
hemis,BRATS_219,t2+flair,sg_4634c4d061d30852,2,0.634673730141738
hemis,BRATS_230,flair,sg_1669c905c2882ce2,1,0.14282345793323414
hemis,BRATS_230,t1,sg_1669c905c2882ce2,1,0.1943698689182275
hemis,BRATS_230,t1+flair,sg_1669c905c2882ce2,2,0.25446881194218063
hemis,BRATS_230,t1+t1ce,sg_1669c905c2882ce2,2,0.24880695269468564
hemis,BRATS_230,t1+t1ce+flair,sg_1669c905c2882ce2,3,0.29558723586012076
hemis,BRATS_230,t1+t1ce+t2,sg_1669c905c2882ce2,3,0.4927026126028164
hemis,BRATS_230,t1+t1ce+t2+flair,sg_1669c905c2882ce2,4,0.48871505360969514
hemis,BRATS_230,t1+t2,sg_1669c905c2882ce2,2,0.44687061855899307
hemis,BRATS_230,t1+t2+flair,sg_1669c905c2882ce2,3,0.4309589988267075
hemis,BRATS_230,t1ce,sg_1669c905c2882ce2,1,0.2831106086804623
hemis,BRATS_230,t1ce+flair,sg_1669c905c2882ce2,2,0.35399426682992546
hemis,BRATS_230,t1ce+t2,sg_1669c905c2882ce2,2,0.538144601151467
hemis,BRATS_230,t1ce+t2+flair,sg_1669c905c2882ce2,3,0.4944074525018795
hemis,BRATS_230,t2,sg_1669c905c2882ce2,1,0.3357189595298267
