epoch,dice,bce,seg,boundary,nested,deep_supervision,total,epoch_seconds,lr,val_full_macro_dice,val_mean_subset_macro_dice,val_worst_subset_macro_dice,val_macro_dice::t1+t1ce+t2+flair,val_macro_dice::t1+t2+flair,val_macro_dice::t1+t1ce+t2,selection_score,consistency,model,seed,fold
39,0.7264889629185199,0.0250824519013986,0.4459263762831688,0.7775399896502495,0.0001419536056164,,0.5240210437774658,25.18312897099986,0.0002388352878997,0.6080728332297263,0.4883713380832976,0.3707145203826202,0.6080728332297263,0.4080879308915843,0.448953250128582,0.548426553401087,0.0016678600267914,unet25d,42,0
49,0.7045580425858498,0.0233654375467449,0.4320810160040855,0.7836492121219635,8.753256423915445e-05,,0.5108587917685509,23.97610236799937,0.0002025956332789,0.6289035454326993,0.5197806811561692,0.3895241682362417,0.6289035454326993,0.4379626493160254,0.4924758487197829,0.5722287484300945,0.0020423838980786,unet25d,42,0
59,0.7091258785128594,0.0211064257263205,0.4339181135594845,0.7648542475700378,0.0001364947517959,,0.5108887633681297,21.46003779200055,0.0001623869018208,0.6719749326166613,0.5615246524856518,0.430048190695483,0.6719749326166613,0.4690818363455403,0.5435171884947534,0.6146471743852406,0.0023919952267897,unet25d,42,0
69,0.7361429041624069,0.017206236673519,0.4485682544112205,0.7624852120876312,6.566020128389028e-05,,0.525146351158619,21.11248177600009,0.0001212434052114,0.6813403695097993,0.5734096753010759,0.4463123651874724,0.6813403695097993,0.5026955618033787,0.5361930945900498,0.6254583608149495,0.0016314741656242,unet25d,42,0
79,0.7196102970838547,0.0260182590177282,0.4421735019981861,0.810036995112896,8.801042529739789e-05,,0.5239474856853485,21.223975118000453,8.226999625336662e-05,0.6759931260424712,0.5714401611112118,0.4391164081937381,0.6759931260424712,0.4749432108851356,0.5633841464060283,0.6209395647782201,0.0038294102507643,unet25d,42,0
89,0.7128506064414978,0.0244711517868563,0.4374988406896591,0.8058062669634819,0.0001415558652206,,0.5187989020347595,22.40870042499955,4.840776425613886e-05,0.6806813071058296,0.5811944337742325,0.4463632903952745,0.6806813071058296,0.4940915145088427,0.5688104797080252,0.627403443435295,0.0035617698525493,unet25d,42,0
99,0.7509912511706353,0.0214404148352332,0.4591709372401237,0.8047480282187461,0.0001436128708155,,0.5403050792217254,24.350369404999583,2.221208867425096e-05,0.6908042930724068,0.5867816418269929,0.4523454543430915,0.6908042930724068,0.510045106857771,0.5594955255508007,0.6357516138258511,0.0032607906498742,unet25d,42,0
109,0.7370733380317688,0.020047939158976,0.4502631977200508,0.7867909955978394,0.0001336655537909,,0.5294792822003365,24.515849381999946,5.659799953612438e-06,0.6914180491432461,0.590889682130902,0.4582478056582424,0.6914180491432461,0.5056194974160951,0.5756314998333641,0.6379425146910425,0.002651512803186,unet25d,42,0
119,0.7132930833101273,0.0185917708766646,0.435412577688694,0.7694236299395562,0.0001177886487357,,0.5128271773457527,25.254994876999262,0.0,0.6919463457380779,0.5928724902420923,0.4589912273901269,0.6919463457380779,0.5092669264563361,0.5774041985318631,0.6389286772544871,0.0023317237299954,unet25d,42,0
9,0.9015768319368362,0.1518867321312427,0.6017008143663406,0.6852435946464539,0.0015899974846979,0.3517473168671131,1.022051995396614,23.80984404999981,0.0002990896015976,0.478229088366506,0.461131895694898,0.3720826338027111,0.478229088366506,0.4126502043311621,0.4925163943870252,0.4624852851086441,,no_quality,42,0
19,0.8307722461223602,0.0491468472406268,0.5181221050024033,0.7691387063264847,0.0006648645759378,0.3423206937313079,0.942681856751442,24.83387175400003,0.0002889741100822,0.6309184694803059,0.5277199145435716,0.365588756510004,0.6309184694803059,0.4203670783512538,0.5318741957991552,0.5734259317022554,0.0264597540773684,no_quality,42,0
29,0.749425727725029,0.0293233758676797,0.4613848057389259,0.8116176763176918,0.0001242724465828,0.3220183427631855,0.8653974050283432,24.713577714000166,0.0002683710764094,0.6755248394800532,0.5882727140972682,0.4426585060667845,0.6755248394800532,0.4747741402188858,0.6145191625928658,0.6260625685238908,0.0041313565755262,no_quality,42,0
39,0.7217413501441479,0.0211571637750603,0.4415076929330825,0.7773733329772949,6.122833398393368e-05,0.3151760755479336,0.8347279554605485,24.847595242999887,0.0002388352878997,0.7065065815452053,0.5972760202541317,0.4602037936479967,0.7065065815452053,0.4832999788515322,0.6020215003656575,0.6491071343681624,0.0015190034176339,no_quality,42,0
49,0.6967767468094825,0.0196232302254065,0.4259153580665588,0.7945066368579865,2.5741373011172185e-05,0.3087075210362673,0.8143646907806397,24.976984162999543,0.0002025956332789,0.6982025813543711,0.6067312037710059,0.4653732480181307,0.6982025813543711,0.5003252665275217,0.621665763431125,0.6474782347457374,0.0014493134569784,no_quality,42,0
59,0.6931950855255127,0.0178740994422696,0.4230667082965374,0.7574484050273895,2.9912883272231737e-05,0.3072163549065589,0.806420333981514,24.99163421100002,0.0001623869018208,0.7109734920797021,0.6099567286410275,0.47158358837819,0.7109734920797021,0.4959660683864991,0.622930625456881,0.6567294726779485,0.0019546577039727,no_quality,42,0
69,0.7220344519615174,0.0141207247204147,0.4388689786195755,0.7623758444190025,3.305607591215676e-05,0.3187189304828643,0.8340977352857589,24.413014723999368,0.0001212434052114,0.723620954232373,0.61151012242255,0.4649856612305478,0.723620954232373,0.4962232469483015,0.6146861660869753,0.6641241753892436,0.0013529591916267,no_quality,42,0
79,0.7032122802734375,0.0205454324372112,0.4301455591619014,0.7996716836094856,3.394815224453396e-05,0.3115795662999153,0.8222840455174446,23.86284364199946,8.226999625336662e-05,0.7243259552053426,0.6318910085944448,0.4988749851754399,0.7243259552053426,0.5119211618882004,0.6594259086897917,0.674050374219083,0.0029502352177587,no_quality,42,0
89,0.6975742903351784,0.0189673941209912,0.4261315478384495,0.7848247450590133,4.218012612795974e-05,0.3106373007595539,0.8157924348115921,22.56066573300086,4.840776425613886e-05,0.7237923638755466,0.6315383492520705,0.5049146813861385,0.7237923638755466,0.5057174441318399,0.6651052397488252,0.6742283912395629,0.0026949983521444,no_quality,42,0
99,0.7326980772614479,0.016378633568529,0.4461703172326088,0.8035241392254829,4.5410287509639605e-05,0.3272951845824718,0.8542891573905945,22.805631346000155,2.221208867425096e-05,0.7269912002694615,0.6271644936625914,0.4967996996532347,0.7269912002694615,0.5170310815765263,0.6374711991417863,0.6740240382257778,0.0023448288972394,no_quality,42,0
109,0.717855418920517,0.0154242000880185,0.4368829523026943,0.766849555671215,3.8992649552938016e-05,0.3196651077270507,0.8336048874258996,23.07019880199914,5.659799953612438e-06,0.7354465128969285,0.6397050423263927,0.5127698067810427,0.7354465128969285,0.5239694377136919,0.6596991763685577,0.6844564011141792,0.0018495700729454,no_quality,42,0
119,0.6959070298075676,0.014889755170443,0.4235001374781131,0.7403254616260528,3.5574120810224484e-05,0.3077994824200868,0.8056956148147583,23.02077736899992,0.0,0.7341222753990193,0.6391768576992684,0.5113019458554618,0.7341222753990193,0.5226347561736119,0.6607735415251733,0.6833566171347383,0.0018083178616058,no_quality,42,0
9,0.8941041994094848,0.1316453370451927,0.5891206759214401,0.6812263983488083,0.0093701944500207,0.3498942114412784,1.007606034874916,21.587473035000585,0.0002990896015976,0.5070997334388204,0.4780947486179744,0.3867884367659104,0.5070997334388204,0.435190457575057,0.4919940548400456,0.4863671083252756,,no_variance,42,0
19,0.8219548964500427,0.0436937580071389,0.5106504601240158,0.77835036277771,0.0048962825117632,0.3451823049783706,0.9388215374946596,22.411339573998703,0.0002889741100822,0.6661192960716482,0.5632061700536534,0.4043201353762303,0.6661192960716482,0.4518773728998664,0.5716218411894456,0.609065442196708,0.0245446028292644,no_variance,42,0
29,0.7411645430326462,0.0280259938444942,0.4559091421961784,0.8080077403783799,0.0013218531874008,0.3215205842256546,0.8590103369951249,22.969350952998862,0.0002683710764094,0.6838344173638466,0.5741805376675528,0.4275005809327936,0.6838344173638466,0.4688779127905588,0.5698292828482533,0.6253048698118532,0.0035686930804513,no_variance,42,0
39,0.7166873773932457,0.0210463760979473,0.4384309962391853,0.7747958594560623,0.0004558114518295,0.3147797695547342,0.831027456521988,24.86166048599989,0.0002388352878997,0.7101654757908767,0.6149445927507351,0.4786595474964759,0.7101654757908767,0.50509870145559,0.6295696010057387,0.6584486180493941,0.0015715641572023,no_variance,42,0
49,0.6976977753639221,0.0203680834942497,0.4267659145593643,0.7877912932634353,0.0001609785359323,0.3084954356402158,0.8143694123625755,24.721672300000137,0.0002025956332789,0.658959750340029,0.5670284098300855,0.4302614435776815,0.658959750340029,0.4783454156704445,0.563780063479783,0.6085105175108112,0.0016044000369947,no_variance,42,0
59,0.692445634007454,0.0172762711835093,0.4223779043555259,0.744155738055706,0.000108981872363,0.3074043476581573,0.8045710530877114,25.94919413499884,0.0001623869018208,0.7048054734897136,0.6058020534829802,0.4644396658702405,0.7048054734897136,0.4936650215638944,0.6189356653953328,0.6510678667257462,0.0018389110952011,no_variance,42,0
69,0.7212949043512344,0.0147802651207894,0.43868906468153,0.7824153313040734,5.57266092619102e-05,0.3188886108994484,0.8361119693517685,25.055095216001064,0.0001212434052114,0.7051134983792493,0.6024918454645932,0.4608997081703255,0.7051134983792493,0.4979404501646078,0.6044215878499224,0.6499056234839601,0.0014498418343282,no_variance,42,0
79,0.7012436100840569,0.021265393779613,0.429252337962389,0.793848241865635,5.842418827342044e-05,0.3108919848501682,0.8201475918293,25.24932601399996,8.226999625336662e-05,0.7323063020838791,0.648167510268371,0.5268074648690243,0.7323063020838791,0.5282618500317281,0.6839343786895058,0.6865147808177412,0.0030775845658718,no_variance,42,0
89,0.6918447688221931,0.0177967645972967,0.4222255846858024,0.7855655580759049,6.619814238547406e-05,0.3074182283878326,0.8086669424176216,25.44241702399995,4.840776425613886e-05,0.7219403600576206,0.6371517724025311,0.519501806898869,0.7219403600576206,0.519501806898869,0.6700131502511035,0.6762599284452185,0.0023162947389937,no_variance,42,0
99,0.7294552132487298,0.0160848619509488,0.4441070894896984,0.7845257610082627,6.13324335336074e-05,0.3253493720293045,0.8483723479509354,25.326300710001306,2.221208867425096e-05,0.7203510007112658,0.6308801519716286,0.5115583328496079,0.7203510007112658,0.5267768968308671,0.6455125583727529,0.6726304793032089,0.0023012138094964,no_variance,42,0
109,0.7167751382291317,0.0155010813835542,0.4362655316293239,0.76812494546175,6.941431913219276e-05,0.3185713969171047,0.8320267072319985,25.06440897399989,5.659799953612438e-06,0.7322591002036435,0.6432875531096479,0.5251671623117881,0.7322591002036435,0.5339549228493482,0.6636486362759517,0.6848584422862593,0.0018690695110444,no_variance,42,0
119,0.6949865835905075,0.0149646043428219,0.4229778052866459,0.760257585644722,5.148307790477702e-05,0.3075669448822736,0.8069232362508774,25.85558746200149,0.0,0.7285907274743479,0.6414146983003527,0.5226062015694851,0.7285907274743479,0.5338202011910328,0.6618331662356773,0.6818394661316631,0.0017507398287835,no_variance,42,0
9,0.8945713722705841,0.1334391396492719,0.5901185035705566,0.6841312801837921,0.0082954541873186,0.3534337124228477,1.0123801112174988,22.90463949700097,0.0002990896015976,0.4919942072853036,0.4626594816276722,0.378020709756563,0.4919942072853036,0.4160073582854092,0.479976879312304,0.4717964398351401,,no_max,42,0
19,0.8212530827522277,0.04507318880409,0.5107811483740806,0.783550044298172,0.0045848069316707,0.3434777988493442,0.9376280361413956,22.991339869999138,0.0002889741100822,0.5946522548639683,0.533187561640265,0.4065860299708261,0.5946522548639683,0.4577724820797361,0.5471379479770908,0.5574062244075431,0.0239242228830698,no_max,42,0
29,0.7443228855729103,0.0292754067713394,0.4583039128780365,0.8324078553915024,0.0013469566195271,0.322431626021862,0.8647702163457871,23.34583189200021,0.0002683710764094,0.6887894314377242,0.5829537917879757,0.4311684185324272,0.6887894314377242,0.4746566587553296,0.585415285170873,0.63127663825227,0.0036327062919735,no_max,42,0
39,0.7168106545507907,0.0213689532480202,0.4386339916288853,0.7834113383293152,0.0004688977799378,0.3150963854789734,0.8324123474955559,22.73485335100122,0.0002388352878997,0.6832267752704141,0.586861211534154,0.4538260950153066,0.6832267752704141,0.4599324706080954,0.6174243887239524,0.6313770381240252,0.0015869308932451,no_max,42,0
49,0.6936857758462429,0.0190205209446139,0.4238196928799152,0.8000127750635148,0.0002093250387406,0.3080384430289268,0.8121280908584595,22.33591963700019,0.0002025956332789,0.6773622112976305,0.5917064405504662,0.4565818430503228,0.6773622112976305,0.4901751029161529,0.6075820074376153,0.6295874432487505,0.0012910681669382,no_max,42,0
59,0.6911879828572274,0.0175790647999383,0.4217444321513175,0.7569207003712655,0.0001114003263137,0.3067957163602113,0.8046031442284584,23.06060373099899,0.0001623869018208,0.6934883859582057,0.60673372302096,0.4894830884597005,0.6934883859582057,0.4915529855487044,0.6351597975559701,0.6470614573271815,0.0018267682846635,no_max,42,0
69,0.7207141384482384,0.0142922116024419,0.4381453894078732,0.7739126312732697,0.0001086634478997,0.3183818063884973,0.8341815274953842,22.46699350200106,0.0001212434052114,0.7165571725833605,0.6145629239491646,0.4749477959512188,0.7165571725833605,0.5084917602208168,0.6186398390433162,0.6617979603298876,0.0012881784089859,no_max,42,0
79,0.7005948603153229,0.0210791772371158,0.4287886026501655,0.8022416016459465,9.28595931691234e-05,0.3103483477979898,0.819947656095028,23.01500431900058,8.226999625336662e-05,0.7247483791278396,0.6423128253076011,0.5226281130116589,0.7247483791278396,0.5254349021026351,0.676755194692329,0.67980568637015,0.0029095105910164,no_max,42,0
89,0.6919526109099388,0.0177793426136486,0.4222833208739757,0.7847687041759491,0.0001230149876937,0.3074369320273399,0.8086496764421462,23.260666906999177,4.840776425613886e-05,0.7120191467821012,0.6318066153187257,0.510976423891457,0.7120191467821012,0.5174099298103485,0.6659907693637276,0.6678511150540242,0.0022320348329321,no_max,42,0
99,0.7284303715825081,0.016132674398832,0.4435113131999969,0.7834788876771926,0.0001203560720568,0.324763430505991,0.8470678624510765,22.951045965999583,2.221208867425096e-05,0.7026820775330952,0.6203621720071897,0.5072294922171873,0.7026820775330952,0.5162355656300784,0.6421688728583955,0.6584408473437326,0.0021960510734697,no_max,42,0
109,0.7176120267808437,0.0155345370678696,0.4367810478806496,0.7709175118803978,0.0001109350257866,0.3200000840425491,0.8342464387416839,22.4943701939992,5.659799953612438e-06,0.7240869856696174,0.6400870235467492,0.5245996143252031,0.7240869856696174,0.5284812963369995,0.6676927886336306,0.6789382598983155,0.0018400162855186,no_max,42,0
119,0.6940325209498406,0.0152471226680791,0.4225183781981468,0.7540886679291725,9.821504123465274e-05,0.3072619444131851,0.8055600512027741,22.933162889001323,0.0,0.7234751335989175,0.6400998654247098,0.5267557203654053,0.7234751335989175,0.5305754467509581,0.6662490159242538,0.6787906118233039,0.0018297490891006,no_max,42,0
9,0.8918985044956207,0.1280651469528675,0.5863651871681214,0.676733980178833,0.0062273335200734,0.3470326870679855,1.0013826429843902,21.79513876599958,0.0002990896015976,0.4392424304984987,0.4246490416962774,0.3498330784174399,0.4392424304984987,0.3818190524251542,0.4528856421651794,0.4259234786497264,,no_consistency,42,0
19,0.8225884771347046,0.0427490565739572,0.5106527310609817,0.7867869701981545,0.0020198333915323,0.3437977269291877,0.9332301467657088,21.97245432099953,0.0002889741100822,0.5830735615626196,0.501582696698232,0.3771584610179085,0.5830735615626196,0.3977773184543518,0.5238972100777245,0.5380347920488322,,no_consistency,42,0
29,0.741445027589798,0.0281166522111743,0.4561136946082115,0.8157630833983421,0.0004130575559975,0.3209954205155372,0.8587060838937759,22.232740569999805,0.0002683710764094,0.6733915509978313,0.5672295030418918,0.4233276160966666,0.6733915509978313,0.4568712539004966,0.5714257042273475,0.616536543120933,,no_consistency,42,0
39,0.714902906268835,0.020475069405511,0.4371317881345749,0.7679369708895684,0.0001102804243555,0.3135986337065696,0.8275296413898467,24.4457578549991,0.0002388352878997,0.7004902658997781,0.5933082620950494,0.4579436696119622,0.7004902658997781,0.478900380502401,0.600534139882969,0.6440810051295779,,no_consistency,42,0
49,0.692388018667698,0.0197993218759074,0.4233525550365448,0.7749368605017662,6.83420550095093e-05,0.3068997041881084,0.8077493616938591,24.71293683299882,0.0002025956332789,0.6874934410076267,0.5972723487613707,0.4587748621569509,0.6874934410076267,0.4927103360980906,0.6116132691783948,0.6375552554486823,,no_consistency,42,0
59,0.6866837790608407,0.0168920352030545,0.4187670980393886,0.7550401157140731,4.1457964490270175e-05,0.3042957903444767,0.7985689744353295,25.1303381459984,0.0001623869018208,0.7229351336189778,0.6195504565304097,0.4825436935816391,0.7229351336189778,0.5016475085351108,0.6340687274371414,0.6678805864886735,,no_consistency,42,0
69,0.7240309086441994,0.0146263414272107,0.4402690966427326,0.7750924655795097,3.632350288455655e-05,0.3199720972776413,0.8377522569894791,24.90233466400241,0.0001212434052114,0.7077811667865834,0.6061628366627512,0.4702601618950052,0.7077811667865834,0.4875590492401495,0.6231482939615206,0.653543567260276,,no_consistency,42,0
79,0.703126668035984,0.0205025550536811,0.4300770398974418,0.7934301283955574,9.998984016419854e-05,0.3110515844076872,0.8204766348004341,24.941754390001734,8.226999625336662e-05,0.7330180842609598,0.6439411091575152,0.520168371303111,0.7330180842609598,0.5249782334708205,0.6738270097407654,0.6850100204341416,,no_consistency,42,0
89,0.6931996828317643,0.0192122875573113,0.4236047410964966,0.7853084927797318,0.0001074069520768,0.3087979206442833,0.8109388843178749,25.448446685997624,4.840776425613886e-05,0.6991952358660241,0.6130911960970968,0.4905776537990966,0.6991952358660241,0.4905776537990966,0.6495006986261695,0.6525022657286532,,no_consistency,42,0
99,0.7262669441103935,0.0155258173239417,0.4419705098867416,0.7761937609314918,8.163371246455497e-05,0.3234012727439403,0.8429952389001847,25.16858936800054,2.221208867425096e-05,0.7151977304779141,0.627121874945317,0.5110380206072153,0.7151977304779141,0.5132631025479711,0.652904791810066,0.6683590028310651,,no_consistency,42,0
109,0.7158444562554359,0.015469661867246,0.4356945553421974,0.7623822247982025,6.676263474446387e-05,0.3182097096741199,0.8301458287239075,24.961264965000737,5.659799953612438e-06,0.7207901738719696,0.6351086830572639,0.5164235562026496,0.7207901738719696,0.5169563248244718,0.6675795504753501,0.6746490648606259,,no_consistency,42,0
119,0.6931304648518563,0.0146855395263992,0.4217525121569633,0.7475651308894158,4.727889452880163e-05,0.3067153711616993,0.8032267609238625,25.38627841199923,0.0,0.7240652226237311,0.6379201106133501,0.5176007127866462,0.7240652226237311,0.5184187967209201,0.671276312495399,0.6775752380369083,,no_consistency,42,0
9,0.8926616030931472,0.1293611992150545,0.5873414665460587,0.6778759407997131,0.006184179468546,0.3479125206172466,1.0033507907390595,22.083387253000183,0.0002990896015976,0.4728631316897697,0.4538299463144983,0.3785355493223254,0.4728631316897697,0.4240067917888426,0.4646199154648824,0.4577204178404438,,shuffled_quality,42,0
19,0.8241518867015839,0.0451331027783453,0.5125443956255913,0.7822665801644325,0.0019748016714584,0.3447577783465385,0.9385208278894424,22.957266432000324,0.0002889741100822,0.6194358568371475,0.5245943048584201,0.3851838583397487,0.6194358568371475,0.4082996092304415,0.5460474485076712,0.5675581913937893,0.0144662684388458,shuffled_quality,42,0
